match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_goodHighClaim,stat_punches
12436572,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,True,40.0,29.0,17.0,6.0,0.0,25.0,25.0,4.0,15.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,90.0,47.0,6.5,11.0,0.00342219,0,-0.7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436572,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189.0,661,M,,1020141,EUR,1003190400,D,2,2,False,,31.0,25.0,3.0,2.0,1.0,10.0,10.0,17.0,27.0,,5.0,3.0,,,,,,82.0,58.0,6.8,15.0,0.0736267,0,,Nathan,Patterson,6.0,2.0,2.0,7.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,
12436572,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197.0,1429,M,,998253,EUR,989884800,D,15,15,False,,52.0,48.0,4.0,2.0,0.0,31.0,31.0,17.0,22.0,,4.0,1.0,,,,,,90.0,60.0,6.5,5.0,0.00730048,0,,,,1.0,,4.0,6.0,,,,2.0,,4.0,2.0,2.0,,,,,,,,,,,,,,
12436572,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195.0,2591,M,,979563,EUR,1025136000,D,32,32,False,,61.0,58.0,6.0,4.0,0.0,34.0,34.0,24.0,29.0,3.0,6.0,4.0,2.0,,,,,90.0,70.0,7.2,5.0,0.146379,0,,,,2.0,,2.0,2.0,,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
12436572,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,,32.0,28.0,2.0,2.0,0.0,11.0,12.0,17.0,25.0,2.0,3.0,2.0,,,,,,90.0,53.0,6.9,11.0,0.0836784,0,,,,5.0,,,,,,,4.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
12436572,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174.0,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,,62.0,54.0,6.0,1.0,0.0,15.0,15.0,39.0,47.0,1.0,4.0,3.0,2.0,,,,,89.0,72.0,6.7,10.0,0.0308557,0,,,,,,,3.0,3.0,,,,3.0,1.0,,,,,,2.0,,,,,,,,,,
12436572,home,Everton,James Garner,james-garner,J. Garner,M,37,182.0,3008,M,,927361,EUR,984441600,M,37,37,False,,72.0,68.0,5.0,4.0,0.0,20.0,21.0,49.0,53.0,,6.0,4.0,2.0,,,,,90.0,87.0,7.5,7.0,0.0941143,0,,,,2.0,1.0,,2.0,,,,1.0,1.0,4.0,4.0,2.0,1.0,,,1.0,,,,,,,,,,
12436572,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183.0,1973,M,,935543,EUR,943228800,M,7,7,False,,31.0,29.0,2.0,1.0,0.0,8.0,8.0,22.0,28.0,,,6.0,,,,,,78.0,44.0,7.0,11.0,0.0295323,1,,Dwight,McNeil,5.0,1.0,1.0,4.0,,2.0,,1.0,,,,,,,,2.0,1.0,1.0,1.0,0.0303,0.1076,,,,,
12436572,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180.0,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,,30.0,28.0,,,0.0,3.0,3.0,25.0,30.0,1.0,5.0,3.0,1.0,,,,,90.0,51.0,6.5,12.0,0.0282031,1,,,,3.0,,2.0,12.0,1.0,3.0,2.0,1.0,,1.0,,3.0,,,1.0,1.0,5.0,,,0.0311,,1.0,,,,
12436572,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183.0,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,False,,40.0,36.0,4.0,3.0,1.0,10.0,10.0,27.0,31.0,2.0,5.0,5.0,3.0,,,,,89.0,50.0,7.2,6.0,0.128248,0,,,,1.0,1.0,,3.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
12436572,home,Everton,Beto,beto,Beto,F,9,194.0,3398,M,,987489,EUR,886204800,F,14,14,False,,12.0,8.0,,,0.0,1.0,1.0,7.0,11.0,4.0,5.0,1.0,,,,,,77.0,28.0,7.4,11.0,0.0230085,5,,,,,,6.0,8.0,,,,1.0,,1.0,,1.0,,,,6.0,1.0,2.0,1.0,0.447,1.3749,,1.0,3.0,,
12436572,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187.0,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,True,,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,,,,,13.0,10.0,6.7,4.0,0.00129186,1,,,,,,1.0,2.0,,,,1.0,,,,,,,,2.0,1.0,,,0.0456,,,,1.0,,
12436572,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175.0,1145,M,,829570,EUR,848448000,F,11,11,True,,5.0,3.0,,,0.0,,,4.0,8.0,,1.0,,,,,,,12.0,10.0,6.7,4.0,0.0354614,0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436572,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180.0,1712,M,,10589,EUR,489715200,D,18,18,True,,5.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,,2.0,,1.0,,,,,8.0,10.0,6.9,3.0,0.00279808,0,,,,2.0,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12436572,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182.0,764,M,,1085950,EUR,1056931200,M,42,42,True,,3.0,1.0,,,0.0,1.0,2.0,,1.0,2.0,4.0,1.0,1.0,,,,,1.0,6.0,,2.0,6.33e-06,0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12436572,home,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192.0,1739,M,,1145627,EUR,1085356800,F,17,17,True,,1.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,0.00047625,0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436572,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191.0,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,João,Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,
12436572,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177.0,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436572,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188.0,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436572,home,Everton,Armando Broja,armando-broja,A. Broja,F,27,191.0,8716,M,armando.broja,996985,EUR,1000080000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436572,away,Ipswich Town,Alex Palmer,alex-palmer,A. Palmer,G,1,190.0,227,M,,796143,EUR,839635200,G,31,31,False,,33.0,27.0,11.0,5.0,0.0,24.0,27.0,3.0,6.0,1.0,1.0,13.0,,1.0,1.0,3.0,3.0,90.0,46.0,6.8,6.0,0.00122893,0,-0.5175,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,2.0
12436572,away,Ipswich Town,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188.0,660,M,,856719,EUR,920505600,D,26,26,False,,31.0,24.0,3.0,,0.0,13.0,16.0,11.0,16.0,3.0,5.0,3.0,,,,,,90.0,44.0,6.6,8.0,0.00367195,1,,,,1.0,,2.0,4.0,,,,3.0,,2.0,2.0,2.0,,,,,,,,0.0222,,1.0,,,,
