match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalTackle,player_firstName,player_lastName,stat_challengeLost,stat_wasFouled,captain,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
11392819,home,Metz,Benjamin Tetteh,benjamin-tetteh,B. Tetteh,F,30,193,539,M,796324,EUR,868492800,F,17,17,False,17.0,11.0,,,4.0,5.0,7.0,12.0,1.0,1.0,,,,82.0,27.0,6.9,7.0,0.00722975,1,,,6.0,6.0,3.0,2.0,,,,1.0,,4.0,1.0,1.0,,,1.0,2.0,,,1.0,,0.0219,,,,1.0,,,1.0,
11392819,home,Metz,Ablie Jallow,ablie-jallow,A. Jallow,M,30,160,681,M,886534,EUR,911001600,M,36,36,True,7.0,6.0,2.0,1.0,3.0,3.0,3.0,4.0,,1.0,,,,25.0,12.0,6.6,3.0,0.00354516,1,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,1.0,0.0706,,,,,,,,
11392819,home,Metz,Danley Jean Jacques,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,True,9.0,7.0,2.0,,5.0,6.0,2.0,3.0,1.0,3.0,,,,20.0,11.0,6.4,2.0,0.00118341,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11392819,home,Metz,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,2.0,1.0,,,,,1.0,3.0,,1.0,,,,8.0,8.0,6.7,3.0,0.00014068,0,,1.0,2.0,3.0,1.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,
11392819,home,Metz,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,8.0,4.0,6.5,,0.00109248,0,,,3.0,1.0,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,
11392819,home,Metz,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,home,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,home,Metz,Arthur Atta,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,home,Metz,Jean N'Guessan,jean-nguessan,J. N'Guessan,M,79,170,159,M,1110705,EUR,1050537600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Jean N'Guessan,,,,,,,,,,,,,,,,
11392819,home,Metz,Malick Mbaye,mbaye-malick,M. Mbaye,F,11,173,790,M,1463503,EUR,1081209600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Malick Mbaye,,,,,,,,,,,,,,,,
11392819,away,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,24.0,18.0,10.0,4.0,14.0,14.0,4.0,10.0,,6.0,,1.0,3.0,90.0,30.0,7.4,7.0,0.0005334,0,1.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,away,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,False,52.0,49.0,5.0,3.0,30.0,32.0,19.0,21.0,2.0,4.0,,,,90.0,59.0,6.9,5.0,0.0118214,1,,1.0,2.0,1.0,,,,,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,0.0154,,,,,,,,
11392819,away,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,65.0,61.0,12.0,9.0,44.0,45.0,17.0,20.0,9.0,4.0,,,,90.0,84.0,7.7,5.0,0.00704389,1,,,2.0,5.0,,,,5.0,1.0,1.0,,1.0,5.0,,,,,,True,,1.0,,0.0769,,,,,,,,
11392819,away,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,79.0,67.0,6.0,,39.0,47.0,28.0,32.0,5.0,10.0,,,,90.0,91.0,7.6,12.0,0.0193642,0,,,4.0,8.0,,,2.0,1.0,,2.0,,2.0,7.0,1.0,,,,,,,,,,,,,1.0,,,,
11392819,away,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,M,7,7,False,38.0,25.0,2.0,1.0,7.0,12.0,19.0,30.0,2.0,4.0,,,,90.0,60.0,7.2,20.0,0.298156,0,,4.0,3.0,4.0,3.0,2.0,,2.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0
11392819,away,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,False,38.0,34.0,4.0,3.0,17.0,19.0,17.0,22.0,,3.0,,,,78.0,51.0,6.9,8.0,0.0230519,0,,3.0,5.0,5.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,3.0,,,3.0,1.0,,,,,,,,,1.0,,,,
11392819,away,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,53.0,47.0,3.0,2.0,18.0,20.0,29.0,34.0,,5.0,,,,90.0,63.0,6.7,11.0,0.0503353,1,,1.0,6.0,2.0,,,,,3.0,1.0,1.0,2.0,,1.0,,,3.0,1.0,,,,1.0,0.022,,,,1.0,,,,
11392819,away,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,M,23,23,False,49.0,39.0,4.0,,20.0,22.0,19.0,30.0,,14.0,,,,90.0,80.0,7.2,19.0,0.0220906,2,,3.0,5.0,8.0,5.0,3.0,,1.0,1.0,,,,,5.0,,,1.0,,,2.0,1.0,1.0,0.0646,,,,2.0,,,,
11392819,away,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,False,16.0,13.0,1.0,1.0,3.0,4.0,10.0,13.0,,2.0,,,,59.0,30.0,7.0,7.0,0.00856406,1,,1.0,6.0,6.0,,,,1.0,2.0,1.0,,1.0,1.0,2.0,,,3.0,3.0,,1.0,,,0.0618,,,1.0,1.0,0.5793,,,
11392819,away,Le Havre,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175,375,M,873049,EUR,919296000,F,10,10,False,28.0,20.0,3.0,2.0,11.0,13.0,11.0,22.0,1.0,3.0,,,,78.0,42.0,6.9,13.0,0.205508,1,,7.0,1.0,3.0,,,,,,,1.0,,,1.0,,,1.0,2.0,,,,1.0,0.0601,,2.0,,,,,1.0,
11392819,away,Le Havre,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,9,9,False,18.0,13.0,,,3.0,3.0,10.0,15.0,1.0,1.0,,,,88.0,33.0,6.7,10.0,0.0156121,3,,,10.0,9.0,3.0,2.0,,,3.0,4.0,1.0,3.0,3.0,1.0,,,1.0,3.0,,1.0,1.0,2.0,0.2906,mohamedbayo27,,,,,1.0,,
11392819,away,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,True,8.0,7.0,,,2.0,3.0,6.0,6.0,,3.0,,,,31.0,17.0,6.7,4.0,0.0920841,0,,1.0,4.0,3.0,3.0,2.0,,,,1.0,1.0,1.0,,1.0,Antoine Joujou,,,,,2.0,,,,,1.0,,1.0,,,,
11392819,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,True,7.0,6.0,1.0,,4.0,4.0,2.0,3.0,,,,,,12.0,9.0,6.4,2.0,0.00157641,0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11392819,away,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,True,9.0,4.0,,,1.0,2.0,3.0,7.0,,1.0,,,,12.0,11.0,6.9,5.0,0.00919238,1,,,1.0,3.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,0.0145,,,1.0,,0.2175,,,
11392819,away,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,3.0,3.0,,,,,3.0,5.0,,,,,,8.0,6.0,6.7,2.0,0.016557,1,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,0.0787,,,,,,,1.0,
11392819,away,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,away,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,away,Le Havre,Nolan Mbemba,nolan-mbemba,N. Mbemba,M,26,182,98,M,577768,EUR,793152000,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,away,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392819,away,Le Havre,Andy Logbo,logbo-andy,A. Logbo,F,20,188,74,M,1494855,EUR,1083801600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Andy Logbo,,,,,,,,,,,,,,,,
