match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_shotOffTarget,captain,stat_challengeLost,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_totalOffside
12451056,home,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,56.0,41.0,23.0,8.0,0.0,38.0,44.0,3.0,12.0,1.0,12.0,1.0,4.0,5.0,90.0,68.0,7.6,15.0,0.00073625,0,0.4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451056,home,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,,1002033,EUR,1034812800,D,22,22,False,55.0,52.0,2.0,1.0,0.0,41.0,42.0,11.0,15.0,2.0,6.0,,,,90.0,85.0,6.8,10.0,0.00688049,0,,2.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12451056,home,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,,1063237,EUR,1025740800,D,4,4,False,54.0,51.0,2.0,,0.0,50.0,53.0,1.0,1.0,1.0,2.0,,,,90.0,65.0,6.3,5.0,0.00076028,1,,,2.0,4.0,5.0,1.0,1.0,,,,1.0,1.0,Saïdou,Sow,3.0,1.0,1.0,1.0,1.0,0.065,,,,,,,,,,,,,,,
12451056,home,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194,21849,M,,1154657,EUR,1125273600,D,23,23,False,61.0,55.0,4.0,2.0,0.0,43.0,45.0,12.0,16.0,6.0,7.0,,,,90.0,79.0,7.0,10.0,0.00405393,0,,,,5.0,9.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,Mamadou Sarr,,3.0,,,,1.0,,,,,,,,,,,,,,,,
12451056,home,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,,963298,EUR,1030320000,M,26,26,False,42.0,33.0,3.0,2.0,1.0,13.0,18.0,21.0,28.0,1.0,2.0,,,,89.0,65.0,9.0,17.0,0.346515,3,,4.0,,4.0,7.0,6.0,4.0,1.0,,,1.0,,,,,2.0,1.0,,3.0,0.6098,1.0,1.0,2.0,1.0,1.5299,4.0,,,,,,,,,
12451056,home,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,41.0,38.0,3.0,2.0,0.0,28.0,30.0,10.0,11.0,1.0,3.0,,,,84.0,52.0,8.5,4.0,0.00447709,2,,,2.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,Andrey Santos,,2.0,,,,1.0,0.8181,,,2.0,2.0,1.3549,,1.0,,,,,,,,
12451056,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,M,29,29,False,46.0,37.0,5.0,1.0,0.0,30.0,34.0,7.0,12.0,4.0,3.0,,,,90.0,59.0,6.7,10.0,0.00807286,0,,,,,2.0,1.0,1.0,,,,1.0,,Ismael Doukoure,,,,,,1.0,,,,,,,,,,,,,,,,
12451056,home,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,diegzyyy,1142233,EUR,1091750400,M,7,7,False,35.0,25.0,,,1.0,12.0,14.0,13.0,23.0,,5.0,,,,89.0,52.0,7.7,15.0,0.616849,1,,2.0,2.0,4.0,6.0,1.0,1.0,,1.0,1.0,,1.0,Diego,Moreira,1.0,1.0,,,3.0,0.1873,,1.0,,,,1.0,,1.0,,,,,,,
12451056,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,,1128532,EUR,1073088000,F,19,19,False,31.0,25.0,,,1.0,8.0,10.0,17.0,21.0,,1.0,,,,90.0,43.0,7.3,10.0,0.295243,2,,,1.0,7.0,3.0,2.0,,1.0,,,,2.0,Habib,Diarra,1.0,2.0,1.0,,2.0,0.0501,,1.0,1.0,,0.0278,2.0,,,True,,,,,,
12451056,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,False,11.0,4.0,,,0.0,3.0,5.0,1.0,6.0,1.0,1.0,,,,76.0,27.0,6.5,14.0,0.00044667,0,,,3.0,10.0,8.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,,,3.0,3.0,,,2.0,,,,,,,,,,,1.0,,,,,
12451056,home,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,,962068,EUR,1021507200,F,15,15,False,22.0,20.0,1.0,1.0,0.0,6.0,7.0,16.0,19.0,,3.0,,,,84.0,34.0,6.6,8.0,0.34563,0,,4.0,,3.0,2.0,3.0,,,,,1.0,1.0,Sebastian Nanasi,,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,
