match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,captain,stat_aerialLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_ownGoals,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_penaltyWon
12514122,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,32.0,21.0,21.0,10.0,0.0,15.0,17.0,6.0,15.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,90.0,39.0,6.3,11.0,0.00267016,0,-1.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514122,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,34.0,28.0,1.0,1.0,0.0,23.0,26.0,5.0,8.0,1.0,1.0,4.0,2.0,,,,,,90.0,45.0,6.6,7.0,0.00240402,1,,,,4.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0211,,,,,,,,,,,,,,,,,,,,,,,,,,
12514122,home,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,31.0,26.0,3.0,1.0,0.0,19.0,21.0,7.0,10.0,5.0,2.0,4.0,3.0,,,,,,86.0,43.0,6.3,7.0,0.00304513,1,,,,2.0,4.0,,1.0,2.0,2.0,,0.3325,True,2.0,1.0,1.0,1.0,1.0,1.0,0.6515,,,,,,,,,,,,,,,,,,
12514122,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,70.0,64.0,10.0,8.0,0.0,44.0,47.0,20.0,23.0,4.0,1.0,2.0,10.0,,,,,,90.0,90.0,7.2,11.0,0.0098291,1,,,,,2.0,1.0,3.0,,,2.0,0.0242,,,1.0,,,4.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12514122,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,29.0,23.0,2.0,1.0,0.0,12.0,14.0,11.0,18.0,,,2.0,1.0,,,,,,86.0,46.0,7.2,9.0,0.0224628,1,,,,,3.0,1.0,1.0,1.0,,2.0,0.058,,,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,
12514122,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,False,42.0,33.0,5.0,4.0,0.0,17.0,17.0,16.0,25.0,4.0,,1.0,6.0,,,,,,86.0,60.0,6.5,13.0,0.00927425,2,,,,,4.0,1.0,,3.0,1.0,1.0,0.0465,,,1.0,,1.0,1.0,1.0,0.022,,,2.0,,,,1.0,,,,,,,,,,,
12514122,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,57.0,46.0,1.0,1.0,0.0,27.0,30.0,19.0,27.0,5.0,2.0,1.0,8.0,,,,,,90.0,68.0,6.8,13.0,0.0127046,1,,,,,3.0,,,2.0,2.0,1.0,0.0198,,1.0,1.0,,1.0,1.0,1.0,0.0418,,,1.0,,,,,,,,,,,,,,,
12514122,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,33.0,23.0,6.0,2.0,0.0,8.0,12.0,16.0,25.0,1.0,,3.0,9.0,,,,,,90.0,62.0,7.9,16.0,0.100642,0,,,,,8.0,,,4.0,4.0,1.0,,,,3.0,,,3.0,2.0,,,,,4.0,,3.0,1.0,1.0,3.0,1.0,,,,,,,,
12514122,home,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,28.0,23.0,2.0,,0.0,8.0,8.0,16.0,26.0,7.0,1.0,,4.0,,,,,,90.0,49.0,7.0,16.0,0.0456027,0,,,,1.0,4.0,,,1.0,1.0,1.0,,,2.0,1.0,,,,2.0,,,,1.0,6.0,,2.0,3.0,1.0,1.0,,,,,,,,,
12514122,home,Casa Pia,Cauê,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,88,88,False,14.0,11.0,3.0,1.0,0.0,,,11.0,14.0,4.0,2.0,,2.0,,,,,,79.0,23.0,6.5,8.0,0.00918287,1,,,,2.0,3.0,,,,,1.0,0.0202,,2.0,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,
