match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_aerialWon,stat_accurateCross,stat_wonContest,stat_dispossessed,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_bigChanceCreated
12499797,home,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,False,23.0,16.0,20.0,13.0,0.0,7.0,7.0,9.0,16.0,1.0,1.0,2.0,3.0,90.0,27.0,7.2,7.0,0.00161563,0,-0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,D,15,15,False,20.0,16.0,5.0,3.0,0.0,7.0,8.0,9.0,16.0,1.0,8.0,,,78.0,40.0,6.7,10.0,0.0050188,0,,4.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,27.0,22.0,6.0,2.0,0.0,16.0,19.0,6.0,8.0,3.0,3.0,,,89.0,37.0,6.7,6.0,0.0241807,1,,,,,2.0,,,,2.0,2.0,,,1.0,1.0,1.0,0.0119,,,,,,,,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,False,28.0,21.0,6.0,1.0,0.0,12.0,15.0,9.0,13.0,9.0,2.0,,,90.0,42.0,7.1,8.0,0.00550559,0,,,,,1.0,,,3.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,34.0,27.0,7.0,4.0,0.0,12.0,14.0,17.0,28.0,6.0,3.0,,,90.0,61.0,7.3,15.0,0.140785,1,,8.0,,1.0,4.0,,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0232,,,1.0,2.0,1.0,,,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,D,21,21,False,12.0,9.0,2.0,1.0,0.0,2.0,4.0,8.0,12.0,2.0,6.0,,,69.0,31.0,6.7,9.0,0.0134222,1,,4.0,,4.0,2.0,,2.0,,3.0,,2.0,,1.0,,,0.0219,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,24.0,16.0,1.0,1.0,0.0,10.0,11.0,6.0,13.0,,4.0,,,90.0,39.0,6.5,14.0,0.082085,2,,,,4.0,4.0,2.0,2.0,,,3.0,,,,1.0,1.0,0.1157,,,,,,,1.0,2.0,,,,,,,,,,
12499797,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,21.0,18.0,3.0,2.0,0.0,10.0,10.0,8.0,11.0,,2.0,,,69.0,26.0,6.5,4.0,0.00456202,1,,,,2.0,2.0,1.0,,,1.0,,1.0,,,,1.0,0.0287,,,1.0,,,,1.0,1.0,True,,,,,,,,,
12499797,home,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,26.0,22.0,3.0,1.0,0.0,11.0,11.0,12.0,17.0,1.0,2.0,,,90.0,39.0,7.0,7.0,0.127679,1,,2.0,2.0,3.0,6.0,,1.0,,,,1.0,3.0,,,2.0,0.0459,,,4.0,1.0,1.0,,1.0,1.0,,,,,,,,,,
12499797,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,M,29,29,False,9.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,7.0,1.0,5.0,,,69.0,33.0,6.3,10.0,0.0026505,5,,1.0,,8.0,4.0,1.0,5.0,,,,2.0,,2.0,,3.0,0.2228,,,1.0,,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,0.0526,,,,,
12499797,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,31.0,22.0,2.0,1.0,0.0,10.0,10.0,12.0,21.0,1.0,3.0,,,90.0,39.0,6.9,12.0,0.0585468,0,,,1.0,4.0,6.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,,4.0,,1.0,2.0,2.0,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,12.0,11.0,1.0,,0.0,8.0,8.0,3.0,4.0,,3.0,,,21.0,15.0,6.6,2.0,0.00198841,1,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,0.0601,,,,,,,1.0,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,7,7,True,6.0,4.0,1.0,,0.0,1.0,2.0,3.0,5.0,,,,,21.0,8.0,6.5,3.0,0.00119699,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499797,home,VfL Bochum 1848,Koji Miyoshi,koji-miyoshi,K. Miyoshi,M,23,167,672,M,358984,EUR,859334400,M,23,23,True,4.0,1.0,,,0.0,1.0,2.0,,4.0,,2.0,,,21.0,9.0,7.2,6.0,1.986e-05,1,,2.0,2.0,4.0,1.0,,,,,,1.0,,,,,0.0896,,,,,,1.0,1.0,,,,1.0,,0.1973,1.0,,,,
12499797,home,VfL Bochum 1848,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,12.0,6.0,6.8,2.0,0.00123042,1,,,1.0,1.0,1.0,,,,,,,1.0,,,,0.0803,,,1.0,,,,,1.0,,,,,,,,,,
