match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,player_firstName,player_lastName,captain,stat_hitWoodwork,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAShot,stat_errorLeadToAGoal
12117328,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,False,21.0,19.0,,,0.0,7.0,8.0,12.0,13.0,2.0,4.0,1.0,4.0,,,,,,,,88.0,39.0,6.0,9.0,0.0109531,4,,,4.0,10.0,,1.0,7.0,2.0,,,,1.0,,1.0,,0.788,0.2109,,,,,3.0,,,,,,,2.0,,,
12117328,home,Flamengo,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,_alcaraz22,1017392,EUR,1038614400,M,37,37,True,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,9.0,,1.0,,3.0,,,,,,,,15.0,15.0,6.8,7.0,0.00381693,1,,2.0,,3.0,,3.0,,,,1.0,1.0,,,1.0,,0.0539,0.0313,,1.0,,,,,,,,,,,,,
12117328,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,True,1.0,,1.0,,0.0,,,,1.0,,,,1.0,,,,,,,,8.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117328,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,99,99,True,,,,,0.0,,,,,,,,,,,,,,,,9.0,1.0,6.5,1.0,,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117328,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,,,8.0,3.0,6.5,2.0,1.3e-05,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117328,home,Flamengo,Lucas Furtado,furtado-lucas,L. Furtado,G,98,197,512,M,,1466549,EUR,1110326400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Furtado,,,,,,,
12117328,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,
12117328,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117328,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117328,home,Flamengo,João Victor,joao-cunha,J. Victor,D,61,187,2414,M,,1602833,EUR,1167696000,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,João Victor,,,,,,,
12117328,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,
12117328,home,Flamengo,Guilherme Gomes,guilherme,Guilherme,M,47,181,2747,M,,1645868,EUR,1138838400,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Guilherme,,,,,,,
12117328,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117328,away,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,,581060,EUR,732844800,G,1,1,False,29.0,19.0,20.0,10.0,0.0,13.0,15.0,6.0,14.0,,1.0,4.0,15.0,,,4.0,7.0,,3.0,3.0,90.0,48.0,8.0,10.0,0.0016656,0,0.3173,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,
12117328,away,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,,995071,EUR,986342400,D,15,15,False,34.0,27.0,6.0,2.0,0.0,16.0,20.0,12.0,16.0,,3.0,,3.0,2.0,,,,,,,90.0,63.0,5.7,17.0,0.0233818,0,,2.0,1.0,7.0,1.0,4.0,,,,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,
12117328,away,Internacional,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,,875293,EUR,877046400,D,18,18,False,31.0,27.0,1.0,,0.0,22.0,24.0,5.0,7.0,,2.0,6.0,2.0,,,,,,,,90.0,46.0,6.4,4.0,0.00099096,1,,,1.0,2.0,1.0,,,,1.0,2.0,2.0,,,,,0.2527,,,,,,1.0,,,,,,,1.0,,,
12117328,away,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,,876625,EUR,949449600,D,44,44,False,30.0,24.0,5.0,2.0,0.0,17.0,20.0,7.0,10.0,2.0,4.0,1.0,1.0,,,,,,,,72.0,36.0,6.6,6.0,0.00585882,2,,,2.0,3.0,,,,,,2.0,2.0,,1.0,,,0.0328,,,,,,2.0,,,,,,,,1.0,,
12117328,away,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,,989200,EUR,969753600,D,26,26,False,39.0,29.0,5.0,2.0,1.0,14.0,17.0,16.0,24.0,,5.0,,4.0,,,,,,,,90.0,67.0,6.8,22.0,0.617851,0,,2.0,,9.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,
12117328,away,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,,358550,EUR,859075200,M,29,29,False,24.0,22.0,1.0,,0.0,10.0,10.0,12.0,14.0,2.0,2.0,2.0,1.0,,,,,,,,61.0,28.0,6.7,2.0,0.185373,0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12117328,away,Internacional,Fernando,fernando-reges,Fernando,M,,183,1104,M,,41837,EUR,554169600,M,5,5,False,34.0,32.0,1.0,,0.0,18.0,19.0,14.0,15.0,2.0,4.0,2.0,4.0,,,,,,,,72.0,41.0,5.9,5.0,0.00618211,0,,,,3.0,2.0,,,,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0
12117328,away,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,,845433,EUR,859680000,M,17,17,False,16.0,12.0,1.0,,0.0,5.0,6.0,7.0,10.0,,4.0,,6.0,3.0,,,,,,,61.0,28.0,6.4,10.0,0.00909761,1,,,1.0,4.0,,2.0,2.0,1.0,,,,3.0,,1.0,,0.0684,0.6875,,,,,,,,,,,,,,,
12117328,away,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,,124997,EUR,674092800,M,10,10,False,29.0,22.0,1.0,,0.0,6.0,7.0,17.0,25.0,1.0,7.0,,5.0,3.0,,,,,,,90.0,49.0,7.0,14.0,0.0800444,3,,3.0,1.0,5.0,,3.0,3.0,3.0,,,,1.0,1.0,1.0,,0.0712,0.0533,,2.0,,,,2.0,1.0,,,True,,,,,
12117328,away,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,,985766,EUR,922752000,M,21,21,False,20.0,15.0,,,0.0,5.0,6.0,10.0,15.0,2.0,6.0,,6.0,1.0,,,,,,,80.0,41.0,6.3,17.0,0.0134099,2,,1.0,3.0,14.0,1.0,2.0,7.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,0.0356,0.0949,,,,,,1.0,,,,,,,,,
12117328,away,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,ennervalencia,106456,EUR,626140800,F,13,13,False,12.0,9.0,,,1.0,5.0,5.0,4.0,9.0,1.0,5.0,1.0,,2.0,,,,,,,90.0,25.0,8.0,8.0,0.005061,2,,2.0,2.0,6.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,1.0,0.3161,1.242,,1.0,,1.0,,,,,,,,,,,
12117328,away,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,,989384,EUR,951868800,M,40,40,True,15.0,13.0,,,0.0,10.0,12.0,3.0,3.0,1.0,3.0,,1.0,,,,,,,,29.0,19.0,6.9,2.0,0.0656651,0,,,1.0,3.0,1.0,,,,2.0,2.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
12117328,away,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,,1485218,EUR,1187308800,M,34,34,True,10.0,7.0,1.0,1.0,0.0,6.0,7.0,1.0,3.0,,1.0,,2.0,,,,,,,,29.0,15.0,6.5,4.0,0.00195973,0,,,1.0,3.0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12117328,away,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187,354,M,,1394242,EUR,954806400,D,20,20,True,9.0,7.0,,,0.0,6.0,7.0,1.0,2.0,,,,2.0,,,,,,,,18.0,10.0,6.8,2.0,0.00028987,0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12117328,away,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,,345113,EUR,624931200,M,8,8,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,18.0,8.0,6.6,1.0,0.00163101,1,,,,,,,,,1.0,2.0,1.0,,,1.0,,0.2602,0.1725,,,,,,,,,,,,1.0,,,
12117328,away,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,,247483,EUR,781401600,F,11,11,True,10.0,10.0,,,0.0,3.0,3.0,9.0,10.0,,3.0,,1.0,2.0,,,,,,,10.0,16.0,7.1,1.0,0.0274687,0,,3.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,
12117328,away,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Anthoni,,,,,,,
12117328,away,Internacional,Renê,rene,Renê,D,6,174,1464,M,,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117328,away,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174,797,M,,1084963,EUR,964742400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Brian Aguirre,,,,,,,
12117328,away,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,,1485220,EUR,1118016000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117328,away,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192,1826,M,,1483340,EUR,1153785600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Mathias,,,,,,,
12117328,away,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Lucca,,,,,,,
12117328,away,Internacional,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,,249893,EUR,718502400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
