match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonContest,stat_goals,stat_interceptionWon,stat_punches,stat_totalOffside
10411619,home,Inter,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,52.0,40.0,22.0,11.0,36.0,39.0,4.0,13.0,5.0,1.0,1.0,90.0,55.0,7.3,12.0,0.0,0.0,0.00134456,0,0.3398,,,,,,,,,,,,,,,,,,,,,,,,,,
10411619,home,Inter,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,False,58.0,51.0,4.0,1.0,45.0,49.0,6.0,9.0,6.0,,,90.0,70.0,7.1,8.0,0.0,0.0,0.00292781,0,,True,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411619,home,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,41.0,37.0,3.0,1.0,30.0,32.0,7.0,10.0,3.0,,,90.0,54.0,7.1,5.0,0.0,0.0,0.00140435,0,,,10.0,3.0,11.0,6.0,4.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10411619,home,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,55.0,44.0,4.0,1.0,30.0,35.0,14.0,22.0,2.0,,,90.0,83.0,7.7,19.0,0.0,0.0,0.00950983,0,,,2.0,4.0,2.0,11.0,5.0,,6.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,,
10411619,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,40.0,37.0,3.0,1.0,27.0,30.0,11.0,11.0,4.0,,,90.0,62.0,7.0,5.0,0.0249,0.0,0.0404583,1,,,,,1.0,1.0,4.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,
10411619,home,Inter,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,5,5,False,41.0,35.0,3.0,,20.0,23.0,16.0,19.0,5.0,,,90.0,59.0,7.0,8.0,0.1077,0.3676,0.087811,2,,,2.0,2.0,8.0,8.0,1.0,,4.0,,3.0,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,
10411619,home,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,57.0,50.0,9.0,6.0,37.0,38.0,14.0,22.0,10.0,,,69.0,63.0,7.0,9.0,0.0,0.0,0.0248751,0,,,,1.0,2.0,2.0,2.0,,1.0,,2.0,3.0,,,,1.0,,,,,,,,,,,
10411619,home,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,40.0,35.0,3.0,1.0,21.0,23.0,14.0,18.0,9.0,,,77.0,49.0,6.3,9.0,0.1246,0.0,0.0126021,1,,,,,4.0,,1.0,,,1.0,,1.0,2.0,,,,2.0,,,,,1.0,,,,,
10411619,home,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,29.0,21.0,2.0,2.0,7.0,9.0,14.0,24.0,1.0,,,77.0,42.0,6.6,13.0,0.0239,0.0,0.0163659,1,,,,1.0,2.0,2.0,,,,,,4.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,
10411619,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,25.0,18.0,,,7.0,8.0,11.0,18.0,2.0,,,89.0,47.0,7.5,17.0,0.2457,0.4224,0.0132111,3,,,2.0,1.0,6.0,7.0,,,1.0,6.0,2.0,1.0,,,4.0,,2.0,1.0,,1.0,2.0,,1.0,1.0,,,
