match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
14064477,home,RC Strasbourg,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4381,M,1149148,EUR,1122768000,G,39,39,False,32.0,26.0,13.0,8.0,0.0,20.0,22.0,6.0,10.0,9.0,1.0,2.0,90.0,38.0,6.2,7.0,0.00098107,35.708460994641,8.0,4.8482111636776,0.0783,0,-1.0917,0.03,0.0,-0.17,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064477,home,RC Strasbourg,Guéla Doué,,,guela-doue,G. Doué,D,2,187,10608,M,1002033,EUR,1034812800,D,22,22,False,35.0,28.0,,,0.0,16.0,16.0,12.0,19.0,5.0,,,90.0,64.0,7.2,12.0,0.00682154,150.68981374404,13.0,116.08222110037,,2,,-0.17,0.16,-0.38,,3.0,3.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,2.0,2.0,2.0,0.5943,0.2434,33.680431542313,90.355158771329,3.0,1.0,0.48,,,,,,,,,,,,,,,,,
14064477,home,RC Strasbourg,Mamadou Sarr,Mamadou Sarr,,sarr-mamadou,M. Sarr,D,19,194,21849,M,1154657,EUR,1125273600,D,23,23,False,32.0,29.0,,,0.0,21.0,24.0,8.0,8.0,5.0,,,90.0,39.0,6.2,4.0,0.00251607,39.662643183739,5.0,19.283249425782,,0,,0.05,0.02,-0.07,,,,4.0,,,,,,,,3.0,2.0,,,1.0,1.0,,,,,,,,True,3.0,1.0,,,,,,,,,,,,,,
14064477,home,RC Strasbourg,Ismael Doukouré,Ismael Doukoure,,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,6,6,False,39.0,37.0,3.0,3.0,0.0,30.0,31.0,7.0,8.0,2.0,,,90.0,49.0,6.6,3.0,0.00310938,170.1776867084,16.0,54.697863308915,,0,,0.03,0.07,-0.16,,,1.0,1.0,2.0,,,,,,,3.0,,,,,,,,27.139676911611,56.613634392764,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,
14064477,home,RC Strasbourg,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10903,M,802695,EUR,851126400,D,3,3,False,21.0,19.0,,,1.0,12.0,12.0,7.0,9.0,6.0,,,82.0,34.0,6.8,5.0,0.148536,62.411911309989,7.0,22.04938517131,,0,,0.29,0.06,-0.22,,3.0,1.0,3.0,3.0,2.0,,,,,,3.0,,2.0,2.0,1.0,1.0,,,18.91358260288,21.549153695679,1.0,2.0,,,,1.0,,Chilly,1.0,1.0,3.0,,,,,,,,,
14064477,home,RC Strasbourg,Samir El Mourabet,Samir El Mourabet,,el-mourabet-samir,S. E. Mourabet,M,29,186,2528,M,1605921,EUR,1128556800,M,29,29,False,30.0,25.0,1.0,1.0,0.0,16.0,18.0,9.0,12.0,4.0,,,89.0,41.0,6.6,8.0,0.0145427,76.932053482538,11.0,24.51371915054,,0,,-0.09,0.06,0.14,,,,1.0,2.0,,,,,,,,1.0,2.0,2.0,2.0,,,,15.046974747401,21.826179143405,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
14064477,home,RC Strasbourg,Abdoul Ouattara,,,abdoul-ouattara,A. Ouattara,M,3,180,1131,M,1930811,EUR,1129939200,M,42,42,False,24.0,22.0,,,0.0,14.0,15.0,8.0,9.0,4.0,,,90.0,29.0,6.2,4.0,0.00667438,80.422834334234,10.0,32.815939356173,,2,,-0.06,0.29,-0.12,,,,2.0,,,1.0,,,,,,,,,1.0,,0.1924,,16.397383956963,16.723576650944,1.0,,-0.54,,1.0,,,,,,,,2.0,,,,,,,
14064477,home,RC Strasbourg,Diego Moreira,Diego,Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,1142233,EUR,1091750400,M,7,7,False,29.0,20.0,1.0,1.0,0.0,8.0,10.0,12.0,19.0,5.0,,,90.0,42.0,6.4,15.0,0.180483,211.84474522455,18.0,131.34986590984,,1,,0.24,0.35,-0.28,,4.0,,6.0,2.0,3.0,3.0,1.0,,1.0,,,1.0,,,1.0,1.0,0.0771,0.2927,31.649604187479,73.543114050848,3.0,2.0,-0.22,,,,1.0,diegzyyy,1.0,,2.0,,,,,,,,,
14064477,home,RC Strasbourg,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,19,19,False,19.0,16.0,,,0.0,5.0,5.0,11.0,14.0,1.0,,,72.0,34.0,6.9,8.0,0.19326,72.20128026918,9.0,33.471011049677,,1,,0.23,0.26,-0.04,,2.0,1.0,2.0,4.0,,3.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,0.0276,0.0236,13.334713719954,13.755364917006,1.0,1.0,-0.16,,,,1.0,julioenciso.33,2.0,,,,,,,,,,,
14064477,home,RC Strasbourg,Martial Godo,,,martial-godo,M. Godo,F,20,169,1281,M,1190938,EUR,1047600000,M,20,20,False,18.0,15.0,2.0,2.0,0.0,6.0,8.0,9.0,10.0,4.0,,,90.0,35.0,6.7,8.0,0.0577277,187.80415829579,14.0,39.253833445228,,2,,0.23,0.21,-0.17,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,,0.6295,,13.855003095526,25.937379750954,2.0,,-0.13,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,
