match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_goalAssist,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot
10437994,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,20.0,12.0,14.0,6.0,7.0,7.0,5.0,13.0,1.0,2.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,90.0,34.0,7.2,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,
10437994,home,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,False,39.0,35.0,3.0,3.0,20.0,22.0,18.0,21.0,,4.0,3.0,1.0,3.0,1.0,,,,,,,,,90.0,58.0,7.3,7.0,1,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
10437994,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,50.0,45.0,5.0,3.0,42.0,44.0,3.0,6.0,3.0,5.0,3.0,2.0,6.0,6.0,2.0,,,,,,,,90.0,67.0,7.6,5.0,0,,,,,,,1.0,,,,True,4.0,2.0,,,,,,,,,,,
10437994,home,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,47.0,41.0,10.0,5.0,34.0,36.0,7.0,11.0,1.0,3.0,5.0,1.0,7.0,9.0,1.0,,,,,,,,90.0,63.0,7.2,8.0,1,,,4.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,
10437994,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,39.0,31.0,9.0,3.0,21.0,23.0,10.0,20.0,1.0,4.0,2.0,1.0,3.0,7.0,,,,,,,,,90.0,62.0,6.9,16.0,1,4.0,,1.0,,,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,
10437994,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,False,46.0,36.0,9.0,6.0,23.0,26.0,14.0,21.0,1.0,5.0,2.0,1.0,3.0,7.0,,,,,,,,,90.0,57.0,7.2,11.0,0,1.0,1.0,1.0,,1.0,,1.0,,3.0,2.0,,,1.0,,,1.0,1.0,,,,,,,
10437994,home,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,False,47.0,40.0,3.0,1.0,31.0,32.0,11.0,18.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,,,,,,,,90.0,57.0,7.1,10.0,0,3.0,2.0,,,,,1.0,1.0,1.0,2.0,,,2.0,,2.0,,,,,,,,,
10437994,home,Famalicão,Leandro Sanca,,,sanca-leandro,L. Sanca,M,11,184,101,M,1141665,EUR,946944000,M,9,9,False,14.0,10.0,1.0,,3.0,4.0,7.0,14.0,,8.0,5.0,2.0,,4.0,,,,,,,,,58.0,32.0,6.7,15.0,2,4.0,,1.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,4.0,,,2.0,1.0,,,,,
10437994,home,Famalicão,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,7,7,False,37.0,29.0,8.0,6.0,16.0,19.0,13.0,21.0,1.0,7.0,9.0,3.0,,5.0,3.0,,,,,,,,89.0,62.0,7.0,17.0,2,3.0,,1.0,4.0,,2.0,2.0,2.0,2.0,1.0,,,1.0,,5.0,,,3.0,,,,,,
10437994,home,Famalicão,Iván Jaime,,,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,10,10,False,25.0,22.0,2.0,2.0,9.0,10.0,13.0,16.0,1.0,5.0,7.0,1.0,,2.0,2.0,,,,,,,,81.0,45.0,7.4,11.0,5,1.0,,3.0,4.0,,2.0,1.0,,,1.0,,,,2.0,3.0,,,1.0,1.0,1.0,,,,
10437994,home,Famalicão,Deni Júnior,,,deni-junior,D. Júnior,F,7,187,106,M,331855,EUR,806025600,F,70,70,False,20.0,18.0,,,4.0,5.0,15.0,16.0,2.0,5.0,4.0,,2.0,2.0,1.0,,,,,,,,90.0,35.0,6.4,5.0,3,1.0,1.0,2.0,2.0,,1.0,,,,1.0,,,,,,,2.0,1.0,2.0,,2.0,1.0,,
10437994,home,Famalicão,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,M,77,77,True,7.0,4.0,,,,1.0,4.0,6.0,3.0,4.0,1.0,,,,,,,,,,,,32.0,11.0,6.4,4.0,1,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10437994,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,4.0,3.0,1.0,,,,3.0,5.0,1.0,1.0,2.0,,2.0,,2.0,,,,,,,,9.0,11.0,6.7,3.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10437994,home,Famalicão,David Tavares,,,david-tavares,D. Tavares,M,8,180,264,M,878494,EUR,921801600,M,18,18,True,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,
10437994,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10437994,home,Famalicão,Diogo Queirós,,,diogo-queiros,D. Queirós,M,4,185,211,M,855665,EUR,915494400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
