match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,captain,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_clearanceOffLine,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_shotOffTarget,stat_hitWoodwork
12436984,home,Southampton,Joe Lumley,joe-lumley,J. Lumley,G,13,190.0,119,M,591620,EUR,792806400,G,13,13,False,58.0,36.0,29.0,9.0,0.0,30.0,37.0,6.0,21.0,1.0,1.0,2.0,8.0,1.0,6.0,6.0,2.0,2.0,90.0,70.0,6.2,22.0,0.00110916,0,0.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436984,home,Southampton,James Bree,james-bree,J. Bree,D,14,178.0,148,M,555406,EUR,881798400,D,14,14,False,34.0,34.0,1.0,1.0,0.0,25.0,25.0,10.0,13.0,,1.0,3.0,,,,,,,78.0,45.0,6.5,4.0,0.100151,0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436984,home,Southampton,Nathan Wood,nathan-wood,N. Wood,D,15,188.0,204,M,944200,EUR,1022803200,D,15,15,False,67.0,66.0,1.0,1.0,0.0,59.0,60.0,7.0,7.0,,1.0,3.0,1.0,,,,,,90.0,77.0,6.2,2.0,0.00158842,0,,,,1.0,5.0,,,,1.0,,,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12436984,home,Southampton,Jack Stephens,jack-stephens,J. Stephens,D,5,185.0,213,M,134361,EUR,759628800,D,5,5,False,22.0,22.0,,,0.0,20.0,20.0,2.0,2.0,,,1.0,1.0,,,,,,39.0,25.0,5.2,,0.00031876,0,,,,,1.0,,,1.0,,,Jack,Stephens,,,,1.0,,,,True,,,,,,,,,,,,,,,
12436984,home,Southampton,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173.0,1504,M,823085,EUR,860889600,D,2,2,False,42.0,40.0,,,1.0,25.0,25.0,15.0,22.0,,5.0,6.0,3.0,,,,,,90.0,71.0,6.6,11.0,0.506367,0,,5.0,,1.0,6.0,,1.0,,,1.0,,,6.0,3.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
12436984,home,Southampton,Ryan Manning,ryan-manning,R. Manning,D,3,172.0,451,M,328701,EUR,834710400,D,3,3,False,43.0,38.0,4.0,4.0,0.0,23.0,25.0,16.0,22.0,,4.0,4.0,8.0,,,,,,90.0,76.0,7.6,14.0,0.0118684,0,,4.0,1.0,2.0,13.0,1.0,,2.0,2.0,2.0,Ryan,Manning,5.0,3.0,,3.0,3.0,,2.0,,,1.0,5.0,1.0,,,,,,,,,,,
12436984,home,Southampton,Joe Aribo,joe-aribo,J. Aribo,M,18,183.0,1387,M,818073,EUR,837907200,M,7,7,False,42.0,36.0,,,0.0,28.0,32.0,8.0,10.0,,2.0,2.0,4.0,,,,,,90.0,58.0,7.4,9.0,0.295749,2,,,,1.0,6.0,,1.0,1.0,2.0,1.0,,,3.0,2.0,,2.0,1.0,,1.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,0.9313,1.2948,,,,,
12436984,home,Southampton,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178.0,3830,M,1142562,EUR,1089417600,M,18,18,False,43.0,39.0,1.0,1.0,0.0,19.0,20.0,20.0,24.0,,3.0,1.0,3.0,,,,,,79.0,57.0,6.4,7.0,0.0365946,2,,1.0,,,7.0,,,,,,,,5.0,3.0,,2.0,2.0,,1.0,,,,2.0,,2.0,2.0,,,0.5258,0.5482,,,,,
12436984,home,Southampton,Ryan Fraser,ryan-fraser,R. Fraser,M,7,163.0,555,M,138261,EUR,762048000,M,24,24,False,20.0,17.0,,,0.0,7.0,9.0,10.0,12.0,1.0,1.0,,2.0,,,,,,62.0,23.0,6.4,4.0,0.0141626,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12436984,home,Southampton,Adam Armstrong,adam-armstrong,A. Armstrong,F,9,172.0,1450,M,361352,EUR,855532800,F,9,9,False,14.0,13.0,1.0,1.0,0.0,8.0,8.0,5.0,7.0,1.0,2.0,,,,,,,,62.0,16.0,6.5,2.0,0.00488178,0,,1.0,,,1.0,,,,,,Adam,Armstrong,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12436984,home,Southampton,Cameron Archer,cameron-archer,C. Archer,F,19,181.0,984,M,993451,EUR,1007856000,F,19,19,False,18.0,18.0,1.0,1.0,0.0,5.0,5.0,13.0,13.0,1.0,4.0,,3.0,,,,,,73.0,29.0,6.6,6.0,0.0396165,2,,,,,1.0,,,,3.0,,,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,0.103,,2.0,,,,
12436984,home,Southampton,Ben Brereton Díaz,ben-brereton-diaz,B. Brereton Díaz,M,25,188.0,6380,M,867583,EUR,924393600,F,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,,,,,,28.0,7.0,6.5,2.0,0.0016942,0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,ben.brereton,,,
12436984,home,Southampton,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174.0,8299,M,1019442,EUR,1013731200,M,20,20,True,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,,4.0,,1.0,,,,,,28.0,15.0,6.1,4.0,0.00717761,0,,,,,,1.0,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,kamaldeenho10,,,
12436984,home,Southampton,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179.0,2828,M,905347,EUR,962150400,D,16,16,True,5.0,3.0,,,0.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,17.0,6.0,6.1,2.0,0.0045861,0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,
12436984,home,Southampton,Ronnie Edwards,ronnie-edwards,R. Edwards,D,37,183.0,421,M,1012415,EUR,1048809600,D,12,12,True,5.0,5.0,,,0.0,5.0,5.0,,,,,,,,,,,,12.0,6.0,6.5,,9.498e-05,0,,,,,,,,1.0,,,Ronnie,Edwards,,,,,,,,,,,,,,,,,,,,,,,
12436984,home,Southampton,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183.0,248,M,166381,EUR,748224000,D,21,21,True,6.0,6.0,,,0.0,6.0,6.0,,,,,1.0,,,,,,,11.0,7.0,6.3,,3.356e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436984,home,Southampton,Alex McCarthy,alex-mccarthy,A. McCarthy,G,1,193.0,297,M,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436984,home,Southampton,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1482,M,1407484,EUR,1153180800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436984,home,Southampton,Joe O'Brien Whitmarsh ,joe-obrien-whitmarsh,J. O. Whitmarsh ,M,37,,82,M,1184294,EUR,1115769600,M,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Joe O'Brien Whitmarsh ,,,,,,,,,,,,,,,,,,,,,,,,
12436984,home,Southampton,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179.0,1971,M,280439,EUR,843782400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436984,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190.0,13907,M,962053,EUR,1018915200,G,12,12,False,17.0,14.0,4.0,1.0,0.0,14.0,14.0,,3.0,,,,6.0,,3.0,3.0,,,90.0,25.0,7.1,4.0,1.974e-05,0,0.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,1.0,,
12436984,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179.0,19313,M,996958,EUR,1053302400,D,27,27,False,72.0,70.0,1.0,1.0,1.0,26.0,27.0,44.0,46.0,,,2.0,4.0,,,,,,90.0,91.0,8.1,3.0,0.306872,0,,1.0,,,7.0,,,,,2.0,,,,,,7.0,5.0,,,,,,,,,,,1.0,,,,malogst,,,
12436984,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190.0,9725,M,827243,EUR,889574400,D,2,2,False,63.0,59.0,1.0,1.0,0.0,34.0,38.0,25.0,25.0,,,3.0,3.0,,,,,,90.0,69.0,7.7,4.0,0.0177378,1,,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.2452,0.8281,,axel_disasi,,,
12436984,away,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196.0,10523,M,352668,EUR,875059200,D,4,4,False,57.0,55.0,1.0,,0.0,28.0,29.0,27.0,28.0,2.0,2.0,2.0,2.0,,,,,,90.0,63.0,7.1,2.0,0.0151778,2,,,,2.0,3.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,0.1748,,,tosinadarabioyo,,2.0,2.0
12436984,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175.0,37239,M,794939,EUR,901065600,D,3,3,False,27.0,23.0,,,0.0,7.0,9.0,16.0,18.0,,2.0,,1.0,,,,,,79.0,38.0,6.8,5.0,0.171368,0,,,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,cucurella3,,,
12436984,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177.0,121227,M,974505,EUR,979689600,M,8,8,False,81.0,76.0,3.0,2.0,1.0,26.0,28.0,52.0,58.0,,6.0,,6.0,,,,,,90.0,92.0,7.9,9.0,0.845468,1,,5.0,2.0,,1.0,6.0,2.0,1.0,,4.0,,,,,,1.0,1.0,1.0,,True,,,,,,,,,0.0664,,1.0,Enzo8,,,
12436984,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178.0,79319,M,987650,EUR,1004659200,M,25,25,False,69.0,65.0,6.0,4.0,0.0,22.0,24.0,43.0,45.0,1.0,4.0,1.0,4.0,,,,,,90.0,76.0,7.1,5.0,0.0740981,1,,,,,2.0,,,,1.0,3.0,,,,,,2.0,1.0,,3.0,,,,,,,,,,0.0401,,1.0,MoisesCaicedo55,,,
12436984,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182.0,40178,M,966547,EUR,1015718400,M,11,11,False,32.0,28.0,1.0,1.0,1.0,6.0,6.0,22.0,29.0,1.0,10.0,,6.0,,,,,,72.0,58.0,7.5,13.0,0.148561,7,,3.0,,,3.0,2.0,1.0,,1.0,1.0,,,4.0,2.0,,,,,2.0,,3.0,2.0,1.0,,4.0,5.0,1.0,,1.1799,1.3134,2.0,nonzinoo10,,,
12436984,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185.0,363781,M,982780,EUR,1020643200,M,20,20,False,28.0,21.0,,,0.0,8.0,8.0,14.0,23.0,,8.0,,3.0,,,,,,79.0,48.0,7.5,15.0,0.316065,6,,3.0,1.0,,1.0,2.0,1.0,,3.0,2.0,,,1.0,,,,,,3.0,,2.0,1.0,1.0,,2.0,4.0,1.0,,1.8279,1.9694,1.0,ColdPalmer,,1.0,1.0
12436984,away,Chelsea,João Félix,joao-felix,J. Félix,F,79,181.0,127180,M,851671,EUR,942192000,M,14,14,False,39.0,36.0,1.0,1.0,1.0,11.0,11.0,25.0,28.0,1.0,4.0,,6.0,,,,,,90.0,54.0,7.5,6.0,0.156947,3,,,,,7.0,,2.0,,1.0,3.0,,,3.0,1.0,,2.0,1.0,,2.0,,,2.0,4.0,,2.0,,,,0.6902,,,JFélix,,3.0,
12436984,away,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175.0,49218,M,769333,EUR,879465600,F,18,18,False,15.0,14.0,,,1.0,2.0,2.0,12.0,13.0,1.0,5.0,,2.0,,,,,,90.0,24.0,8.1,3.0,0.0585827,4,,,,,1.0,,1.0,,,2.0,,,2.0,1.0,,,,,2.0,,1.0,1.0,,,1.0,2.0,1.0,,1.1476,0.992,1.0,Nkunku,,1.0,
12436984,away,Chelsea,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180.0,68579,M,851100,EUR,953942400,F,19,19,True,18.0,16.0,,,0.0,2.0,2.0,14.0,16.0,,,,,,,,,,18.0,19.0,7.4,2.0,0.0309954,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.1274,0.3464,,JSancho,,,
