match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotValueNormalized,stat_interceptionWon,stat_lastManTackle,stat_shotOffTarget,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_ownGoals,stat_accurateCross,stat_dispossessed,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyWon,stat_penaltyMiss,stat_hitWoodwork,stat_errorLeadToAShot
15197278,home,Portsmouth,Josef Bursik,Josef,Bursik,josef-bursik,J. Bursik,G,26,187.0,179,M,877996,EUR,963360000,G,26,26,False,51.0,29.0,34.0,12.0,0.0,20.0,22.0,9.0,29.0,9.0,1.0,1.0,90.0,56.0,5.8,23.0,83.809786584648,15.0,49.245,8.61,0.0952,0,0.22,0.02,-0.3,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Terry Devlin,,,terry-devlin,T. Devlin,M,24,180.0,119,M,1198145,EUR,1068076800,D,24,24,False,22.0,15.0,5.0,3.0,0.0,7.0,8.0,8.0,14.0,5.0,,,90.0,48.0,6.5,13.0,90.195553172073,12.0,38.325,19.005,,1,0.08,0.11,-0.39,,2.0,3.0,4.0,4.0,10.0,2.0,2.0,1.0,7.0,1.0,3.0,3.0,2.0,1.0,1.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Regan Poole,Regan,Poole,regan-poole,R. Poole,D,5,180.0,110,M,605062,EUR,898128000,D,5,5,False,30.0,25.0,7.0,3.0,0.0,20.0,20.0,5.0,10.0,3.0,,,90.0,44.0,7.1,5.0,30.522836031644,5.0,6.825,9.555,,0,0.06,0.01,0.8,,,,3.0,,5.0,,,,5.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Conor Shaughnessy,,,conor-shaughnessy,C. Shaughnessy,D,6,191.0,78,M,892396,EUR,836092800,D,6,6,False,17.0,12.0,4.0,1.0,0.0,9.0,10.0,3.0,7.0,2.0,,,62.0,32.0,6.5,6.0,29.048895016649,4.0,-8.925,2.415,,1,-0.07,0.05,-0.08,,,1.0,1.0,1.0,4.0,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,,-0.06,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Zak Swanson,,,zak-swanson,Z. Swanson,D,22,189.0,96,M,993445,EUR,970099200,D,22,22,False,17.0,12.0,3.0,1.0,0.0,6.0,8.0,6.0,9.0,4.0,,,73.0,39.0,5.2,12.0,118.6197146336,8.0,80.85,44.31,,2,-0.15,0.31,-1.0,,3.0,,2.0,8.0,6.0,2.0,1.0,,1.0,,3.0,2.0,1.0,,5.0,-0.27,,,,1.0,2.0,2.0,1.0,44.870806589586,1.0,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Andre Dozzell,Andre,Dozzell,andre-dozzell,A. Dozzell,M,21,178.0,129,M,826133,EUR,925603200,M,21,21,False,28.0,25.0,2.0,1.0,0.0,19.0,20.0,6.0,8.0,3.0,,,90.0,38.0,6.7,3.0,98.3754239527,13.0,27.195,10.92,,0,0.3,0.17,-0.59,,,,,1.0,2.0,,,,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Luke Le Roux,Luke,Le Roux,le-roux-luke,L. L. Roux,M,16,180.0,299,M,931035,EUR,952646400,M,16,16,False,10.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,5.0,1.0,,,62.0,19.0,7.0,2.0,13.39347279914,2.0,5.88,8.82,,0,0.03,-0.03,0.44,,1.0,,,2.0,3.0,,,,2.0,,3.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Adrian Segecic,Adrian Segecic,,adrian-segecic,A. Segecic,M,10,173.0,680,M,1125954,EUR,1086048000,M,10,10,False,6.0,3.0,1.0,,0.0,,,3.0,6.0,,,,73.0,21.0,6.2,9.0,42.547529433058,4.0,37.695,28.665,,1,0.26,0.13,-0.24,,6.0,1.0,,5.0,3.0,1.0,1.0,,,,,,2.0,2.0,3.0,-0.23,,,,3.0,,1.0,,30.448547567988,1.0,,3.0,1.0,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Conor Chaplin,,,conor-chaplin,C. Chaplin,M,36,170.0,452,M,784625,EUR,856051200,M,36,36,False,29.0,20.0,4.0,,0.0,15.0,15.0,5.0,14.0,4.0,,,90.0,40.0,6.3,12.0,25.71071263788,4.0,-14.7,1.47,,2,0.09,-0.23,-0.24,,2.0,,,4.0,2.0,,,1.0,1.0,,1.0,,2.0,1.0,2.0,0.08,1.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Harvey Blair,,,harvey-blair,H. Blair,F,29,,264,M,1153108,EUR,1063497600,M,29,29,False,6.0,6.0,,,0.0,,,6.0,6.0,2.0,,,40.0,14.0,6.7,2.0,32.258572192288,6.0,4.62,4.305,,1,0.21,0.17,-0.15,,,,,3.0,4.0,3.0,1.0,1.0,,,1.0,,,2.0,,-0.17,,,,2.0,1.0,,,7.3480071447978,1.0,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Colby Bishop,,,colby-bishop,C. Bishop,F,9,180.0,450,M,374384,EUR,847065600,F,9,9,False,19.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,16.0,2.0,,,90.0,38.0,7.1,15.0,31.995486849632,5.0,3.675,9.555,,4,-0.1,0.11,-0.05,,,3.0,7.0,7.0,8.0,,,2.0,2.0,,,,6.0,1.0,2.0,0.26,,,1.0,,1.0,1.0,,,,,,1.0,True,1.0,,,,,,,,,,,,,
15197278,home,Portsmouth,Franco Umeh,,,franco-umeh,F. Umeh,F,15,185.0,243,M,1149851,EUR,1106697600,F,15,15,True,5.0,3.0,,,0.0,1.0,3.0,2.0,2.0,2.0,,,43.0,15.0,6.5,7.0,11.252771428048,2.0,-6.3,-1.365,,0,-0.08,-0.33,0.0,,1.0,,,2.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
15197278,home,Portsmouth,Marlon Pack,Marlon,Pack,marlon-pack,M. Pack,D,7,188.0,77,M,84258,EUR,669859200,M,7,7,True,14.0,13.0,,,0.0,10.0,10.0,3.0,4.0,1.0,,,28.0,16.0,6.6,1.0,33.150026376988,4.0,18.27,9.765,,0,0.01,0.02,-0.02,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Connor Ogilvie,Connor,Ogilvie,connor-ogilvie,C. Ogilvie,D,3,183.0,70,M,284427,EUR,824256000,D,3,3,True,8.0,8.0,,,0.0,6.0,6.0,2.0,2.0,,,,28.0,16.0,6.7,2.0,23.015528945223,3.0,7.875,11.55,,0,0.0,0.0,0.38,,1.0,1.0,,2.0,,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Jordan Williams,,,jordan-williams,J. Williams,D,2,179.0,50,M,826146,EUR,940550400,D,2,2,True,7.0,5.0,,,0.0,5.0,5.0,,2.0,,,,17.0,9.0,6.6,3.0,4.7181395697881,1.0,3.045,3.045,,0,-0.04,0.02,-0.05,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,John Swift,John,Swift,john-swift,J. Swift,M,8,182.0,189,M,190863,EUR,803865600,M,8,8,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,1.0,,,17.0,6.0,6.5,2.0,17.43502542557,2.0,-11.97,-3.78,,1,-0.01,0.02,0.0,,,,,,,,,,,,,,1.0,,,-0.03,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Ben Killip,Ben,Killip,ben-killip,B. Killip,G,30,188.0,31,M,788264,EUR,817171200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Ibane Bowat,Ibane Bowat,,bowat-ibane,I. Bowat,D,17,190.0,90,M,1083366,EUR,1032048000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Jacob Farrell,Jacob Farrell,,jacob-farrell,J. Farrell,D,18,180.0,169,M,1154000,EUR,1037664000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,home,Portsmouth,Makenzie Kirk,Makenzie,Kirk,mackenzie-kirk,M. Kirk,F,25,,53,M,1138456,EUR,1076025600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,away,Arsenal,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188.0,26081,M,232422,EUR,781142400,G,13,13,False,43.0,35.0,12.0,4.0,0.0,33.0,35.0,2.0,8.0,7.0,,4.0,90.0,51.0,7.4,8.0,19.039011126984,4.0,3.99,2.94,0.3576,0,0.14,-0.04,-0.08,0.27,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,KepaA,3.0,1.0,1.0,1.0,,,,,,,
15197278,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186.0,13872,M,846036,EUR,876268800,D,4,4,False,35.0,30.0,2.0,1.0,0.0,20.0,21.0,10.0,14.0,4.0,,,69.0,58.0,6.9,9.0,50.76259367475,5.0,40.425,22.89,,0,0.25,0.1,-0.06,,,,1.0,5.0,4.0,1.0,1.0,,2.0,2.0,1.0,,2.0,1.0,3.0,,3.0,,,,2.0,,,24.393661553773,1.0,,,,,,1.0,benwhite,,,,,,,,,,,
15197278,away,Arsenal,Christian Nørgaard,,,christian-norgaard,C. Nørgaard,M,16,185.0,9724,M,135256,EUR,763257600,D,16,16,False,58.0,52.0,8.0,4.0,0.0,44.0,48.0,8.0,10.0,3.0,,,90.0,66.0,6.7,7.0,134.55961792845,14.0,100.17,23.205,,0,0.19,0.08,-0.11,,,2.0,,3.0,3.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197278,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190.0,49147,M,869792,EUR,882489600,D,6,6,False,41.0,31.0,9.0,1.0,0.0,27.0,31.0,4.0,10.0,2.0,,,76.0,49.0,6.0,12.0,103.35022195487,13.0,43.68,18.27,,0,0.05,0.03,-0.01,,,7.0,1.0,7.0,1.0,,,,4.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,GabrielMagalhães,,,,,,,,,,,
15197278,away,Arsenal,Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,178.0,16221,M,1423711,EUR,1159228800,D,49,49,False,41.0,36.0,5.0,4.0,0.0,23.0,26.0,13.0,15.0,,,,90.0,61.0,6.5,8.0,74.793804605556,9.0,22.575,13.755,,0,0.16,0.09,-0.24,,1.0,1.0,1.0,4.0,3.0,,,,1.0,,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,1.0,,,,myleslewisskelly,,,,,,,,,,,
