match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,description,from
15197278,FT,1.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
15197278,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
15197278,,,,,83,,,8,,,substitution,,125331871.0,True,True,injury,,,,,,,
15197278,,,,,82,,,9,,,substitution,,125331858.0,False,False,regular,,,,,,,
15197278,,,,,76,,,15,,,substitution,,125331802.0,False,False,regular,,,,,,,
15197278,,,,,73,,,18,,,substitution,,125331788.0,False,True,regular,,,,,,,
15197278,,,,,73,,,18,,,substitution,,125331787.0,False,True,regular,,,,,,,
15197278,,1.0,4.0,,72,,,19,,,goal,,334683712.0,,False,regular,922573.0,Gabriel Martinelli,,,,,
15197278,,,,,69,,,22,,,substitution,,125331752.0,False,False,regular,,,,,,,
15197278,,,,,69,,,22,,,substitution,,125331767.0,False,False,regular,,,,,,,
15197278,,,,,69,,,22,,,substitution,,125331751.0,False,False,regular,,,,,,,
15197278,,,,,68,,,23,,,card,,124507460.0,,False,yellow,846036.0,Ben White,Ben White,Foul,False,,
15197278,,,,,62,,,29,,,substitution,,125331700.0,False,True,regular,,,,,,,
15197278,,,,,62,,,29,,,substitution,,125331699.0,False,True,regular,,,,,,,
15197278,,,,,55,,,36,,,card,,124507336.0,,True,yellow,931035.0,Luke Le Roux,Luke Le Roux,Foul,False,,
15197278,,1.0,3.0,,51,,,40,,,goal,,334680801.0,,False,regular,922573.0,Gabriel Martinelli,,,,,
15197278,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
15197278,,,,,45,,,1,,,card,,124507140.0,,False,yellow,1423711.0,Myles Lewis-Skelly,Myles Lewis-Skelly,Foul,False,,
15197278,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
15197278,,,,,43,,,3,,,inGamePenalty,,118597417.0,,False,missed,966547.0,Noni Madueke,,offTarget,,Off target,
15197278,,,,,40,,,6,,,substitution,,125331446.0,True,True,injury,,,,,,,
15197278,,1.0,2.0,,25,,,21,,,goal,,334675626.0,,False,regular,922573.0,Gabriel Martinelli,,,,,
15197278,,1.0,1.0,,8,,,38,,,goal,,334673575.0,,False,ownGoal,826133.0,Andre Dozzell,,,,,owngoal
15197278,,1.0,0.0,,3,,,43,,,goal,,334671992.0,,True,regular,374384.0,Colby Bishop,,,,,
