match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wasFouled,stat_interceptionWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
12421141,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,M,10,10,True,,15.0,12.0,,,0.0,3.0,3.0,10.0,14.0,,2.0,,,,,,45.0,30.0,7.4,8.0,0.283236,4,,2.0,1.0,,,4.0,5.0,,2.0,2.0,,,1.0,,1.0,1.0,,,0.4111,1.0,4.0,,1.0,2.0,0.5539,1.0,,,,1.0
12421141,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,6,6,True,,16.0,16.0,2.0,2.0,0.0,5.0,5.0,11.0,13.0,2.0,3.0,,,,,,11.0,23.0,6.9,3.0,0.114351,2,,2.0,,,,1.0,,,,,,,,,,,,1.0,0.0664,,,,,2.0,,,,,,
12421141,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,True,,7.0,3.0,,,0.0,1.0,3.0,2.0,5.0,1.0,1.0,,,,,,11.0,12.0,7.6,6.0,0.00337103,1,,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,0.0281,,,,,,,,,,,
12421141,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197.0,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,home,RSC Anderlecht,Nunzio Engwanda,Nunzio Engwanda,,engwanda-nunzio,N. Engwanda,D,71,,249,M,1520940,EUR,1196467200,D,71,71,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,home,RSC Anderlecht,Amando Lapage,,,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174.0,569,M,867251,EUR,956275200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,home,RSC Anderlecht,Anas Tajaouart,,,anas-tajaouart,A. Tajaouart,M,78,167.0,711,M,1473182,EUR,1126051200,M,78,78,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Nick Shinton,,,nick-shinton,N. Shinton,G,33,196.0,117,M,909962,EUR,989452800,G,33,33,False,,27.0,14.0,19.0,6.0,0.0,12.0,17.0,2.0,10.0,3.0,10.0,2.0,4.0,,,,90.0,37.0,6.7,13.0,0.00218909,0,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Apostolos Konstantopoulos,,,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188.0,197,M,1033264,EUR,1028246400,D,66,66,False,,27.0,19.0,5.0,1.0,0.0,12.0,15.0,7.0,12.0,5.0,7.0,,,,,,90.0,53.0,6.8,12.0,0.00736948,0,,,,,,4.0,5.0,2.0,1.0,1.0,1.0,,,1.0,4.0,3.0,2.0,1.0,,,,1.0,,,,,,,,
12421141,away,K. Beerschot V.A.,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186.0,287,M,904992,EUR,992390400,D,5,5,False,,37.0,32.0,5.0,1.0,0.0,28.0,29.0,4.0,8.0,7.0,3.0,,,,,,90.0,50.0,6.6,5.0,0.00145804,0,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Omar Fayed,Omar Fayed,,omar-fayed,O. Fayed,D,66,189.0,1607,M,1393731,EUR,1057276800,D,6,6,False,,29.0,25.0,2.0,1.0,0.0,17.0,20.0,8.0,9.0,8.0,7.0,,,,,,90.0,53.0,7.3,7.0,0.00628502,0,,,,1.0,,2.0,5.0,,1.0,2.0,2.0,,,3.0,3.0,2.0,2.0,,,,,3.0,,,,,,,,
12421141,away,K. Beerschot V.A.,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,4,4,False,,19.0,14.0,,,0.0,4.0,6.0,10.0,13.0,8.0,3.0,,,,,,90.0,44.0,7.3,8.0,0.00924064,0,,,,1.0,2.0,2.0,8.0,,,,,,,2.0,5.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,
12421141,away,K. Beerschot V.A.,Colin Dagba,,,dagba-colin,C. Dagba,D,2,168.0,498,M,941300,EUR,905299200,M,2,2,False,,20.0,18.0,1.0,1.0,0.0,12.0,14.0,6.0,7.0,1.0,7.0,,,,,,67.0,30.0,6.7,5.0,0.0025458,0,,1.0,,,,5.0,4.0,2.0,,1.0,,,,,4.0,4.0,1.0,2.0,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Ewan Henderson,,,ewan-henderson,E. Henderson,M,20,186.0,63,M,862951,EUR,954115200,M,8,8,False,,22.0,17.0,3.0,1.0,0.0,8.0,10.0,9.0,13.0,2.0,1.0,,,,,,41.0,34.0,6.6,7.0,0.00330181,0,,1.0,,,,1.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,
12421141,away,K. Beerschot V.A.,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,953,M,966452,EUR,997660800,M,16,16,False,,37.0,33.0,3.0,,0.0,23.0,23.0,10.0,14.0,7.0,4.0,,,,,,90.0,59.0,7.1,4.0,0.0135979,4,,,,,,4.0,5.0,1.0,,1.0,1.0,,2.0,,4.0,2.0,,3.0,0.1807,1.0,,,1.0,1.0,0.0329,,,,,
12421141,away,K. Beerschot V.A.,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173.0,110,M,826172,EUR,931478400,M,10,10,False,True,21.0,17.0,1.0,,0.0,4.0,6.0,13.0,18.0,3.0,5.0,,,,,,83.0,44.0,7.3,13.0,0.041022,3,,3.0,,,,4.0,5.0,1.0,,4.0,2.0,,,,1.0,1.0,1.0,1.0,0.3608,2.0,2.0,1.0,2.0,1.0,0.5105,,,1.0,,
12421141,away,K. Beerschot V.A.,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,17,17,False,,9.0,6.0,1.0,1.0,0.0,2.0,4.0,4.0,5.0,,2.0,,,,,,83.0,24.0,6.4,12.0,0.0039905,2,,,,,,5.0,1.0,,1.0,5.0,1.0,,,,,,2.0,,0.3584,,,1.0,2.0,,1.0484,1.0,,1.0,2.0,
12421141,away,K. Beerschot V.A.,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188.0,181,M,909965,EUR,983145600,F,25,25,False,,14.0,10.0,3.0,2.0,1.0,3.0,5.0,7.0,9.0,1.0,1.0,,,,,,68.0,31.0,7.4,14.0,0.761212,0,,,,1.0,,10.0,4.0,1.0,2.0,5.0,2.0,2.0,,,1.0,1.0,5.0,3.0,,3.0,1.0,,,,,,,,,
12421141,away,K. Beerschot V.A.,Welat Cagro,,,cagro-welat,W. Cagro,M,47,188.0,51,M,988579,EUR,928108800,M,47,47,True,,14.0,13.0,,,0.0,9.0,10.0,4.0,5.0,1.0,1.0,,,,,,49.0,23.0,6.5,5.0,0.00114106,1,,1.0,,,,4.0,1.0,2.0,,,,,,,1.0,,3.0,2.0,0.0827,,,1.0,,1.0,,,,,,
12421141,away,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175.0,96,M,802065,EUR,868406400,D,28,28,True,,4.0,1.0,1.0,,0.0,1.0,3.0,,1.0,,2.0,,,,,,23.0,6.0,6.3,3.0,3.43e-06,0,,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Tom Reyners,,,tom-reyners,T. Reyners,F,10,169.0,57,M,965779,EUR,956188800,F,7,7,True,,3.0,2.0,,,0.0,,,2.0,4.0,,2.0,,,,,,22.0,15.0,6.5,8.0,0.00434016,0,,1.0,,2.0,,6.0,3.0,1.0,1.0,3.0,2.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,ArJany Martha,,,martha-arjany,A. Martha,D,11,180.0,259,M,1004277,EUR,1062633600,D,42,42,True,,,,,,0.0,,,,,2.0,,,,,,,14.0,10.0,6.3,4.0,0.00244054,0,,,,,,2.0,3.0,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Charly Keita,,,keita-charly,C. Keita,F,99,192.0,56,M,1137495,EUR,929491200,F,27,27,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,14.0,5.0,6.6,,0.0289034,0,,,,,1.0,2.0,2.0,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,
12421141,away,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188.0,108,M,826029,EUR,935366400,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176.0,30,M,46014,EUR,594777600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186.0,75,M,990922,EUR,958435200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421141,away,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188.0,256,M,1046939,EUR,995760000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
