match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_wonContest,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10389951,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,14.0,11.0,,,2.0,2.0,9.0,12.0,3.0,,,,87.0,23.0,6.6,8.0,0.0,0.0,0.0130939,0,,jodavid,,3.0,2.0,,,,1.0,1.0,3.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,
10389951,home,Lille,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,35,35,True,4.0,4.0,,,1.0,1.0,3.0,3.0,2.0,,,,12.0,12.0,6.2,2.0,0.0,0.0,0.00060036,0,,carlos_baleba,,4.0,5.0,,,,3.0,2.0,1.0,1.0,3.0,,,,,,,,,2.0,,,1.0,,,,,,,,
10389951,home,Lille,Jonas Martin,,,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,8,8,True,4.0,1.0,,,1.0,3.0,,1.0,,,,,13.0,8.0,6.6,3.0,0.0,0.0,7.5e-07,0,,,,2.0,3.0,,,,1.0,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,
10389951,home,Lille,Akim Zedadka,,,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,True,1.0,1.0,,,1.0,1.0,,,,,,,9.0,2.0,6.5,,0.0,0.0,2.2e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,home,Lille,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,3.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,9.0,3.0,6.7,2.0,0.0,0.0,0.00016641,0,,mohamedbayo27,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10389951,home,Lille,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5877,M,595598,EUR,795657600,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,leocjardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,home,Lille,Adam Jakubech,,,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,F,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,edonzhegrova10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,home,Lille,Alan Virginius,,,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,away,Angers,Yahia Fofana,,,yahia-fofana,Y. Fofana,G,75,194,3568,M,877977,EUR,966816000,G,30,30,False,24.0,18.0,16.0,10.0,13.0,14.0,5.0,10.0,12.0,,1.0,3.0,90.0,34.0,6.8,6.0,0.0,0.0,0.00148235,0,0.4535,yahia.fofana_,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0
10389951,away,Angers,Farid El Melali,,,farid-el-melali,F. El Melali,M,28,173,1171,M,930584,EUR,862790400,D,28,28,False,18.0,13.0,,,9.0,11.0,4.0,9.0,6.0,,,,85.0,55.0,7.2,12.0,0.0442,0.0,0.00234209,1,,,2.0,3.0,13.0,1.0,,2.0,4.0,3.0,3.0,6.0,,,,1.0,,,1.0,,,4.0,,,3.0,,,,,,,,
10389951,away,Angers,Yan Valery,,,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,94,94,False,48.0,41.0,5.0,3.0,30.0,34.0,11.0,14.0,4.0,,,,90.0,58.0,6.9,9.0,0.0,0.0,0.00434405,0,,,,2.0,6.0,,,,2.0,2.0,,,1.0,,,,3.0,,,2.0,1.0,2.0,,,1.0,,,,,,,,
10389951,away,Angers,Miha Blažič,,,miha-blazic,M. Blažič,D,16,185,178,M,96552,EUR,736819200,D,5,5,False,61.0,48.0,11.0,3.0,36.0,38.0,12.0,23.0,9.0,,,,90.0,67.0,6.6,13.0,0.0991,0.0,0.00699114,1,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,
10389951,away,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,40.0,34.0,4.0,3.0,30.0,33.0,4.0,7.0,6.0,,,,90.0,49.0,7.2,6.0,0.156,0.1826,0.00205145,3,,,,,1.0,,,3.0,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,1.0,,,
10389951,away,Angers,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175,136,M,366760,EUR,843523200,D,3,3,False,33.0,26.0,1.0,1.0,13.0,17.0,14.0,18.0,6.0,,,,90.0,51.0,6.2,11.0,0.0,0.0,0.106676,0,,,2.0,8.0,3.0,,,,,,,1.0,5.0,2.0,,,,,,,,5.0,,,2.0,,,1.0,,,,,
10389951,away,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,M,15,15,False,42.0,37.0,2.0,2.0,26.0,28.0,11.0,16.0,5.0,,,,90.0,62.0,7.3,11.0,0.0,0.0,0.0427114,0,,,2.0,9.0,13.0,2.0,3.0,3.0,8.0,5.0,,1.0,2.0,,True,1.0,4.0,,,1.0,,1.0,,,,,,,,,,,
10389951,away,Angers,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,47.0,37.0,8.0,3.0,31.0,36.0,9.0,17.0,9.0,,,,84.0,72.0,7.7,17.0,0.0,0.0,0.183418,0,,nabilbentaleb,6.0,6.0,8.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,,,1.0,,,,2.0,2.0,,,1.0,,,3.0,,,,,
10389951,away,Angers,Adrien Hunou,,,adrien-hunou,A. Hunou,M,23,176,98,M,283083,EUR,758937600,M,23,23,False,29.0,23.0,,,13.0,14.0,10.0,15.0,5.0,,,,90.0,38.0,6.7,8.0,0.0,0.0,0.0319253,0,,,,3.0,6.0,,1.0,,2.0,1.0,,3.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10389951,away,Angers,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,False,16.0,12.0,,,3.0,4.0,9.0,12.0,3.0,,,,84.0,30.0,6.0,14.0,0.1515,0.0,0.0334389,2,,,,10.0,3.0,,3.0,,,,2.0,1.0,1.0,,,1.0,2.0,,1.0,,,5.0,,,,1.0,,,,1.0,,,
10389951,away,Angers,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,19,19,False,18.0,8.0,,,2.0,2.0,6.0,19.0,2.0,,,,90.0,35.0,6.4,19.0,0.2023,0.0,0.00962832,1,,,3.0,7.0,9.0,1.0,2.0,1.0,2.0,,3.0,1.0,1.0,,,2.0,6.0,1.0,,,,1.0,,,,,,,,1.0,,,
10389951,away,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,M,92,92,True,6.0,5.0,,,,,5.0,7.0,,,,,12.0,10.0,6.7,2.0,0.0,0.0,0.00172957,0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10389951,away,Angers,Waniss Taibi,,,waniss-taibi,W. Taibi,M,26,184,334,M,1002623,EUR,1013040000,M,26,26,True,3.0,3.0,,,3.0,3.0,,,,,,,12.0,3.0,6.5,,0.0,0.0,0.00013778,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10389951,away,Angers,Antonin Bobichon,,,antonin-bobichon,A. Bobichon,M,14,180,61,M,757730,EUR,811036800,M,21,21,True,6.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,,,,,11.0,8.0,7.1,3.0,0.0,0.0,0.132856,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
10389951,away,Angers,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,away,Angers,Abdoulaye Bamba,,,abdoulaye-bamba,A. Bamba,D,25,182,172,M,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,away,Angers,Halid Šabanović,,,halid-sabanovic,H. Šabanović,D,,182,68,M,928334,EUR,935280000,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,away,Angers,Marin Jakoliš,,,marin-jakolis,M. Jakoliš,M,47,182,550,M,319149,EUR,851558400,F,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,away,Angers,Jean-Mattéo Bahoya,Jean Bahoya,,jean-matteo-bahoya,J. Bahoya,M,19,180,2309,M,1146148,EUR,1115424000,F,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389951,away,Angers,Jason Mbock,,,mbock-jason,J. Mbock,F,7,174,20,M,904831,EUR,941414400,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
