match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
12528198,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14994,M,45923,EUR,635472000,F,17,17,False,,27.0,22.0,,,0.0,10.0,11.0,13.0,17.0,,3.0,,,,83.0,35.0,8.2,8.0,0.0490299,2,,1.0,3.0,6.0,1.0,,,,,,,,1.0,0.6253,,1.0,,,,1.0,,2.0,1.0,ciroimmobile17,,1.0,,,2.0,1.6761,2.0,,,,
12528198,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10352,M,174975,EUR,752630400,D,26,26,True,,12.0,12.0,3.0,3.0,0.0,5.0,5.0,7.0,9.0,1.0,2.0,,,,23.0,19.0,6.6,4.0,0.00879503,0,,2.0,2.0,3.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,masuaku26,,,,,,,,,,,
12528198,home,Beşiktaş JK,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2167,M,1114422,EUR,1090886400,M,73,73,True,,17.0,15.0,1.0,1.0,1.0,8.0,8.0,7.0,9.0,1.0,2.0,,,,23.0,20.0,7.3,3.0,0.200081,1,,,,,,,,1.0,,,,,,0.0084,1.0,,,,,,,,,,1.0,,,,,,,,,,
12528198,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3039,M,1524303,EUR,1177200000,F,91,91,True,,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,13.0,7.0,6.2,2.0,0.00162547,1,,,,,2.0,,,,1.0,,1.0,,,0.1991,,,,Mustafa Hekimoglu,,,,,,,,1.0,1.0,1.0,,,,,,,
12528198,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5699,M,924670,EUR,984960000,M,23,23,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,8.0,4.0,7.6,1.0,0.00218791,1,,,,,,,,,,1.0,,,,0.3358,1.0,,,,,,,,,ernest_muci,,,,,1.0,0.2282,1.0,,,,
12528198,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1610,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1754,M,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,564,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,home,Beşiktaş JK,Jean Onana,jean-onana,J. Onana,M,14,189,1394,M,978301,EUR,947289600,M,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1369,M,135695,EUR,757814400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,home,Beşiktaş JK,Can Keleş,can-keles,C. Keleş,F,70,180,517,M,918408,EUR,999388800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,away,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,,33.0,23.0,18.0,8.0,0.0,18.0,21.0,5.0,12.0,1.0,9.0,1.0,1.0,,90.0,44.0,6.3,10.0,0.00227704,0,-0.9832,,,1.0,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,
12528198,away,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,False,,39.0,28.0,4.0,2.0,0.0,23.0,27.0,5.0,12.0,5.0,6.0,,,,90.0,58.0,7.1,11.0,0.00412885,1,,,1.0,4.0,9.0,,,,,3.0,6.0,2.0,2.0,0.3093,,3.0,1.0,,,,1.0,,,,,,,1.0,1.0,0.2488,,,,,1.0
12528198,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,True,29.0,25.0,1.0,1.0,0.0,19.0,20.0,6.0,9.0,5.0,5.0,,,,90.0,43.0,6.8,4.0,0.104993,1,,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,,,0.0114,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,
12528198,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,14,14,False,,36.0,26.0,2.0,,0.0,24.0,27.0,2.0,10.0,1.0,4.0,,,,84.0,45.0,6.1,13.0,0.002536,0,,1.0,,2.0,2.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,
12528198,away,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,False,,28.0,19.0,1.0,,1.0,8.0,12.0,13.0,19.0,1.0,5.0,,,,90.0,55.0,7.4,15.0,0.52067,0,,3.0,1.0,5.0,9.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,,,2.0,3.0,,,,,2.0,5.0,,,,,,,,
12528198,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,,23.0,16.0,1.0,1.0,0.0,7.0,8.0,9.0,15.0,,3.0,,,,82.0,30.0,6.3,9.0,0.0191954,1,,,1.0,7.0,2.0,,,,,2.0,,,4.0,0.0466,,1.0,,,,,,2.0,,,1.0,,1.0,,,,,,,,
12528198,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,5,5,False,,23.0,18.0,2.0,1.0,0.0,6.0,8.0,12.0,15.0,1.0,2.0,,,,84.0,38.0,6.4,10.0,0.0119943,1,,,,2.0,3.0,,,,,1.0,2.0,1.0,,0.0702,,,,,,,,2.0,,,1.0,3.0,1.0,,,,,,,,
12528198,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,M,11,11,False,,24.0,21.0,1.0,1.0,0.0,11.0,13.0,10.0,13.0,2.0,2.0,,,,63.0,40.0,5.9,8.0,0.0276759,0,,2.0,,3.0,4.0,,,,,,1.0,1.0,3.0,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,
12528198,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,220155,EUR,732931200,F,22,22,False,,11.0,7.0,1.0,,0.0,4.0,7.0,3.0,4.0,,3.0,,,,45.0,21.0,6.4,9.0,0.0386974,0,,,1.0,6.0,4.0,3.0,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,
12528198,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,10,10,False,,24.0,18.0,1.0,1.0,1.0,4.0,8.0,14.0,16.0,,3.0,,,,66.0,36.0,7.1,12.0,0.0882427,0,,,,5.0,3.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,,,,,,2.0,2.0,1.0,,,4.0,,,,,,,,,
12528198,away,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,161,M,892933,EUR,819676800,F,81,81,False,,26.0,17.0,,,0.0,10.0,11.0,7.0,15.0,1.0,2.0,,,,90.0,43.0,8.3,16.0,0.00457529,3,,,1.0,6.0,10.0,3.0,1.0,,1.0,,,,,0.5892,1.0,6.0,,,,,1.0,2.0,,,,3.0,3.0,,2.0,1.1904,2.0,,,,
12528198,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,True,,12.0,10.0,,,0.0,2.0,3.0,8.0,10.0,,,,,,45.0,21.0,6.4,7.0,0.0107647,0,,1.0,,3.0,2.0,,,,,,,,,,,,1.0,,,,,3.0,,,,,2.0,,,,,,,,
12528198,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,,13.0,10.0,,,0.0,8.0,9.0,2.0,4.0,1.0,1.0,,,,24.0,18.0,6.4,5.0,0.00120882,0,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,
12528198,away,Antalyaspor,Burak Ingenç,burak-ingenc,B. Ingenc,M,30,175,45,M,1417030,EUR,1144972800,M,91,91,True,,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,8.0,6.0,6.7,1.0,0.0002872,0,,,,1.0,1.0,1.0,,,,,,,,,,,,Burak Ingenc,,,,,,,,,1.0,,,,,,,,
12528198,away,Antalyaspor,Emre Uzun,uzun-emre,E. Uzun,M,11,177,140,M,1212159,EUR,1119225600,M,20,20,True,,,,,,0.0,,,,,,1.0,,,,12.0,2.0,6.4,1.0,,0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12528198,away,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,828,M,940692,EUR,919987200,F,9,9,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,12.0,4.0,6.3,2.0,6.418e-05,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12528198,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,away,Antalyaspor,Doğukan Özkan,dogukan-ozkan,D. Özkan,G,13,187,16,M,902045,EUR,949622400,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528198,away,Antalyaspor,Mehmet İlhan,mehmet-ilhan,M. İlhan,F,,174,6,M,1891361,EUR,1090281600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
