match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,captain,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_errorLeadToAGoal
13473389,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,25.0,19.0,9.0,4.0,0.0,17.0,19.0,2.0,6.0,2.0,1.0,90.0,27.0,6.8,6.0,0.00214805,0,0.6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Vitinho,vitinho,Vitinho,D,2,175,3615,M,914477,EUR,932688000,D,2,2,False,31.0,27.0,1.0,,0.0,6.0,7.0,21.0,24.0,1.0,,90.0,50.0,7.8,5.0,0.0357082,1,,1.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,0.1197,0.9224,,,,,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Jair,jair-paula,Jair,D,23,198,2965,M,1170722,EUR,1110153600,D,32,32,False,50.0,47.0,4.0,3.0,0.0,33.0,35.0,14.0,15.0,3.0,,90.0,61.0,7.4,3.0,0.00700844,2,,,,2.0,2.0,2.0,,,6.0,,,,,0.0999,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,36.0,30.0,7.0,3.0,0.0,24.0,24.0,6.0,12.0,4.0,,90.0,53.0,7.1,8.0,0.00647692,0,,,,,2.0,3.0,,,9.0,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,False,13.0,9.0,2.0,1.0,0.0,4.0,5.0,5.0,8.0,3.0,,58.0,30.0,6.8,10.0,0.0428768,1,,4.0,,,4.0,3.0,,,,2.0,2.0,2.0,2.0,0.0326,,1.0,1.0,,,,,Cuiabano,,2.0,1.0,,,,,,,,,,,,,
13473389,home,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,False,61.0,56.0,11.0,8.0,0.0,27.0,29.0,29.0,32.0,6.0,,90.0,80.0,7.4,8.0,0.0181211,1,,1.0,,,8.0,9.0,,,2.0,5.0,3.0,1.0,6.0,0.0255,,3.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
13473389,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,63.0,53.0,7.0,3.0,0.0,24.0,26.0,29.0,37.0,2.0,,86.0,73.0,7.1,12.0,0.0874404,1,,,,,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,0.0187,0.0317,1.0,,,1.0,,,,,,,1.0,,True,1.0,,,,,,,,,
13473389,home,Botafogo,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,M,11,11,False,20.0,18.0,,,0.0,4.0,4.0,14.0,16.0,3.0,,58.0,45.0,6.8,12.0,0.0935519,2,,3.0,2.0,1.0,13.0,5.0,2.0,,,3.0,3.0,1.0,1.0,0.2506,0.4121,,,,,5.0,1.0,Matheus Martins,,3.0,,4.0,1.0,,,,,,,,,,,
13473389,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,31.0,28.0,4.0,3.0,0.0,12.0,12.0,16.0,19.0,6.0,,90.0,40.0,8.5,5.0,0.717102,2,,5.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,0.069,0.3796,,1.0,,,1.0,1.0,,,1.0,,,1.0,,6.0,savarino10,1.0,,,,,,,
13473389,home,Botafogo,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,39,39,False,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,73.0,14.0,6.7,2.0,0.0211555,0,,,,3.0,6.0,4.0,,,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,,
13473389,home,Botafogo,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20950,M,981619,EUR,983059200,F,99,99,False,29.0,24.0,2.0,2.0,1.0,8.0,11.0,16.0,18.0,2.0,,90.0,48.0,8.2,13.0,0.0367388,4,,1.0,,4.0,8.0,12.0,2.0,,,,,4.0,1.0,0.2909,0.215,5.0,2.0,,,2.0,2.0,,,,,3.0,5.0,,3.0,igorjesus,1.0,,1.0,1.0,,,,
13473389,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,1.0,,32.0,12.0,6.7,1.0,0.00130617,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,alextelles13,,,,,,,,
13473389,home,Botafogo,Artur,artur,Artur,M,7,168,3069,M,841128,EUR,887500800,F,7,7,True,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,2.0,,32.0,19.0,7.1,3.0,0.113205,1,,,,1.0,4.0,2.0,,,,,,,3.0,0.0431,,,1.0,,,3.0,2.0,,,,,,,,1.0,,,,,,,,,
13473389,home,Botafogo,Elias Manoel,elias-manoel,E. Manoel,F,7,176,650,M,1066681,EUR,1007078400,F,33,33,True,2.0,2.0,,,0.0,,,2.0,2.0,,,17.0,4.0,6.5,,0.00428124,0,,,,,2.0,,,,,,,,1.0,,,,,,,,,Elias Manoel,,1.0,,,,,,,,,,,,,,
13473389,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,25,25,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,10.0,5.0,6.5,,0.00176964,0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13473389,home,Botafogo,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Newton,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Kauê,kaue,Kauê,M,56,174,647,M,1463916,EUR,1098403200,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Kauê,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Jeffinho,jeffinho,Jeffinho,M,47,177,1438,M,1016948,EUR,946512000,F,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473389,home,Botafogo,Rwan Cruz,rwan-cruz,Rwan Cruz,F,12,187,1041,M,1180918,EUR,990316800,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rwan Cruz,,,,,,,,,,,,,,,,
13473389,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,23.0,17.0,8.0,2.0,0.0,16.0,17.0,1.0,6.0,11.0,5.0,90.0,36.0,7.2,6.0,0.00011082,0,-0.0392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,
13473389,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,65.0,59.0,1.0,,0.0,29.0,30.0,30.0,35.0,1.0,,90.0,75.0,6.4,8.0,0.106966,1,,2.0,1.0,2.0,3.0,2.0,,,,,,,1.0,0.03,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
