match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_totalOffside,stat_totalCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
14025198,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,carlos_baleba,1199043,EUR,1073088000,M,17,17,False,21.0,19.0,1.0,1.0,0.0,13.0,14.0,6.0,7.0,,1.0,,,,,,,64.0,26.0,6.5,3.0,0.0043087,20.081636318311,3.0,-7.245,4.725,,1,,-0.08,0.2,-0.11,,,,,2.0,3.0,1.0,,,,,,,3.0,,,,1.0,,,,,,,1.0,0.0548,,-0.24,,,,,
14025198,away,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,,1142315,EUR,1113177600,M,13,13,False,38.0,30.0,4.0,,0.0,21.0,22.0,9.0,16.0,,2.0,,,,,,,82.0,42.0,6.0,8.0,0.0036236,140.50336373363,19.0,-39.9,9.66,,0,,-0.07,-0.02,-0.03,,Jack Hinshelwood,,3.0,7.0,1.0,,,,,,1.0,,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,
14025198,away,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,minteh01,1400106,EUR,1090454400,M,11,11,False,27.0,21.0,1.0,,0.0,3.0,4.0,18.0,23.0,,8.0,,,,,,,90.0,53.0,6.5,19.0,0.388558,233.09838481386,25.0,-20.265,26.985,,3,,0.16,0.33,-0.2,,,,2.0,6.0,5.0,5.0,4.0,1.0,1.0,,,,1.0,1.0,6.0,,,,2.0,,6.0,1.0,,2.0,0.1772,,-0.13,2.0,1.0,,,
14025198,away,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2810,M,,1198075,EUR,1085961600,M,8,8,False,16.0,12.0,1.0,,0.0,6.0,7.0,6.0,9.0,,2.0,,,,,,,64.0,29.0,6.4,8.0,0.0072477,63.881855912127,10.0,-17.01,9.87,,1,,-0.03,0.02,-0.09,,Brajan Gruda,,,4.0,4.0,4.0,1.0,,,,,,3.0,2.0,1.0,,1.0,,,,,,,,0.0466,,-0.14,,1.0,,,
14025198,away,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11180,M,,1065588,EUR,1048723200,M,25,25,False,13.0,10.0,,,0.0,5.0,6.0,5.0,7.0,,1.0,,,,,,,87.0,29.0,5.7,10.0,0.0178623,54.528567219136,7.0,-20.37,6.51,,3,,-0.17,0.08,-0.2,,Diego Gomez,,1.0,8.0,2.0,2.0,,,1.0,2.0,,1.0,,,3.0,,2.0,,1.0,,,2.0,1.0,1.0,1.1424,0.6225,-0.11,,1.0,,2.0,1.0
14025198,away,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,,946695,EUR,1019260800,F,10,10,False,16.0,15.0,,,0.0,4.0,4.0,11.0,12.0,2.0,1.0,,,,,,,82.0,33.0,6.3,9.0,0.179976,74.838923944269,11.0,-23.31,9.24,,1,,-0.04,0.07,0.0,,,,1.0,9.0,3.0,1.0,,1.0,5.0,,,,,,3.0,3.0,3.0,,1.0,,1.0,3.0,,,0.0312,,-0.11,,1.0,,,
14025198,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,True,19.0,19.0,,,0.0,1.0,1.0,18.0,18.0,,,,,,,,,26.0,24.0,6.4,3.0,0.039217,37.461631807386,8.0,-11.76,3.36,,1,,-0.08,0.22,-0.13,,,,,3.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,3.0,,2.0,,,,0.1868,,-0.51,,1.0,,1.0,
14025198,away,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,,1036269,EUR,1065398400,M,26,26,True,24.0,20.0,2.0,1.0,0.0,5.0,5.0,15.0,19.0,,5.0,,,,,,,26.0,30.0,6.5,7.0,0.0212148,142.96495305839,14.0,-88.83,2.835,,1,,-0.16,0.1,-0.1,,,,1.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,2.0,,1.0,,,1.0,0.0993,,0.01,,,,,
14025198,away,Brighton & Hove Albion,Charalampos Kostoulas,kostoulas-charalampos,C. Kostoulas,M,19,185,6032,M,,1416535,EUR,1180483200,F,19,19,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,2.0,,,,,,,8.0,12.0,6.5,4.0,0.00231733,60.583861606644,5.0,-50.505,4.62,,1,,-0.01,0.18,0.13,,Charalampos Kostoulas,,3.0,5.0,3.0,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,0.0467,,0.01,,,,,
14025198,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,True,6.0,6.0,,,0.0,,,6.0,6.0,,,,,,,,,8.0,7.0,6.5,1.0,0.0131631,3.2711846477996,1.0,-2.835,-2.835,,0,,-0.09,0.04,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14025198,away,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,20,20,True,9.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,,1.0,,,,,,,13.0,10.0,6.7,1.0,0.00409465,26.588711156953,4.0,0.315,6.09,,0,,0.15,-0.05,-0.05,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
14025198,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025198,away,Brighton & Hove Albion,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1044,M,,788784,EUR,879811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025198,away,Brighton & Hove Albion,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4482,M,,997152,EUR,977443200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025198,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
