match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_dispossessed,stat_totalOffside,stat_errorLeadToAGoal,stat_accurateCross,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_lastManTackle,stat_goals
10408575,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,20.0,17.0,1.0,1.0,7.0,9.0,10.0,11.0,,2.0,2.0,,,,58.0,28.0,6.7,6.0,0.4479,0.0748,0.00508117,4,,,,,,2.0,1.0,3.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,2.0,,,,
10408575,home,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,,4581,EUR,521424000,M,22,22,True,7.0,5.0,,,1.0,1.0,4.0,6.0,,,,,,,32.0,12.0,6.9,2.0,0.5045,0.7947,0.00908852,4,,,,,,3.0,4.0,4.0,5.0,,,,1.0,1.0,,,,,,,,,,,2.0,,2.0,1.0,,,
10408575,home,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,,82474,EUR,619056000,M,23,23,True,25.0,18.0,3.0,2.0,10.0,11.0,8.0,14.0,1.0,5.0,,,,,32.0,34.0,6.7,8.0,0.1824,0.0,0.0191807,3,,,,,,1.0,1.0,6.0,4.0,3.0,2.0,,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,
10408575,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,F,7,7,True,13.0,9.0,3.0,1.0,2.0,3.0,10.0,19.0,,2.0,,,,,25.0,26.0,7.0,10.0,0.0519,0.0,0.230941,1,,,,,9.0,,1.0,2.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,3.0,,,1.0,,1.0,,
10408575,home,Athletic Club,Ander Capa,ander-capa,A. Capa,D,,173,110,M,,267863,EUR,705801600,D,21,21,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,10.0,5.0,6.3,1.0,0.0,0.0,0.00013758,0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10408575,home,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,29,29,True,6.0,4.0,1.0,1.0,,,4.0,7.0,1.0,,,,,,10.0,12.0,6.9,4.0,0.0543,0.0,0.00871386,1,,,,,1.0,,2.0,1.0,4.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,
10408575,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,home,Athletic Club,Mikel Balenziaga,mikel-balenziaga,M. Balenziaga,D,24,176,74,M,,41963,EUR,573091200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,home,Athletic Club,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,,1009661,EUR,915408000,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,home,Athletic Club,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,,966802,EUR,974246400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,,184,2223,M,,13249,EUR,419040000,G,1,1,False,32.0,15.0,30.0,13.0,5.0,6.0,10.0,26.0,2.0,13.0,,6.0,7.0,1.0,90.0,45.0,8.7,18.0,0.0,0.0,0.00218438,0,1.5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,youssouf_sabaly23,111803,EUR,731289600,D,23,23,False,32.0,26.0,2.0,1.0,9.0,10.0,17.0,24.0,4.0,8.0,2.0,,,,90.0,62.0,7.2,15.0,0.0833,0.0,0.184505,2,,,,,2.0,1.0,,8.0,10.0,3.0,4.0,,4.0,2.0,1.0,3.0,1.0,2.0,3.0,,1.0,,,,,,1.0,,,1.0,
10408575,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187,3493,M,germanpezzella,158241,EUR,677980800,D,16,16,False,21.0,12.0,5.0,,9.0,11.0,3.0,10.0,4.0,2.0,,,,,90.0,33.0,6.9,9.0,0.0,0.0,0.00047283,0,,,,,,1.0,3.0,4.0,4.0,2.0,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10408575,away,Real Betis,Paul Akouokou,paul-akouokou,P. Akouokou,M,24,190,438,M,,839309,EUR,882576000,D,4,4,False,21.0,18.0,3.0,1.0,16.0,16.0,2.0,5.0,10.0,3.0,,,,,90.0,40.0,7.9,4.0,0.0569,0.0,0.00065993,1,,,,,,1.0,2.0,1.0,4.0,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,
10408575,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,,855829,EUR,948240000,D,33,33,False,23.0,12.0,3.0,1.0,4.0,10.0,8.0,13.0,8.0,4.0,3.0,,,,90.0,54.0,6.6,20.0,0.0336,0.0,0.00307008,1,,,,,,2.0,1.0,7.0,4.0,4.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,
10408575,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,5,5,False,42.0,39.0,3.0,2.0,12.0,12.0,27.0,30.0,4.0,10.0,1.0,,,,90.0,68.0,7.4,5.0,0.1427,0.0,0.0367729,1,,,,,,3.0,,8.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,2.0,,,,,,,,,,,
10408575,away,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,,169,1007,M,,14942,EUR,528249600,M,18,18,False,38.0,33.0,4.0,2.0,16.0,17.0,17.0,21.0,,14.0,1.0,,,,82.0,47.0,7.2,6.0,0.0,0.0,0.0157312,0,,,,True,,1.0,3.0,1.0,6.0,,,3.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
10408575,away,Real Betis,Sergio Canales,sergio-canales,S. Canales,M,10,176,2979,M,,41560,EUR,666662400,M,10,10,False,32.0,25.0,1.0,,4.0,4.0,22.0,31.0,,5.0,,,,,90.0,44.0,6.6,11.0,0.0191,0.0,0.0545006,1,,,,,3.0,2.0,1.0,7.0,3.0,3.0,1.0,2.0,,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,
10408575,away,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187,1602,M,,137978,EUR,702604800,M,14,14,False,31.0,23.0,2.0,,9.0,13.0,14.0,18.0,,4.0,1.0,,,,65.0,38.0,6.7,10.0,0.1185,0.0,0.0396239,1,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,
10408575,away,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,,345195,EUR,743385600,M,21,21,False,13.0,11.0,,,4.0,5.0,7.0,8.0,,1.0,1.0,,,,75.0,35.0,6.8,7.0,0.4517,0.0417,0.0159832,1,,,,,,1.0,,7.0,6.0,1.0,5.0,2.0,,1.0,,4.0,,,2.0,,3.0,,,,1.0,,,,,,
10408575,away,Real Betis,Willian José,willian-jose,W. José,F,12,189,3025,M,,123223,EUR,690854400,F,12,12,False,17.0,11.0,1.0,,3.0,5.0,8.0,12.0,3.0,2.0,5.0,,,,75.0,35.0,7.4,13.0,0.3164,0.3667,0.0987952,4,,,,,,1.0,2.0,4.0,4.0,,2.0,,2.0,1.0,2.0,,3.0,1.0,,,,1.0,,,1.0,,,,,,1.0
10408575,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175,565,M,,1031421,EUR,958435200,M,28,28,True,12.0,11.0,,,2.0,2.0,9.0,10.0,,2.0,,,,,25.0,17.0,6.9,1.0,0.0,0.0,0.0479924,0,,,,,,1.0,,1.0,4.0,,3.0,,1.0,,,3.0,,,,,,,,,,,,,,,
10408575,away,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12996,M,luizhenrique_07,1035995,EUR,978393600,F,11,11,True,5.0,2.0,1.0,,,,2.0,6.0,,1.0,1.0,,,,15.0,10.0,6.5,6.0,0.0,0.0,0.00602969,0,,Luiz Henrique,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,
10408575,away,Real Betis,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,,785989,EUR,727228800,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,15.0,7.0,6.5,2.0,0.0,0.0,0.00164154,0,,,,,,1.0,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
10408575,away,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,,973838,EUR,959385600,D,20,20,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,3.0,,,,,8.0,9.0,6.6,1.0,0.0,0.0,0.0097146,0,,,,,,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,,253809,EUR,760579200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Rui,Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Dani Martín,dani-martin,D. Martín,G,1,186,54,M,,900670,EUR,899856000,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,,893062,EUR,827452800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Martín Montoya,martin-montoya,M. Montoya,D,,174,175,M,,99517,EUR,671587200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Ricardo Visus,ricardo-visus,R. Visus,D,14,192,119,M,,1046322,EUR,988070400,D,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ricardo Visus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Joaquín,joaquin,Joaquín,M,,181,477,,,1749,EUR,364521600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,,936234,EUR,956620800,M,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408575,away,Real Betis,Juanmi,juanmi,Juanmi,F,7,169,648,M,,96369,EUR,737856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
