match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_accurateCross,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
14053589,home,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,25.0,9.0,,,0.0,2.0,2.0,7.0,23.0,,,,,90.0,38.0,6.7,24.0,0.0137803,36.26507444726,6.0,-6.6562704275496,0.0,,2,,-0.14,0.0,-0.03,,9.0,15.0,10.0,16.0,,,2.0,,,,1.0,,,,,7.0,0.314,,-0.62,,1.0,,0.2021,,,,,,,1.0,,,,,
14053589,home,Sparta Rotterdam,Shurandy Sambo,,,shurandy-sambo,S. Sambo,D,12,174.0,235,M,916926,EUR,998179200,D,12,12,True,15.0,10.0,3.0,2.0,0.0,7.0,8.0,3.0,7.0,3.0,,,,45.0,31.0,6.7,8.0,0.00452526,69.876212448413,5.0,-24.750237110528,0.0,,0,,0.04,-0.14,0.2,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,4.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,
14053589,home,Sparta Rotterdam,Julian Baas,,,julian-baas,J. Baas,M,16,184.0,147,M,1046143,EUR,1018915200,M,16,16,True,3.0,1.0,2.0,,0.0,,,1.0,3.0,,,,,10.0,6.0,6.7,2.0,0.0456319,,,,,,0,,0.16,,0.16,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,
14053589,home,Sparta Rotterdam,Filip Bednarek,,,filip-bednarek,F. Bednarek,G,20,187.0,248,M,139149,EUR,717465600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194.0,39,M,1067956,EUR,1079481600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Mike Kleijn,,,kleijn-mike,M. Kleijn,D,15,175.0,123,M,1193084,EUR,1107907200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175.0,555,M,74577,EUR,651888000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Jonathan de Guzmán,,,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,80,M,13028,EUR,558489600,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178.0,203,M,99960,EUR,607651200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Alwande Roaldsoy,,,roaldsoy-alwande,A. Roaldsøy,M,21,191.0,156,M,1101593,EUR,1086739200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Casper Terho,,,terho-casper,C. Terho,F,17,184.0,345,M,1050672,EUR,1056412800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,home,Sparta Rotterdam,Milan Zonneveld,Milan Zonneveld,,milan-zonneveld,M. Zonneveld,F,19,199.0,130,M,1137227,EUR,1065571200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181.0,167,M,990798,EUR,951696000,G,1,1,False,45.0,17.0,36.0,9.0,0.0,12.0,19.0,5.0,26.0,8.0,,3.0,4.0,90.0,50.0,7.2,28.0,0.00106715,128.63643351346,19.0,37.887495312086,0.0,0.7357,0,0.9201,0.08,0.01,-0.09,0.56,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14053589,away,NEC Nijmegen,Eli Dasa,,,eli-dasa,E. Dasa,D,14,177.0,314,M,127846,EUR,723340800,D,14,14,False,20.0,14.0,1.0,,0.0,2.0,3.0,12.0,17.0,1.0,,,,75.0,34.0,6.4,14.0,0.0474266,68.090863708559,9.0,32.780591789816,1.0,,0,,0.19,0.04,-0.14,,1.0,,3.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,4.0,,1.0,,15.72607911363,17.766496559536,1.0,,,,,1.0
14053589,away,NEC Nijmegen,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1604,M,1064177,EUR,1042675200,D,4,4,False,48.0,40.0,7.0,5.0,0.0,23.0,29.0,17.0,19.0,4.0,,,,90.0,65.0,6.8,9.0,0.0805111,153.28326199032,15.0,68.515937295796,2.0,,2,,0.29,0.13,-0.05,,9.0,5.0,11.0,7.0,1.0,1.0,1.0,3.0,,,1.0,,5.0,1.0,2.0,1.0,0.0681,1.0,-0.04,,1.0,,0.0734,,,,,18.083512281298,39.400884482419,,,,,,1.0
14053589,away,NEC Nijmegen,Deveron Fonville,Deveron Fonville,,deveron-fonville,D. Fonville,D,24,178.0,80,M,1177177,EUR,1053043200,D,24,24,False,55.0,38.0,9.0,2.0,0.0,21.0,28.0,17.0,27.0,8.0,,,,90.0,87.0,6.5,23.0,0.210414,183.61855145263,24.0,33.113114812384,1.0,,0,,0.06,0.2,0.0,,5.0,3.0,9.0,5.0,2.0,2.0,,2.0,,,,,5.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,20.410851835508,22.399222508828,,1.0,,,,
14053589,away,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,M,2,2,False,44.0,33.0,2.0,1.0,0.0,12.0,16.0,21.0,28.0,8.0,,,,90.0,72.0,6.6,19.0,0.0363838,151.85501685052,16.0,31.782327895852,2.0,,0,,0.15,0.09,0.2,,1.0,,4.0,3.0,2.0,1.0,1.0,1.0,,,,,5.0,,1.0,1.0,,,,,,,,3.0,,1.0,,16.936406706005,43.329444177922,1.0,2.0,,,,
14053589,away,NEC Nijmegen,Darko Nejašmić,,,darko-nejasmic,D. Nejašmić,M,6,184.0,324,M,897603,EUR,917222400,M,6,6,False,66.0,49.0,10.0,4.0,0.0,20.0,22.0,29.0,44.0,7.0,,,,90.0,86.0,7.2,21.0,0.13042,153.37991037207,20.0,60.709938235504,1.0,,0,,0.23,0.25,-0.02,,2.0,1.0,4.0,8.0,2.0,2.0,4.0,,,,,,2.0,1.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,6.394619169136,6.4613404955938,1.0,,,,,
14053589,away,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1273,M,1184054,EUR,1064448000,M,23,23,False,57.0,46.0,8.0,4.0,1.0,18.0,23.0,28.0,34.0,6.0,,,,90.0,82.0,7.2,20.0,0.329404,122.2386112249,17.0,48.596254847252,1.0,,1,,0.15,0.13,-0.02,,1.0,4.0,3.0,9.0,1.0,,1.0,,1.0,,,,1.0,,,2.0,0.0794,3.0,0.0,,1.0,,0.2373,5.0,,5.0,3.0,6.7202176674129,8.6601644903547,,1.0,,,,
14053589,away,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,M,11,11,False,26.0,21.0,2.0,,0.0,5.0,8.0,16.0,18.0,6.0,,,,69.0,43.0,6.3,16.0,0.173081,172.45185815867,14.0,0.79353812041553,2.0,,0,,0.02,0.22,-0.05,,1.0,1.0,5.0,2.0,,,1.0,,,,,,,,,6.0,,1.0,,,,,,2.0,,3.0,,20.276673710607,41.350688602113,1.0,1.0,,,,1.0
14053589,away,NEC Nijmegen,Willum Thor Willumsson,,,willum-thor-willumsson,W. T. Willumsson,M,19,193.0,297,M,978823,EUR,909100800,F,19,19,False,22.0,18.0,,,0.0,3.0,3.0,15.0,19.0,4.0,,,,68.0,36.0,6.4,9.0,0.0527258,98.243403552735,7.0,34.362933267501,1.0,,1,,-0.4,0.23,0.14,,3.0,,5.0,3.0,,,3.0,2.0,,,,,1.0,,,4.0,0.0786,,-0.2,,1.0,,0.3338,,,,,16.802770665568,23.910834448007,,,,,,
14053589,away,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,F,10,10,False,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,,7.0,9.0,,3.0,0.0057904,19.872074123569,3.0,-1.895203983853,0.0,,0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,True,,,,1.0,,,,,,1.0,,,,,
14053589,away,NEC Nijmegen,Bryan Linssen,,,bryan-linssen,B. Linssen,F,30,170.0,353,M,47753,EUR,655344000,F,30,30,False,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,,,68.0,17.0,6.6,3.0,0.0174491,45.762860180779,4.0,29.732128101962,1.0,,2,,-0.05,0.26,-0.03,,1.0,1.0,4.0,3.0,1.0,,1.0,2.0,,,,1.0,1.0,,,2.0,0.0812,1.0,-0.26,,1.0,,0.0401,,1.0,,,24.63269113935,25.982423462795,,,,,,
14053589,away,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167.0,193,M,961685,EUR,1014508800,M,71,71,True,26.0,19.0,,,0.0,5.0,7.0,14.0,19.0,1.0,,,,83.0,34.0,6.4,11.0,0.18565,44.399191916831,6.0,-8.4199523198865,0.0,,0,,-0.25,-0.57,-0.03,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,1.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Danilo,,,danilo,Danilo,F,9,174.0,1242,M,940647,EUR,923443200,F,9,9,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,1.0,,,,22.0,18.0,6.1,10.0,0.0169438,17.388897255817,2.0,9.0712391456472,0.0,,1,,-0.04,-0.14,-0.01,,2.0,,5.0,1.0,,,1.0,,,,,1.0,,,,5.0,0.0773,1.0,-0.16,,,,,,,1.0,,,,2.0,,,,,
14053589,away,NEC Nijmegen,Youssef El Kachati,,,youssef-el-kachati,Y. E. Kachati,F,34,185.0,616,M,958317,EUR,943920000,F,34,34,True,11.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,9.0,2.0,,,,22.0,21.0,6.6,6.0,0.0150517,109.71157903725,10.0,77.644466125285,3.0,,3,,-0.28,0.26,-0.01,,,,1.0,1.0,,,,1.0,,,,3.0,,,,2.0,0.2985,,-0.26,,,,,4.0,,1.0,1.0,27.611879651651,72.220925966448,,,,,,
14053589,away,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1468,M,831860,EUR,870998400,F,18,18,True,9.0,4.0,,,0.0,2.0,2.0,2.0,7.0,,,,,21.0,15.0,7.5,6.0,0.014738,16.790932848021,4.0,-1.8047593731508,0.0,,2,,-0.16,0.18,0.13,,4.0,4.0,5.0,5.0,,,1.0,,,,1.0,,,,,,0.3083,,0.5,,1.0,1.0,0.6912,,,1.0,,,,,,,,,
14053589,away,NEC Nijmegen,Virgil Misidjan,,,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,F,7,7,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,3.0,,,,15.0,7.0,6.3,4.0,0.00733962,48.538043557058,6.0,22.197671090214,1.0,,0,,-0.01,0.03,-0.01,,,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,8.5452153489894,14.465951195825,,,,,,
14053589,away,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185.0,1498,M,123865,EUR,609206400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Thomas Ouwejan,,,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Jetro Willems,,,jetro-willems,J. Willems,D,15,177.0,181,M,138828,EUR,764985600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Bram Nuytinck,,,bram-nuytinck,B. Nuytinck,D,17,190.0,134,M,70930,EUR,641779200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Isak Hansen Aarøen,,,isak-hansen-aaroen,I. H. Aarøen,M,8,173.0,1167,M,1019011,EUR,1093132800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053589,away,NEC Nijmegen,Noe Lebreton,,,noe-lebreton,N. Lebreton,M,20,178.0,172,M,1214957,EUR,1082592000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
