match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_aerialLost,stat_totalTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_shotValueNormalized,stat_penaltyConceded,captain,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyWon,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_penaltyMiss
14015651,home,SV Wehen Wiesbaden,Florian Stritzel,Florian,Stritzel,florian-stritzel,F. Stritzel,G,16,196,35,M,147436,EUR,759974400,G,16,16,False,36.0,28.0,16.0,9.0,0.0,22.0,24.0,6.0,12.0,3.0,3.0,1.0,9.0,1.0,2.0,10.0,2.0,90.0,52.0,8.4,8.0,1.3023,0,0.02,0.06,-0.27,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Sascha Mockenhaupt,Sascha,Mockenhaupt,sascha-mockenhaupt,S. Mockenhaupt,D,4,187,24,M,250425,EUR,684460800,D,4,4,False,13.0,10.0,1.0,,0.0,10.0,12.0,0.0,1.0,2.0,2.0,,,,,,,71.0,22.0,5.7,8.0,,0,0.06,-0.03,-0.45,,2.0,1.0,5.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Jordy Gillekens,Jordy,Gillekens,jordy-gillekens,J. Gillekens,D,27,187,30,M,867252,EUR,950832000,D,27,27,False,22.0,17.0,4.0,,0.0,16.0,20.0,1.0,2.0,6.0,1.0,,,,,,,90.0,35.0,7.0,7.0,,0,-0.06,0.01,-0.07,,,,,,1.0,1.0,,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Justin Janitzek,Justin,Janitzek,justin-janitzek,J. Janitzek,D,15,192,51,M,1130989,EUR,1076371200,D,15,15,False,41.0,36.0,6.0,3.0,0.0,33.0,37.0,3.0,4.0,11.0,,,,,,,,90.0,57.0,6.3,5.0,,0,-0.08,0.15,-0.25,,,,4.0,2.0,1.0,,,1.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Niklas May,Niklas,May,may-niklas,N. May,D,5,182,25,M,1068699,EUR,1018396800,D,5,5,False,22.0,15.0,6.0,2.0,1.0,14.0,17.0,1.0,5.0,3.0,3.0,,,,,,,90.0,48.0,6.3,11.0,,0,0.07,-0.1,-0.39,,2.0,1.0,4.0,1.0,3.0,1.0,2.0,,5.0,,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Lukas Schleimer,Lukas,Schleimer,lukas-schleimer,L. Schleimer,F,37,182,45,M,940050,EUR,944697600,M,37,37,False,21.0,10.0,3.0,1.0,0.0,4.0,9.0,6.0,12.0,2.0,5.0,,,,,,,90.0,32.0,6.5,14.0,,0,-0.13,0.13,-0.13,,,,2.0,1.0,2.0,2.0,,1.0,4.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Donny Bogičević,Donny Bogicevic,,donny-bogicevic,D. Bogičević,M,8,188,24,M,1129132,EUR,1002499200,M,8,8,False,14.0,12.0,1.0,1.0,0.0,11.0,12.0,1.0,2.0,1.0,4.0,,,,,,,71.0,21.0,6.7,3.0,,1,0.01,0.03,-0.04,,,,1.0,,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Tarık Gözüşirin,Tarık,Gözüşirin,tarik-gozusirin,T. Gözüşirin,M,11,176,52,M,1063226,EUR,997228800,M,11,11,False,27.0,22.0,6.0,4.0,0.0,19.0,20.0,3.0,7.0,3.0,5.0,,,,,,,90.0,41.0,7.0,8.0,,0,-0.02,0.02,-0.08,,1.0,,1.0,,1.0,1.0,,1.0,7.0,,,,,4.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Ryan Johansson,,,johansson-ryan,R. Johansson,M,20,180,96,M,942298,EUR,982195200,M,20,20,False,9.0,8.0,2.0,1.0,0.0,6.0,6.0,2.0,3.0,,3.0,,,,,,,59.0,19.0,5.9,5.0,,0,0.05,0.1,-0.57,,,,7.0,3.0,1.0,1.0,1.0,,4.0,,,,,2.0,,4.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,29,29,False,7.0,5.0,,,0.0,5.0,5.0,,2.0,1.0,,,,,,,,78.0,12.0,9.2,2.0,,3,-0.02,0.65,0.15,,,,4.0,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,0.87,,True,2.0,2.0,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,25,25,False,12.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,8.0,2.0,2.0,,,,,,,59.0,26.0,6.9,5.0,,2,-0.04,0.03,0.16,,1.0,,1.0,,2.0,,,1.0,5.0,,,,,,,3.0,2.0,,,2.0,,1.0,-0.07,,,,,1.0,1.0,,,,,,,
14015651,home,SV Wehen Wiesbaden,Milad Nejad,Milad,Nejad,nejad-haji-lor-milad,M. Nejad,M,22,182,50,M,1400303,EUR,1088467200,M,22,22,True,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,,2.0,,,,,,,31.0,9.0,6.1,1.0,,0,-0.02,0.02,-0.36,,,,3.0,,,,2.0,,4.0,,,,1.0,3.0,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Moritz Flotho,,,moritz-flotho,M. Flotho,F,28,192,45,M,1101244,EUR,1022284800,F,28,28,True,5.0,3.0,,,1.0,2.0,2.0,1.0,3.0,,3.0,,,,,,,31.0,11.0,6.6,5.0,,0,0.06,-0.06,-0.03,,,,4.0,1.0,,2.0,1.0,1.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Fabian Greilinger,Fabian,Greilinger,fabian-greilinger,F. Greilinger,M,18,174,11,M,892028,EUR,968803200,M,18,18,True,5.0,3.0,2.0,,0.0,2.0,3.0,1.0,2.0,,,,,,,,,19.0,8.0,6.9,2.0,,0,0.0,0.01,0.16,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Ole Wohlers,Ole Wohlers,,ole-wohlers,O. Wohlers,M,21,182,9,M,1391810,EUR,964310400,F,21,21,True,,,,,0.0,,,,,,,,,,,,,19.0,1.0,6.7,,,0,,,0.18,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Jakob Lewald,,,jakob-lewald,J. Lewald,D,26,194,18,M,939742,EUR,919987200,D,26,26,True,5.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,12.0,8.0,6.4,2.0,,0,0.03,0.01,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Noah Brdar,Noah Brdar,,noah-brdar,N. Brdar,G,31,190,20,M,1514308,EUR,1123718400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015651,home,SV Wehen Wiesbaden,Tim Neubert,Tim,Neubert,tim-neubert,T. Neubert,D,24,187,37,M,2027191,EUR,1179878400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
