match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,description,reason,playerName,rescinded,from
14015651,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14015651,,2.0,3.0,,90,4.0,,1,,,goal,321386317.0,False,regular,108579.0,Harry Kane,,,,,,,
14015651,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,,
14015651,,,,,78,,,13,,,substitution,124346422.0,True,regular,,,,False,,,,,
14015651,,,,,78,,,13,,,substitution,124346424.0,False,regular,,,,False,,,,,
14015651,,,,,77,,,14,,,substitution,124346423.0,False,regular,,,,False,,,,,
14015651,,,,,76,,,15,,,inGamePenalty,118559200.0,False,missed,108579.0,Harry Kane,,,Goalkeeper save,goalkeeperSave,,,
14015651,,,,,71,,,20,,,substitution,124346378.0,True,regular,,,,False,,,,,
14015651,,,,,71,,,20,,,substitution,124346379.0,True,regular,,,,False,,,,,
14015651,,2.0,2.0,,70,,,21,,,goal,321385129.0,True,regular,930697.0,Fatih Kaya,,,,,,,
14015651,,,,,67,,,24,,,substitution,124346366.0,False,regular,,,,False,,,,,
14015651,,,,,67,,,24,,,substitution,124346365.0,False,regular,,,,False,,,,,
14015651,,1.0,2.0,,64,,,27,,,goal,321385020.0,True,regular,930697.0,Fatih Kaya,,,,,,,
14015651,,,,,59,,,32,,,substitution,124346323.0,True,regular,,,,False,,,,,
14015651,,,,,59,,,32,,,substitution,124346322.0,True,regular,,,,False,,,,,
14015651,,,,,53,,,38,,,card,123791359.0,True,yellow,1068699.0,Niklas May,,,,Foul,Niklas May,False,
14015651,,0.0,2.0,,51,,,40,,,goal,321384427.0,False,regular,978838.0,Michael Olise,,,,,,,
14015651,,,,,49,,,42,,,card,123791337.0,False,yellow,1142251.0,Aleksandar Pavlović,,,,Foul,Aleksandar Pavlović,False,
14015651,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14015651,,,,,45,0.0,,1,,,injuryTime,,,,,,1.0,,,,,,
14015651,,0.0,1.0,,16,,,30,,,goal,321381865.0,False,penalty,108579.0,Harry Kane,,,,,,,penalty
