match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,length,description,injury
12513694,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12513694,,,,,90,1.0,,1,,,card,Theofanis Bakoulas,Foul,False,123263442.0,False,yellow,1562121.0,Theofanis Bakoulas,,,
12513694,,,,,90,1.0,,1,,,card,Cauê,Foul,False,123263441.0,True,yellow,831516.0,Cauê,,,
12513694,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,,
12513694,,,,,89,,,2,,,card,André Geraldes,Foul,False,123263433.0,True,yellow,125039.0,André Geraldes,,,
12513694,,,,,87,,,4,,,inGamePenalty,,woodwork,,118525273.0,False,missed,1067284.0,Tiago Morais,,Woodwork,
12513694,,,,,86,,,5,,,card,Ruben Kluivert,Foul,False,123263405.0,True,yellow,1014540.0,Ruben Kluivert,,,
12513694,,,,,83,,,8,,,substitution,,,,123767499.0,False,regular,,,,,False
12513694,,,,,83,,,8,,,substitution,,,,123767498.0,False,regular,,,,,False
12513694,,,,,80,,,11,,,substitution,,,,123767460.0,True,regular,,,,,False
12513694,,,,,80,,,11,,,substitution,,,,123767461.0,True,regular,,,,,False
12513694,,,,,75,,,16,,,substitution,,,,123767368.0,True,regular,,,,,False
12513694,,,,,75,,,16,,,substitution,,,,123767367.0,True,regular,,,,,False
12513694,,,,,73,,,18,,,substitution,,,,123767330.0,False,regular,,,,,False
12513694,,,,,69,,,22,,,card,Pablo,Foul,False,123263274.0,True,yellow,931595.0,Pablo,,,
12513694,,,,,68,,,23,,,card,Gaizka Larrazabal,Foul,False,123263232.0,True,yellow,849719.0,Gaizka Larrazabal,,,
12513694,,2.0,1.0,,62,,,29,,,goal,,,,276609263.0,True,regular,891792.0,Duplexe Tchamba,,,
12513694,,,,,59,,,32,,,substitution,,,,123767152.0,False,regular,,,,,False
12513694,,,,,59,,,32,,,substitution,,,,123767151.0,False,regular,,,,,False
12513694,,,,,56,,,35,,,substitution,,,,123767027.0,True,regular,,,,,False
12513694,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12513694,,1.0,1.0,,30,,,16,,,goal,,,,276361789.0,True,regular,157023.0,Cassiano,,,
12513694,,0.0,1.0,,21,,,25,,,goal,,,,276335811.0,False,regular,1067284.0,Tiago Morais,,,
12513694,,,,,-5,,,6,,,card,João Pereira,Argument,False,123263413.0,True,red,,,,,
