match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_hitWoodwork
12436891,home,Bournemouth,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,13,13,False,40.0,28.0,15.0,3.0,0.0,28.0,31.0,9.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,90.0,55.0,8.1,12.0,0.00014812,0,1.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436891,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,D,4,4,False,31.0,24.0,6.0,2.0,0.0,14.0,16.0,16.0,5.0,1.0,7.0,,3.0,1.0,,,,,90.0,51.0,6.8,13.0,0.0203463,0,,True,10.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12436891,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,51.0,36.0,16.0,4.0,0.0,17.0,24.0,27.0,7.0,7.0,5.0,,4.0,,,,,,90.0,66.0,7.3,15.0,0.0106485,0,,,19.0,,2.0,,,,,2.0,3.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,
12436891,home,Bournemouth,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,2,2,False,37.0,33.0,7.0,4.0,0.0,16.0,16.0,21.0,2.0,6.0,3.0,,,1.0,,,,,90.0,53.0,7.6,6.0,0.0362644,0,,,17.0,,4.0,,,,,3.0,,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
12436891,home,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,28.0,21.0,6.0,2.0,0.0,7.0,10.0,21.0,2.0,4.0,5.0,,2.0,,,,,,90.0,46.0,6.8,12.0,0.0111366,0,,,14.0,3.0,7.0,,2.0,,,,1.0,,2.0,3.0,,,Milos,Kerkez,,,,,,,,,,,,,
12436891,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,44.0,37.0,6.0,3.0,0.0,17.0,19.0,26.0,6.0,3.0,7.0,,2.0,2.0,,,,,90.0,65.0,7.5,13.0,0.0393959,1,,,20.0,1.0,3.0,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,1.0,0.071,0.1981,1.0,,,,,,,,,
12436891,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,27.0,23.0,2.0,1.0,2.0,10.0,11.0,16.0,7.0,3.0,3.0,,5.0,,,,,,90.0,45.0,8.2,7.0,0.0363454,0,,,13.0,,3.0,,,,,2.0,2.0,3.0,1.0,2.0,2.0,,,,,,,2.0,1.0,,,,,,,,
12436891,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,False,21.0,18.0,,,0.0,5.0,6.0,16.0,4.0,2.0,6.0,,1.0,2.0,,,,,80.0,34.0,7.1,8.0,0.0318985,2,,,13.0,1.0,2.0,1.0,,1.0,1.0,,,3.0,,1.0,,,,,,0.061,,1.0,,2.0,,,,,,,
12436891,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,20.0,20.0,1.0,1.0,1.0,5.0,5.0,21.0,4.0,1.0,2.0,,,,,,,,88.0,44.0,8.4,9.0,0.431562,3,,,16.0,6.0,4.0,1.0,,6.0,4.0,,,1.0,,1.0,,,,,1.0,0.1767,0.1614,1.0,1.0,,1.0,2.0,1.0,,,,
12436891,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,29.0,23.0,3.0,1.0,0.0,4.0,7.0,25.0,5.0,3.0,3.0,,2.0,1.0,,,,,90.0,48.0,8.1,9.0,0.186967,4,,,20.0,3.0,7.0,3.0,,2.0,2.0,,1.0,1.0,1.0,3.0,,,,,3.0,0.2313,1.374,3.0,,,1.0,1.0,1.0,,,,
12436891,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,False,16.0,13.0,,,0.0,2.0,2.0,16.0,5.0,1.0,,,1.0,1.0,,,,,89.0,37.0,9.5,15.0,0.0135887,4,,,11.0,2.0,9.0,1.0,3.0,1.0,1.0,,1.0,6.0,1.0,4.0,2.0,1.0,Dango Ouattara,,4.0,0.9488,2.0238,,,,,,3.0,2.0,,,
12436891,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,True,9.0,8.0,,,1.0,2.0,3.0,6.0,3.0,,1.0,,,2.0,,,,,10.0,15.0,7.5,2.0,0.0391033,2,,,6.0,,1.0,,,2.0,1.0,,,,,,,,,,1.0,0.2179,0.0405,1.0,,1.0,,,,,,,
12436891,home,Bournemouth,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,527,M,,1096136,EUR,1057881600,F,21,21,True,3.0,3.0,,,0.0,,,3.0,1.0,,,,,1.0,,,,,11.0,5.0,6.7,,0.00374706,0,,,3.0,,,,,,,,,,,,,1.0,Daniel Jebbison,,,,,,,,,,,,,,
