match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_errorLeadToAShot,player_sofascoreId,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle
12450926,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,42.0,21.0,28.0,8.0,0.0,16.0,23.0,5.0,19.0,9.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,53.0,7.1,23.0,0.00106303,0,0.9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450926,home,Stade de Reims,Aurélio Buta,,,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,False,32.0,26.0,3.0,2.0,0.0,13.0,15.0,13.0,19.0,4.0,1.0,,,,,,90.0,52.0,7.3,11.0,0.008781,0,,2.0,1.0,4.0,5.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12450926,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192.0,3192,M,1013842,EUR,866505600,D,5,5,False,49.0,40.0,11.0,7.0,0.0,28.0,31.0,13.0,19.0,8.0,2.0,,,,,,90.0,74.0,8.0,12.0,0.02173,0,,1.0,,2.0,8.0,1.0,7.0,5.0,1.0,,1.0,,True,1.0,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
12450926,home,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,26.0,19.0,3.0,1.0,0.0,15.0,20.0,4.0,7.0,6.0,,,,,,,90.0,44.0,7.5,8.0,0.00107066,0,,1.0,2.0,4.0,6.0,1.0,4.0,5.0,3.0,2.0,,1.0,,,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,
12450926,home,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,25.0,21.0,6.0,2.0,0.0,13.0,14.0,8.0,12.0,1.0,2.0,,,,,,90.0,46.0,6.7,8.0,0.00562326,0,,1.0,,3.0,6.0,,2.0,1.0,3.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,
12450926,home,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,37.0,31.0,6.0,4.0,0.0,14.0,17.0,17.0,20.0,13.0,2.0,,,,,,90.0,69.0,8.0,11.0,0.0185182,0,,,,4.0,16.0,,3.0,2.0,7.0,5.0,7.0,1.0,,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,
12450926,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,14.0,9.0,1.0,,0.0,5.0,8.0,4.0,7.0,3.0,4.0,,,,,,68.0,31.0,6.7,12.0,0.00101998,0,,1.0,1.0,4.0,9.0,,2.0,,4.0,2.0,2.0,1.0,,,3.0,,2.0,,,,,,,,,,,,,,,
12450926,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,7,7,False,30.0,24.0,2.0,1.0,0.0,10.0,11.0,16.0,24.0,5.0,2.0,,,,,,84.0,51.0,7.4,12.0,0.192782,1,,5.0,2.0,7.0,7.0,3.0,,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,,3.0,2.0,,,ItouJky,1.0,0.0321,3.0,,,,,,,,
12450926,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187.0,1937,M,894733,EUR,835401600,M,15,15,False,22.0,13.0,2.0,1.0,0.0,6.0,9.0,7.0,13.0,5.0,1.0,,,,,,90.0,32.0,6.9,10.0,0.318022,1,,,6.0,7.0,3.0,,,4.0,,,1.0,1.0,,,2.0,,,,,,,1.0,0.2377,1.0,1.0,1.0,,,,,,
12450926,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,M,17,17,False,22.0,11.0,3.0,1.0,0.0,7.0,9.0,4.0,16.0,5.0,4.0,,,,,,84.0,42.0,6.1,21.0,0.0270925,3,,3.0,2.0,6.0,1.0,1.0,3.0,,,,,3.0,,,,1.0,2.0,1.0,,,,2.0,0.9663,,,1.0,1.0,,,,,
