match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_challengeLost,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,player_firstName,player_lastName,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
10913635,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,11.0,11.0,2.0,2.0,10.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,90.0,17.0,7.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913635,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800.0,D,33,33,False,62.0,54.0,4.0,2.0,21.0,23.0,34.0,40.0,2.0,4.0,,,,90.0,83.0,6.9,2,1.0,1.0,1.0,3.0,6.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,12.0,2.0,,,,,,,,,,,,,,,,,,
10913635,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200.0,D,5,5,False,44.0,42.0,4.0,3.0,33.0,34.0,9.0,10.0,2.0,4.0,,,,90.0,46.0,7.0,0,,,,4.0,1.0,4.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
10913635,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,81.0,77.0,7.0,6.0,37.0,39.0,41.0,43.0,3.0,7.0,,,,90.0,91.0,8.2,2,1.0,1.0,2.0,5.0,2.0,6.0,,,,,1.0,,,,,4.0,3.0,ahmedhegazy6,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10913635,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400.0,D,95,95,False,43.0,37.0,3.0,3.0,16.0,19.0,21.0,26.0,,6.0,,,,78.0,59.0,7.2,0,2.0,,1.0,,4.0,6.0,,2.0,1.0,,5.0,5.0,,,1.0,10.0,,,,,,,1.0,1.0,,,,,,,,,,,
10913635,home,Al-Ittihad,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200.0,M,19,19,False,97.0,91.0,7.0,6.0,41.0,42.0,51.0,56.0,,5.0,,,,89.0,106.0,8.0,3,1.0,1.0,1.0,3.0,4.0,3.0,,,,1.0,,,,,2.0,6.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
10913635,home,Al-Ittihad,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400.0,M,3,3,False,100.0,97.0,4.0,4.0,40.0,40.0,57.0,60.0,1.0,10.0,,,,90.0,107.0,7.3,0,,,,1.0,4.0,4.0,1.0,,,,3.0,2.0,,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10913635,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000.0,M,11,11,False,40.0,36.0,1.0,1.0,8.0,9.0,29.0,36.0,,8.0,,,,89.0,66.0,7.6,3,5.0,1.0,2.0,,7.0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,16.0,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,
10913635,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000.0,M,90,90,False,60.0,56.0,1.0,1.0,11.0,11.0,45.0,49.0,1.0,3.0,,,,73.0,77.0,8.3,3,,,,2.0,4.0,7.0,2.0,3.0,3.0,1.0,,,2.0,2.0,1.0,9.0,4.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,
10913635,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000.0,M,10,10,False,77.0,61.0,6.0,5.0,11.0,12.0,53.0,75.0,,3.0,,,,90.0,105.0,8.5,5,10.0,3.0,,,4.0,6.0,1.0,5.0,3.0,2.0,1.0,,,2.0,1.0,27.0,8.0,igor_coronado,,,1.0,2.0,,,,1.0,,1.0,,,,,,,
10913635,home,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000.0,F,9,9,False,19.0,14.0,2.0,,1.0,3.0,13.0,16.0,,1.0,,,,78.0,32.0,8.4,6,,,,1.0,4.0,3.0,1.0,3.0,2.0,2.0,,,2.0,,1.0,9.0,1.0,abderrazak_hamdallah,,,,1.0,,1.0,,3.0,,2.0,,,1.0,,,,
10913635,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,17.0,3.0,7.2,1,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,
10913635,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800.0,D,13,13,True,13.0,12.0,,,4.0,4.0,8.0,9.0,,1.0,,,,12.0,19.0,6.6,1,,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
10913635,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000.0,M,36,36,True,15.0,14.0,,,2.0,2.0,12.0,13.0,,1.0,,,,12.0,19.0,7.0,0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,
10913635,home,Al-Ittihad,Abdulkareem Ali Maghrabi,abdulkareem-ali-maghrabi,A. A. Maghrabi,M,16,,1,M,1457630,EUR,,M,16,16,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,10.0,6.0,6.6,1,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,Abdulkareem Ali Maghrabi,,,,,,
10913635,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400.0,M,14,14,True,8.0,8.0,,,2.0,2.0,6.0,6.0,,1.0,,,,10.0,8.0,6.6,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,Awad Al Nashri,,,,,,
10913635,home,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,818618,EUR,686707200.0,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913635,home,Al-Ittihad,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200.0,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zakaria Al Hawsawi,,,,,,
10913635,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800.0,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913635,home,Al-Ittihad,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800.0,F,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913635,away,Al Adalah,Milan Mijatović,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000.0,G,1,1,False,27.0,12.0,23.0,8.0,7.0,9.0,5.0,18.0,2.0,7.0,2.0,2.0,1.0,90.0,36.0,5.6,0,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,1.0,,
10913635,away,Al Adalah,Abdulaziz Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800.0,D,11,11,False,26.0,17.0,4.0,2.0,8.0,12.0,10.0,15.0,,5.0,,,,90.0,49.0,6.2,1,1.0,1.0,1.0,,4.0,8.0,1.0,2.0,,,5.0,4.0,1.0,3.0,,14.0,,,,,,1.0,,,,,,,Abdulaziz,Aljamman,,,,1.0,
10913635,away,Al Adalah,Boris Godál,boris-godal,B. Godál,D,,188.0,10,M,63215,EUR,549072000.0,D,33,33,False,30.0,27.0,1.0,1.0,20.0,23.0,7.0,7.0,1.0,5.0,,,,90.0,38.0,6.0,0,,,3.0,,5.0,2.0,,1.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,2.0,,,,,,,,,,3.0,
10913635,away,Al Adalah,Fahd Mohammed Al-Harbi,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800.0,D,3,3,False,17.0,11.0,2.0,,10.0,12.0,1.0,5.0,6.0,4.0,,,,60.0,29.0,6.0,0,,,,1.0,3.0,2.0,,,,,1.0,,,,3.0,6.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,
10913635,away,Al Adalah,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,D,49,49,False,31.0,25.0,3.0,,13.0,17.0,12.0,14.0,,4.0,,,,90.0,38.0,5.5,1,,,1.0,,4.0,1.0,,,,,1.0,1.0,,,,6.0,,,,,,1.0,,3.0,,,,,,,,,,1.0,
10913635,away,Al Adalah,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,23,168.0,14,M,1050350,EUR,1028764800.0,D,23,23,False,23.0,15.0,5.0,1.0,9.0,11.0,6.0,13.0,,7.0,,,,70.0,36.0,6.1,0,1.0,,1.0,,4.0,7.0,1.0,1.0,1.0,,2.0,,1.0,4.0,1.0,11.0,,,,,,,,1.0,,,,,Mohammed Al Oufi,,,,,,
10913635,away,Al Adalah,Reinaldo Lenis,reinaldo-lenis,R. Lenis,F,,180.0,49,,325679,EUR,711590400.0,M,10,10,False,14.0,10.0,,,3.0,5.0,7.0,11.0,1.0,5.0,,,,78.0,30.0,6.4,0,2.0,,1.0,,4.0,4.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,,12.0,,,,,,,,,,,,,,,,,,,
10913635,away,Al Adalah,Edson,edson,Edson,D,3,183.0,68,M,578420,EUR,678326400.0,M,19,19,False,1.0,,1.0,,,,,1.0,,,,,,23.0,5.0,6.3,0,,,,,1.0,,,1.0,,,,,,,,2.0,,,True,,,,1.0,,,,,,,,,,,,
10913635,away,Al Adalah,Abdularahman Al Hurib,abdularahman-al-hurib,A. A. Hurib,M,4,174.0,1,M,818876,EUR,697248000.0,M,14,14,False,22.0,17.0,,,11.0,12.0,6.0,10.0,4.0,4.0,,,,71.0,39.0,6.7,0,,,2.0,1.0,6.0,3.0,,,,,1.0,1.0,2.0,1.0,2.0,7.0,,,,,,,6.0,2.0,,,,,,,,,,1.0,
10913635,away,Al Adalah,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200.0,M,43,43,False,23.0,22.0,,,10.0,11.0,12.0,14.0,,1.0,,,,78.0,35.0,6.2,0,2.0,,1.0,1.0,3.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,6.0,,,,,,,1.0,,,,,,,,,,,1.0,
