match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
12451033,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,33.0,19.0,21.0,8.0,0.0,11.0,15.0,8.0,18.0,1.0,10.0,1.0,1.0,1.0,90.0,42.0,6.1,16.0,0.00361052,0,-1.1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451033,home,Stade de Reims,Aurélio Buta,,,aurelio-buta,A. Buta,D,17,169,489,M,357752,EUR,855532800,D,23,23,False,44.0,38.0,4.0,3.0,0.0,22.0,26.0,16.0,18.0,5.0,6.0,,,,90.0,65.0,7.0,8.0,0.0261191,1,,1.0,2.0,8.0,1.0,5.0,1.0,1.0,3.0,1.0,0.0395,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12451033,home,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196,670,M,886802,EUR,850089600,D,21,21,False,37.0,33.0,2.0,1.0,0.0,27.0,30.0,6.0,7.0,5.0,3.0,,,,90.0,47.0,6.7,4.0,0.00325983,0,,,1.0,5.0,,3.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12451033,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,5,5,False,73.0,68.0,9.0,5.0,0.0,44.0,45.0,24.0,28.0,4.0,6.0,,,,90.0,83.0,7.3,5.0,0.0209472,1,,1.0,1.0,4.0,1.0,2.0,2.0,,,,0.0568,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12451033,home,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178,286,M,1426221,EUR,1140998400,D,55,55,False,34.0,31.0,1.0,,0.0,18.0,20.0,13.0,15.0,2.0,4.0,,,,90.0,51.0,6.2,8.0,0.00835389,1,,2.0,6.0,2.0,,1.0,,2.0,1.0,1.0,0.0084,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12451033,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,13.0,8.0,1.0,,0.0,3.0,4.0,5.0,9.0,1.0,1.0,,,,84.0,28.0,7.8,8.0,0.0311134,4,,1.0,2.0,6.0,2.0,,,2.0,2.0,1.0,0.7784,,4.0,,,,1.0,,,,True,1.0,2.0,1.0,1.0,1.3966,,,,,,,,,,
12451033,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,False,53.0,49.0,3.0,1.0,0.0,28.0,28.0,21.0,25.0,,7.0,,,,90.0,62.0,6.7,7.0,0.0274367,0,,1.0,6.0,4.0,,,,2.0,2.0,4.0,,,,,3.0,2.0,,,,,,,,,2.0,,,,,,,,,,,
12451033,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,7,7,False,20.0,15.0,1.0,,0.0,2.0,3.0,15.0,24.0,,2.0,,,,83.0,42.0,7.5,15.0,1.26317,0,,,6.0,6.0,,2.0,2.0,3.0,1.0,2.0,,4.0,,2.0,4.0,3.0,,7.0,1.0,,,,,,,,ItouJky,2.0,2.0,,,,,,,
12451033,home,Stade de Reims,Yaya Fofana,Yaya Fofana,,yaya-fofana,Y. Fofana,M,8,180,448,M,1401006,EUR,1086998400,M,71,71,False,27.0,19.0,1.0,,0.0,11.0,12.0,8.0,16.0,,2.0,,,,62.0,35.0,6.6,12.0,0.0649631,2,,,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,0.0887,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12451033,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,M,17,17,False,22.0,19.0,1.0,1.0,1.0,6.0,7.0,14.0,19.0,,1.0,,,,83.0,35.0,8.1,10.0,0.448228,1,,,2.0,2.0,,,,3.0,,1.0,0.0484,1.0,1.0,,1.0,1.0,,4.0,1.0,,,,1.0,1.0,1.0,0.5066,,1.0,1.0,,,,,,,
