match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_dispossessed,stat_interceptionWon,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim
11409174,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,,19.0,17.0,1.0,1.0,5.0,6.0,12.0,13.0,4.0,2.0,,2.0,,,90.0,33.0,7.0,7.0,0.5553,0.9039,0.343596,1,,,,,3.0,9.0,,1.0,1.0,2.0,3.0,1.0,2.0,,,,1.0,,3.0,1.0,,2.0,1.0,1.0,,,,
11409174,home,FC Porto,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,,914772,EUR,886464000,F,21,21,True,,3.0,3.0,,,1.0,1.0,3.0,3.0,2.0,1.0,,3.0,,,38.0,14.0,7.1,3.0,0.1641,0.3817,0.200955,2,,,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,
11409174,home,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,F,10,10,True,,12.0,12.0,1.0,1.0,2.0,2.0,10.0,10.0,3.0,1.0,,1.0,,,20.0,23.0,6.5,4.0,0.2749,0.2751,0.025989,3,,,,,,3.0,,3.0,2.0,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,2.0,
11409174,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,,5.0,5.0,,,,,6.0,7.0,1.0,1.0,1.0,1.0,,,20.0,14.0,6.5,6.0,0.0,0.0,0.064803,0,,,,2.0,,1.0,,,,5.0,,,,,,,,,,,1.0,1.0,,,,,,
11409174,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,F,11,11,True,,15.0,11.0,,,2.0,2.0,9.0,13.0,2.0,,,6.0,,,20.0,20.0,7.0,5.0,0.0241,0.2068,0.00750795,1,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,
11409174,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,,2.0,1.0,,,,,1.0,2.0,2.0,1.0,1.0,,,,8.0,3.0,6.7,1.0,0.0,0.0,0.00051838,0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11409174,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,home,FC Porto,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1414,M,,832868,EUR,881712000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,home,FC Porto,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,,892224,EUR,948758400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,,947893,EUR,993945600,G,42,42,False,,38.0,24.0,23.0,9.0,19.0,23.0,5.0,15.0,3.0,,,10.0,4.0,6.0,90.0,55.0,7.6,15.0,0.0,0.0,0.00044455,0,0.4095,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0
11409174,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,,1001662,EUR,901843200,D,2,2,False,,42.0,30.0,5.0,1.0,17.0,23.0,13.0,19.0,3.0,1.0,1.0,7.0,,,90.0,62.0,6.4,16.0,0.0202,0.0,0.00716303,1,,Zé,Carlos,,1.0,6.0,1.0,1.0,1.0,,1.0,3.0,,,4.0,,,2.0,,,,2.0,,,,,,
11409174,away,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,,992652,EUR,957657600,D,13,13,False,,50.0,43.0,6.0,2.0,37.0,38.0,6.0,12.0,4.0,,,2.0,,,90.0,60.0,6.5,8.0,0.0417,0.0,0.00141209,1,,,,,,1.0,1.0,1.0,1.0,1.0,,,,3.0,5.0,,,,,,,1.0,,,,,,
11409174,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,,59751,EUR,515721600,D,26,26,False,True,41.0,37.0,1.0,1.0,33.0,34.0,4.0,7.0,2.0,,,2.0,,,90.0,51.0,6.6,4.0,0.0,0.0,0.00163287,0,,,,,,2.0,,1.0,,,,2.0,,1.0,8.0,,,1.0,1.0,,,,,,,,,
11409174,away,Gil Vicente,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,,1120038,EUR,1023235200,D,23,23,False,,28.0,21.0,2.0,,11.0,12.0,10.0,17.0,5.0,3.0,1.0,2.0,,,90.0,50.0,6.4,15.0,0.0,0.0,0.00302621,0,,,,1.0,,5.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,
11409174,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,,138700,EUR,588988800,M,25,25,False,,36.0,28.0,2.0,2.0,17.0,19.0,11.0,17.0,4.0,1.0,1.0,4.0,,,81.0,47.0,7.0,8.0,0.0193,0.0,0.00371368,1,,,,,,2.0,,3.0,2.0,,,1.0,,,1.0,,,,2.0,,,1.0,,,,,1.0,
11409174,away,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,,1100646,EUR,1042502400,M,76,76,False,,17.0,16.0,,,7.0,8.0,9.0,9.0,,,,5.0,,,62.0,23.0,7.2,3.0,0.0,0.0,0.690922,0,,,,,1.0,1.0,,,,2.0,,,,,2.0,,,,3.0,1.0,,,,,,1.0,,
11409174,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,,611880,EUR,783561600,M,77,77,False,,12.0,9.0,1.0,1.0,5.0,6.0,5.0,8.0,5.0,2.0,1.0,2.0,,,62.0,24.0,6.6,6.0,0.0,0.0,0.0149477,0,,,,2.0,,1.0,,1.0,1.0,1.0,3.0,,,,1.0,,,,,,1.0,,,,,,,
11409174,away,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,,282233,EUR,823132800,M,8,8,False,,31.0,25.0,1.0,,7.0,9.0,19.0,24.0,8.0,3.0,2.0,4.0,,,90.0,52.0,7.0,12.0,0.112,0.1183,0.0685112,2,,,,2.0,,6.0,,3.0,2.0,2.0,3.0,1.0,,,,,2.0,,3.0,,1.0,2.0,,1.0,,,1.0,
11409174,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,,934498,EUR,980121600,M,70,70,False,,24.0,17.0,1.0,1.0,5.0,8.0,12.0,16.0,5.0,1.0,1.0,5.0,,,87.0,40.0,7.0,13.0,0.0818,0.072,0.0289203,2,,,,,1.0,5.0,,,,4.0,3.0,1.0,,2.0,1.0,,1.0,,2.0,,,2.0,,1.0,,,1.0,
11409174,away,Gil Vicente,Depú,depu,Depú,F,40,187,1883,M,,1182223,EUR,947289600,F,29,29,False,,16.0,11.0,,,5.0,8.0,6.0,8.0,5.0,4.0,1.0,4.0,,,87.0,34.0,7.1,13.0,0.5079,0.5799,0.00359046,3,,Depú,,,8.0,15.0,1.0,,,3.0,2.0,,,3.0,,,2.0,,,,,2.0,,2.0,1.0,,,
11409174,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,,1003400,EUR,977702400,M,24,24,True,,8.0,7.0,1.0,1.0,5.0,6.0,2.0,2.0,1.0,,,3.0,,,28.0,13.0,6.6,1.0,0.0325,0.0,0.00122364,1,,,,,1.0,3.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,1.0,
11409174,away,Gil Vicente,Marlon,marlon,Marlon,M,20,176,128,M,,965796,EUR,874281600,F,11,11,True,,12.0,7.0,,,1.0,4.0,6.0,8.0,,,,4.0,,,28.0,15.0,6.4,6.0,0.0257,0.0,0.0143998,1,,,,,,3.0,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,1.0,
11409174,away,Gil Vicente,Roan Wilson,roan-wilson,R. Wilson,M,14,180,138,M,,1001806,EUR,1020211200,M,14,14,True,,4.0,4.0,,,4.0,4.0,,,,,,,,,9.0,4.0,6.4,,0.0,0.0,4.356e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,,925987,EUR,930787200,M,10,10,True,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,8.0,4.0,6.3,2.0,0.0,0.0,1.17e-06,0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11409174,away,Gil Vicente,Roko Baturina,roko-baturina,R. Baturina,F,9,185,255,M,,876036,EUR,961459200,F,21,21,True,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,9.0,2.0,6.5,1.0,0.0,0.0,9.82e-06,0,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
11409174,away,Gil Vicente,Vinicius Dias,vinicius-dias,Vínicius,G,97,188,22,M,,1010588,EUR,866678400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,away,Gil Vicente,Kiko Pereira,pereira-kiko,K. Pereira,D,5,177,18,M,,1423627,EUR,936748800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Kiko Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,away,Gil Vicente,Thomas Luciano,thomas-luciano,T. Luciano,D,18,180,68,M,,1117180,EUR,1010966400,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409174,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,,1445615,EUR,1026691200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
