match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_errorLeadToAShot,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12437604,home,Athletic Club,Gorka Guruzeta,,,gorka-guruzeta,G. Guruzeta,F,11,188.0,2498,M,605672,EUR,842486400,F,12,12,False,21.0,16.0,,,1.0,10.0,10.0,6.0,11.0,,1.0,1.0,1.0,,,,,,90.0,33.0,6.8,9.0,0.0203179,1,,11.0,,1.0,1.0,,,3.0,6.0,,2.0,1.0,1.0,,2.0,,,,,0.0947,,,,,1.0,,,,,,
12437604,home,Athletic Club,Ander Herrera,,,ander-herrera,A. Herrera,M,21,182.0,3084,M,82474,EUR,619056000,M,21,21,True,32.0,27.0,1.0,1.0,0.0,11.0,11.0,16.0,21.0,1.0,5.0,1.0,3.0,,,,,,33.0,40.0,6.7,7.0,0.210657,0,,4.0,,1.0,2.0,1.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
12437604,home,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183.0,803,M,1391375,EUR,1053820800,M,20,20,True,8.0,7.0,,,0.0,3.0,3.0,5.0,9.0,1.0,3.0,1.0,,,,,,,33.0,19.0,6.5,7.0,0.038168,0,,4.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,,1.0,,,,
12437604,home,Athletic Club,Nico Williams,,,nico-williams,N. Williams,M,10,180.0,84836,M,1085400,EUR,1026432000,F,10,10,True,6.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,1.0,,,,,,,,18.0,12.0,7.1,4.0,0.0786179,2,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0.0514,0.6706,NicoWill,,,,,,,,,
12437604,home,Athletic Club,Daniel Vivian,,,daniel-vivian,D. Vivian,D,3,183.0,3110,M,910978,EUR,931132800,D,3,3,True,18.0,18.0,,,0.0,10.0,10.0,8.0,9.0,,,1.0,1.0,,,,,,9.0,20.0,6.6,1.0,0.0036662,0,,2.0,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12437604,home,Athletic Club,Íñigo Lekue,,,inigo-lekue,Í. Lekue,D,15,180.0,388,M,801837,EUR,736473600,D,15,15,True,14.0,13.0,1.0,,0.0,5.0,6.0,8.0,9.0,,1.0,,1.0,,,,,,9.0,18.0,6.8,2.0,0.00828517,0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12437604,home,Athletic Club,Oier Gastesi,,,oier-gastesi,O. Gastesi,G,1,190.0,30,M,1391376,EUR,1067472000,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,home,Athletic Club,Unai Eguíluz,,,unai-eguiluz,U. Eguíluz,D,29,186.0,152,M,1391374,EUR,1016496000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,home,Athletic Club,Adama Boiro,Adama Boiro,,adama-boiro,A. Boiro,D,19,182.0,1918,M,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,home,Athletic Club,Malcom Ares,,,malcom-ares,M. Ares,M,18,183.0,265,M,1391487,EUR,1002844800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,home,Athletic Club,Mikel Jauregizar,,,mikel-jauregizar,M. Jauregizar,M,18,177.0,1766,M,1495844,EUR,1068681600,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,home,Athletic Club,Javier Martón,,,javier-marton-anso,J. Martón,F,20,180.0,257,M,1082215,EUR,925948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,away,Getafe,David Soria,,,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,16.0,6.0,13.0,3.0,0.0,3.0,3.0,3.0,13.0,1.0,1.0,2.0,6.0,2.0,,3.0,,,90.0,25.0,6.9,10.0,0.0100941,0,-0.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
12437604,away,Getafe,Juan Iglesias,,,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,False,13.0,7.0,5.0,2.0,0.0,6.0,8.0,1.0,6.0,1.0,6.0,4.0,3.0,,,,,,90.0,47.0,7.0,15.0,0.00293473,0,,8.0,4.0,,,,5.0,,4.0,6.0,,,,,,1.0,,4.0,,,,,,,,,,,,,
12437604,away,Getafe,Djené,,,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,16.0,13.0,5.0,2.0,0.0,10.0,10.0,3.0,6.0,1.0,2.0,8.0,2.0,,,,,,90.0,28.0,6.8,4.0,0.00086556,0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,True,,,,,,,,
12437604,away,Getafe,Omar Alderete,,,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,27.0,16.0,14.0,6.0,0.0,9.0,9.0,7.0,18.0,3.0,4.0,4.0,4.0,,,,,,90.0,36.0,7.2,12.0,0.0784446,2,,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,0.0403,,,,,2.0,,,,1.0,,
12437604,away,Getafe,Diego Rico,,,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,20.0,13.0,6.0,4.0,0.0,6.0,7.0,7.0,13.0,1.0,7.0,,3.0,,,,,,90.0,43.0,6.9,9.0,0.00668155,0,,2.0,,,,,5.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
12437604,away,Getafe,Nabil Aberdin,,,nabil-aberdin,N. Aberdin,D,3,182.0,254,M,1136806,EUR,1030060800,M,27,27,False,19.0,11.0,3.0,2.0,0.0,6.0,10.0,5.0,9.0,5.0,11.0,2.0,4.0,,,,,,90.0,32.0,7.2,10.0,0.00151614,1,,2.0,,,1.0,1.0,4.0,2.0,,,1.0,1.0,,,,,,3.0,,0.0154,,,,1.0,,,,,,,
12437604,away,Getafe,Carles Pérez,,,carles-perez,C. Pérez,M,7,172.0,1038,M,794950,EUR,887587200,M,17,17,False,8.0,5.0,1.0,,0.0,2.0,2.0,4.0,7.0,,4.0,,3.0,,,,,,45.0,25.0,6.8,10.0,0.059864,2,,4.0,,1.0,4.0,3.0,,1.0,1.0,,3.0,1.0,,,1.0,1.0,,,,0.0447,,,,2.0,,,1.0,,,,
12437604,away,Getafe,Luis Milla,,,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,26.0,15.0,4.0,2.0,1.0,7.0,10.0,11.0,24.0,2.0,3.0,1.0,6.0,,,,,,90.0,46.0,6.7,19.0,0.115002,0,,9.0,2.0,2.0,,,,2.0,4.0,1.0,1.0,1.0,,,2.0,8.0,,,,,,,,,,,3.0,,,,
12437604,away,Getafe,Mauro Arambarri,,,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,9.0,4.0,3.0,,0.0,1.0,2.0,3.0,7.0,,,,2.0,,,,,,40.0,11.0,6.2,6.0,0.00037117,0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437604,away,Getafe,Álex Sola,,,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,M,7,7,False,10.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,6.0,,3.0,,4.0,,,,,,79.0,20.0,6.5,10.0,0.00166578,1,,6.0,2.0,2.0,1.0,1.0,1.0,,2.0,,3.0,1.0,,,1.0,,,1.0,,0.0101,,,,1.0,,,,,,,
12437604,away,Getafe,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190.0,4381,M,1884145,EUR,1053302400,F,6,6,False,11.0,7.0,1.0,,0.0,2.0,2.0,5.0,9.0,3.0,9.0,,3.0,,,,,,90.0,30.0,7.3,12.0,0.00189045,1,,6.0,,1.0,1.0,,2.0,2.0,2.0,,6.0,4.0,,,1.0,,1.0,,4.0,0.0469,0.6506,,,,,1.0,,,,,
12437604,away,Getafe,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,11,11,True,12.0,9.0,5.0,2.0,0.0,4.0,4.0,5.0,11.0,,5.0,1.0,1.0,,,,,,50.0,26.0,6.8,6.0,0.0106217,1,,4.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,2.0,,,,3.0,1.0,2.0,2.0,0.5129,0.3362,,,,,,,,,1.0,
12437604,away,Getafe,Peter González,,,peter-gonzalez,P. González,F,22,178.0,1171,M,1048927,EUR,1027555200,F,19,19,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,,,,,,45.0,14.0,6.7,5.0,0.00086172,1,,3.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,0.1688,,,,1.0,,,,,,,1.0
12437604,away,Getafe,Yellu Santiago,Jesús Santiago,,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,20,20,True,,,,,0.0,,,,,,3.0,,,,,,,,11.0,3.0,6.7,,,0,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12437604,away,Getafe,Diego Ferrer,,,diego-ferrer,D. Ferrer,G,42,,18,M,1893571,EUR,1176768000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,away,Getafe,Jiří Letáček,,,jiri-letacek,J. Letáček,G,1,196.0,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,away,Getafe,Domingos Duarte,,,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437604,away,Getafe,Alberto Risco,Alberto Risco,,alberto-risco,A. Risco,M,30,,55,M,1841875,EUR,1125360000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
