match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_lastManTackle
12436553,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,1.0,,,,,,,71.0,19.0,6.0,4.0,0.0100544,2,,,,3.0,2.0,2.0,,,,,,1.0,,1.0,,,1.0,1.0,,,2.0,1.0,0.2098,,1.0,1.0,,0.1615,,,2.0,1.0,,
12436553,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,,3.0,,,,,,30.0,14.0,7.0,2.0,0.0213782,1,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,0.0381,,,,,,,1.0,,,,
12436553,home,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,24,24,True,20.0,18.0,2.0,1.0,0.0,9.0,10.0,9.0,10.0,1.0,2.0,,,,,,29.0,23.0,7.0,2.0,0.0997556,0,,,,2.0,4.0,,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,2.0,,,,,,,,,,
12436553,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,8.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,3.0,3.0,2.0,,,,,,19.0,13.0,6.7,1.0,0.00140121,0,,,,3.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12436553,home,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176,10886,M,donyellmalen,803039,EUR,916704000,F,17,17,True,5.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,,,,,,,,19.0,10.0,6.1,2.0,0.0017849,3,,,,,1.0,,,,,,,,,,,,,1.0,,,,2.0,0.4985,,,1.0,,0.7779,,,2.0,,1.0,
12436553,home,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,1.0,,,,,,16.0,8.0,6.3,3.0,0.00027612,0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
12436553,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,home,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183,959,M,,1457536,EUR,1044576000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Andrés García,,,,,,,,,,,,,,,,,,,
12436553,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,1,1,False,26.0,24.0,8.0,6.0,0.0,19.0,19.0,5.0,7.0,1.0,9.0,,2.0,2.0,2.0,2.0,90.0,37.0,7.2,2.0,0.00645879,0,0.2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
12436553,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,21.0,18.0,4.0,3.0,0.0,7.0,9.0,12.0,15.0,1.0,4.0,,,,,,67.0,36.0,6.4,5.0,0.0410907,0,,3.0,1.0,5.0,1.0,,,,,1.0,,,3.0,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,
12436553,away,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,5,5,False,55.0,44.0,10.0,2.0,0.0,29.0,31.0,15.0,24.0,5.0,3.0,,,,,,90.0,66.0,6.8,12.0,0.00938753,1,,,,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,0.0618,,,,,,,1.0,,,,
12436553,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,False,65.0,62.0,8.0,7.0,0.0,32.0,34.0,31.0,32.0,3.0,1.0,,,,,,90.0,73.0,7.2,3.0,0.0738384,0,,1.0,1.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,1.0
12436553,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,40.0,36.0,2.0,1.0,0.0,18.0,21.0,21.0,26.0,4.0,6.0,,,,,,90.0,70.0,7.1,14.0,0.261234,0,,7.0,3.0,5.0,7.0,,3.0,,1.0,6.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,
12436553,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,,793167,EUR,887414400,M,16,16,False,34.0,32.0,3.0,2.0,0.0,13.0,14.0,19.0,20.0,1.0,2.0,,,,,,75.0,36.0,6.6,3.0,0.010502,0,,,,2.0,2.0,,,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,
12436553,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,20,20,False,40.0,35.0,3.0,3.0,0.0,10.0,11.0,26.0,31.0,,4.0,,,,,,90.0,57.0,6.8,9.0,0.0376293,2,,2.0,1.0,8.0,5.0,1.0,,,,4.0,1.0,1.0,4.0,,,,1.0,,,,2.0,1.0,0.1413,2.0,1.0,,,,,1.0,,,,
12436553,away,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,30,30,False,17.0,16.0,,,0.0,8.0,8.0,8.0,9.0,,5.0,,,,,,57.0,31.0,6.4,7.0,0.0811543,0,,,,6.0,3.0,,3.0,,,2.0,1.0,,2.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,
12436553,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,False,20.0,18.0,1.0,1.0,0.0,6.0,7.0,12.0,16.0,2.0,6.0,,,,,,67.0,32.0,7.1,6.0,0.00896679,3,,3.0,,,3.0,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,0.4627,,,2.0,,0.9223,,1.0,1.0,,,
12436553,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,23.0,18.0,5.0,2.0,0.0,5.0,6.0,14.0,19.0,,2.0,,,,,,76.0,35.0,7.8,7.0,0.191781,2,,2.0,1.0,,5.0,,1.0,1.0,,2.0,2.0,1.0,,3.0,,,,1.0,1.0,,1.0,1.0,0.0763,,2.0,1.0,,0.0713,,,,1.0,,
12436553,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,False,21.0,14.0,,,0.0,5.0,6.0,9.0,17.0,,4.0,,,,,,90.0,40.0,7.6,14.0,0.0597074,1,,2.0,,12.0,13.0,1.0,2.0,,,5.0,5.0,1.0,2.0,3.0,,,7.0,6.0,1.0,,3.0,1.0,0.0199,1.0,1.0,,,,,,,,,
12436553,away,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,32,32,True,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,1.0,,,,,,,33.0,16.0,6.7,3.0,0.00468307,1,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,3.0,1.0,0.0293,,,,,,,,,,,
12436553,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,21,21,True,11.0,9.0,,,0.0,5.0,6.0,4.0,5.0,1.0,2.0,,,,,,23.0,15.0,6.6,2.0,0.00177614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,23.0,17.0,6.6,8.0,0.0987719,1,,2.0,1.0,5.0,3.0,2.0,5.0,,,,,,,1.0,,,1.0,,3.0,,2.0,1.0,0.0624,,,,,,,,,,,
12436553,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,True,,,,,0.0,,,,1.0,,,,,,,,8.0,1.0,6.5,1.0,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,F,22,22,True,11.0,11.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,,,,,,,,14.0,12.0,6.7,,0.0137312,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,away,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,away,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436553,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
