match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_dispossessed,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,stat_aerialLost,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
11625619,home,Corinthians,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,12,12,False,True,31.0,27.0,10.0,6.0,26.0,28.0,1.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,90.0,40.0,5.9,4.0,0.0,0.0,0.00034926,0,-1.0798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11625619,home,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,False,,49.0,44.0,5.0,2.0,28.0,30.0,19.0,26.0,3.0,1.0,,,,,90.0,69.0,6.6,12.0,0.0,0.0,0.123472,0,,7.0,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11625619,home,Corinthians,Lucas Veríssimo,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,,826343,EUR,804643200,D,3,3,False,,60.0,52.0,7.0,3.0,49.0,52.0,3.0,8.0,6.0,7.0,,,,,90.0,76.0,7.6,8.0,0.0931,0.3852,0.00112637,3,,,,10.0,1.0,1.0,,,,,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,
11625619,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,False,,62.0,56.0,10.0,5.0,42.0,44.0,14.0,18.0,2.0,5.0,,,,,90.0,68.0,6.3,6.0,0.0,0.0,0.00416764,0,,,,3.0,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
11625619,home,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,,35519,EUR,495676800,D,6,6,False,,62.0,55.0,4.0,1.0,27.0,30.0,28.0,33.0,1.0,6.0,,,,,90.0,83.0,6.7,10.0,0.7884,0.9663,0.0436457,1,,1.0,,3.0,1.0,,1.0,2.0,,,,4.0,,1.0,1.0,2.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,
11625619,home,Corinthians,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5063,M,gabrielmoscardo,1485309,EUR,1127865600,M,44,44,False,,34.0,30.0,5.0,4.0,18.0,21.0,12.0,13.0,1.0,3.0,,,,,63.0,46.0,6.3,9.0,0.0,0.0,0.0130091,0,,,,2.0,3.0,1.0,1.0,1.0,,,,5.0,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,
11625619,home,Corinthians,Matías Rojas,matias-rojas,Matías Rojas,M,,180,2550,M,MRojas,846280,EUR,815356800,M,10,10,False,,35.0,31.0,3.0,1.0,7.0,7.0,27.0,33.0,,3.0,,,,,79.0,51.0,6.8,10.0,0.2118,0.2079,0.151528,5,,5.0,3.0,,2.0,,1.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,
11625619,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,,49.0,47.0,3.0,3.0,17.0,18.0,30.0,31.0,3.0,8.0,,,,,84.0,59.0,7.1,6.0,0.0111,0.0,0.452712,1,,,,1.0,1.0,,3.0,2.0,,,,4.0,1.0,,,,,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,
11625619,home,Corinthians,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,M,8,8,False,,45.0,36.0,6.0,2.0,11.0,12.0,26.0,36.0,1.0,6.0,,,,,90.0,67.0,6.8,17.0,0.0215,0.0,0.145248,2,,3.0,1.0,6.0,5.0,4.0,2.0,3.0,,,,5.0,,,,,,1.0,,,2.0,1.0,3.0,,,2.0,,,1.0,,,,
11625619,home,Corinthians,Pedro,pedro,Pedro,M,20,170,2350,M,,1199285,EUR,1139097600,M,27,27,False,,16.0,16.0,1.0,1.0,3.0,3.0,14.0,15.0,1.0,,,,,,63.0,32.0,6.1,7.0,0.0,0.0,0.172902,0,,2.0,1.0,4.0,6.0,2.0,1.0,4.0,Pedro,,1.0,10.0,,,,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,1.0,,,
