match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalContest,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain
12437571,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,22.0,17.0,6.0,1.0,0.0,16.0,18.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,90.0,33.0,7.2,7.0,9.828e-05,0,0.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,44.0,44.0,2.0,2.0,0.0,18.0,18.0,26.0,26.0,4.0,5.0,,,,,,,73.0,68.0,7.2,2.0,0.176314,1,,,,hamarintos27,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0541,,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,54.0,47.0,6.0,1.0,0.0,33.0,35.0,14.0,19.0,7.0,2.0,,,,,,,90.0,66.0,6.7,7.0,0.00370866,0,,,,,10.0,4.0,1.0,,,2.0,1.0,,5.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,59.0,52.0,10.0,5.0,0.0,35.0,37.0,17.0,22.0,8.0,4.0,1.0,,,,,,90.0,75.0,6.9,9.0,0.0112025,0,,,,,6.0,5.0,1.0,,,1.0,,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
12437571,home,Real Sociedad,Javi López,lopez-javi,J. López,D,25,183,401,M,945404,EUR,1009843200,D,12,12,False,43.0,35.0,6.0,2.0,0.0,17.0,18.0,19.0,29.0,5.0,4.0,1.0,,,,,,90.0,72.0,6.6,18.0,0.024622,1,,,,,5.0,4.0,1.0,,,1.0,1.0,0.0214,,1.0,,1.0,3.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,,
12437571,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,56.0,52.0,7.0,5.0,0.0,19.0,22.0,33.0,35.0,1.0,5.0,2.0,,,,,,90.0,69.0,7.4,8.0,0.0980499,1,,,,martin_zubimendi,4.0,5.0,1.0,,1.0,3.0,1.0,0.0448,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,
12437571,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,33.0,23.0,,,0.0,4.0,6.0,19.0,28.0,,3.0,6.0,,,,,,81.0,57.0,7.1,21.0,0.118926,3,,,,KuboTake,5.0,8.0,1.0,,2.0,1.0,1.0,0.1592,,,,4.0,1.0,4.0,,1.0,,2.0,3.0,1.0,,,1.0,1.0,,,,
12437571,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,False,35.0,31.0,3.0,2.0,0.0,10.0,10.0,21.0,25.0,2.0,4.0,,,,,,,82.0,46.0,7.3,4.0,0.0822987,2,,,,,3.0,4.0,1.0,,,2.0,,0.1104,1.0,2.0,,,2.0,,,,,,,2.0,,,1.0,,,,,
12437571,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,28,28,False,33.0,30.0,3.0,3.0,1.0,10.0,11.0,21.0,23.0,1.0,2.0,2.0,,,,,,67.0,48.0,7.2,9.0,0.141597,1,,Pablo Marín,,,8.0,3.0,1.0,,1.0,2.0,2.0,0.0476,3.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,,,,
12437571,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,17,17,False,39.0,33.0,1.0,,0.0,10.0,11.0,24.0,35.0,1.0,2.0,1.0,,,,,,90.0,58.0,7.4,13.0,0.13926,1,,,,sergiogm_10,3.0,4.0,1.0,,,4.0,1.0,0.0397,,,,,2.0,,,7.0,1.0,,,,,,1.0,,1.0,1.0,0.0434,
12437571,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,18.0,17.0,,,0.0,6.0,6.0,11.0,12.0,1.0,2.0,1.0,,,,,,73.0,25.0,7.4,2.0,0.0378952,2,,,,mikel10oyar,3.0,1.0,1.0,,1.0,,,0.2456,2.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5411,True
12437571,home,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6267,M,949156,EUR,1031443200,M,24,24,True,14.0,12.0,,,0.0,4.0,5.0,9.0,10.0,2.0,3.0,1.0,,,,,,23.0,23.0,6.5,5.0,0.160305,0,,,,luka_sucic,3.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,
12437571,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,19,19,True,6.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,,2.0,,,,,,,17.0,11.0,6.3,1.0,0.00106877,0,,Jon Aramburu,,ElBufalo,2.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Arkaitz Mariezkurrena,arkaitz-mariezkurrena,A. Mariezkurrena,F,10,181,148,M,1526575,EUR,1112659200,F,40,40,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,,,,,,17.0,10.0,6.6,3.0,0.0183599,0,,,,,6.0,1.0,1.0,,,,,,2.0,,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,
12437571,home,Real Sociedad,Dani Díaz,dani-diaz,D. Díaz,M,26,165,312,M,1466128,EUR,1150934400,F,43,43,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,,,,,,,9.0,6.0,6.5,3.0,0.00122444,0,,Dani Díaz,,,2.0,2.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,,,8.0,8.0,6.4,1.0,0.00185584,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194,111,M,1000247,EUR,1047168000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,353250,EUR,818899200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,Jon Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437571,home,Real Sociedad,Alex Marchal,alex-marchal,A. Marchal,M,19,181,107,M,1602590,EUR,1189987200,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437571,away,Real Valladolid,Arnau Rafús,arnau-rafus,A. Rafús,G,26,190,49,M,1142235,EUR,1051401600,G,26,26,False,38.0,28.0,17.0,8.0,0.0,22.0,26.0,6.0,12.0,,9.0,,1.0,,,,,90.0,44.0,6.0,10.0,0.00242121,0,-1.4154,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12437571,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,843180,EUR,791856000,D,2,2,False,34.0,28.0,4.0,3.0,0.0,19.0,20.0,10.0,20.0,2.0,4.0,,,,,,,90.0,58.0,6.7,12.0,0.0358062,0,,,,,4.0,5.0,3.0,,,1.0,1.0,,1.0,,,2.0,,2.0,,6.0,1.0,,2.0,,,,,,,,,
