match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,player_firstName,stat_dispossessed,stat_totalCross,stat_accurateCross,player_lastName,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_errorLeadToAGoal,stat_lastManTackle
14566706,home,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2836,M,171919,EUR,739929600,G,1,1,False,11.0,9.0,5.0,3.0,0.0,8.0,8.0,1.0,3.0,3.0,1.0,1.0,90.0,15.0,6.4,3.0,0.00016586,18.18,5.203,0.0,1.0,0,-0.1516,0.02,0.0,-0.12,3.48,1.63,0.08,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10330,M,1003339,EUR,1043798400,D,4,4,False,46.0,43.0,2.0,1.0,0.0,21.0,21.0,22.0,25.0,,,,90.0,57.0,7.1,3.0,0.028178,29.268,10.60988,9.0,,0,,0.25,0.02,0.2,3.01,5.43,1.38,0.59,0.2,jarellquansah,2.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3186,M,1006489,EUR,955411200,D,5,5,False,58.0,55.0,2.0,1.0,0.0,34.0,34.0,21.0,24.0,3.0,,,90.0,69.0,6.6,3.0,0.00760948,30.24,10.57983,7.0,,2,,0.1,0.03,0.4,2.87,5.84,1.31,0.4,0.15,,3.0,2.0,5.0,3.0,,,,7.0,1.0,,,2.0,2.0,1.0,1.0,0.3077,-0.58,,,,,,,,,,,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,883262,EUR,917913600,D,12,12,False,65.0,57.0,5.0,2.0,0.0,35.0,37.0,22.0,28.0,5.0,,,90.0,76.0,6.7,9.0,0.0423232,28.476,10.71092,5.0,,1,,0.15,0.13,-0.16,2.96,5.69,1.45,0.48,0.12,edmondtapsoba,1.0,4.0,1.0,4.0,,,,3.0,,1.0,,,1.0,,,0.0779,-0.38,,,,,,,,,,,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Axel Tape,axel-tape,A. Tape,D,16,180,1733,M,1937795,EUR,1186704000,M,16,16,False,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,1.0,1.0,,42.0,19.0,6.7,5.0,0.00597656,30.924,4.54533,8.0,,0,,-0.1,-0.06,0.0,1.38,2.0,0.66,0.3,0.21,,,,2.0,4.0,,2.0,1.0,,,,3.0,,,,,,,Axel Tape,1.0,,,,,,,,,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4596,M,796047,EUR,867456000,M,24,24,False,86.0,80.0,11.0,8.0,0.0,38.0,39.0,42.0,47.0,6.0,,,90.0,100.0,7.6,10.0,0.402106,27.828,12.17288,10.0,3.0,1,,0.58,0.22,-0.08,2.64,6.18,2.36,0.81,0.18,AlexGarcia97,1.0,,3.0,2.0,2.0,,,1.0,,2.0,2.0,,1.0,,,0.0342,-0.14,,,6.0,3.0,,,,,,,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178,5873,M,1003012,EUR,1027555200,M,6,6,False,79.0,74.0,2.0,2.0,0.0,37.0,40.0,37.0,39.0,7.0,4.0,,90.0,91.0,6.4,12.0,0.050049,27.144,12.37579,7.0,1.0,0,,0.26,0.26,-0.11,2.6,6.49,2.36,0.81,0.12,equifernandez,1.0,,7.0,1.0,1.0,,,1.0,,,,2.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,55.0,42.0,5.0,3.0,0.0,18.0,21.0,24.0,34.0,7.0,1.0,,90.0,87.0,7.6,22.0,0.335998,29.916,11.72172,12.0,2.0,2,,0.4,0.33,0.19,2.81,5.9,1.92,0.85,0.24,grimaldo35,,,4.0,8.0,1.0,4.0,1.0,2.0,,1.0,2.0,,1.0,5.0,5.0,0.1728,-0.01,,,5.0,,,True,1.0,1.0,1.0,0.509,,,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5859,M,975798,EUR,1022544000,F,10,10,False,32.0,26.0,1.0,1.0,0.0,12.0,12.0,14.0,20.0,5.0,4.0,,80.0,55.0,6.8,15.0,0.0658391,28.728,10.73168,11.0,1.0,3,,-0.46,0.28,0.13,2.23,4.93,2.48,0.88,0.22,MalikTillman8,,,5.0,5.0,1.0,2.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,0.5625,-0.31,,3.0,2.0,,,,,1.0,,0.2793,1.0,2.0,,,,,,,,,,
14566706,home,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5166,M,1119502,EUR,1075248000,F,19,19,False,27.0,21.0,1.0,1.0,0.0,3.0,3.0,18.0,24.0,2.0,2.0,,73.0,45.0,6.7,12.0,0.0235397,32.256,8.3612,16.0,1.0,3,,-0.23,0.32,-0.05,2.61,3.43,1.21,0.66,0.44,,,,6.0,5.0,2.0,4.0,3.0,1.0,,,,1.0,1.0,2.0,2.0,0.1139,-0.22,,2.0,,,,,,1.0,,0.1122,,1.0,1.0,,,,,,,,,
