match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_keyPass,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_dispossessed,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot
12448398,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,1,1,False,37.0,18.0,28.0,9.0,0.0,10.0,11.0,8.0,26.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,90.0,42.0,7.5,19.0,0.00659131,0,1.5317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448398,home,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,2,2,False,27.0,21.0,3.0,2.0,0.0,9.0,10.0,12.0,17.0,2.0,4.0,5.0,,,,,90.0,52.0,7.3,11.0,0.0114094,1,,Mimeirhel Benita,,2.0,7.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0211,,,,,,,,,,,,,,,,,,,,
12448398,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,53.0,45.0,7.0,3.0,0.0,28.0,30.0,17.0,23.0,1.0,5.0,2.0,,,,,90.0,64.0,7.0,8.0,0.0110468,0,,,,5.0,6.0,2.0,,9.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12448398,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187,163,M,918484,EUR,991353600,D,24,24,False,54.0,51.0,3.0,2.0,0.0,40.0,40.0,11.0,14.0,,1.0,5.0,,,,,90.0,70.0,7.6,3.0,0.00586422,1,,,,1.0,2.0,,1.0,9.0,4.0,,,,1.0,1.0,0.093,1.0,,,,,,,,,,,,,,,,,,,
12448398,home,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,D,12,12,False,32.0,25.0,4.0,,0.0,8.0,11.0,17.0,24.0,1.0,5.0,2.0,,,,,90.0,59.0,7.1,14.0,0.0720392,0,,,,1.0,7.0,,,3.0,,5.0,3.0,,1.0,2.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,
12448398,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,28.0,22.0,4.0,2.0,0.0,9.0,9.0,13.0,20.0,,6.0,6.0,,,,,90.0,50.0,8.6,10.0,0.019763,3,,,,2.0,5.0,2.0,,2.0,5.0,2.0,1.0,2.0,,3.0,0.8221,,1.0,2.0,,True,1.0,3.0,2.0,0.957,,,,,,,,,,,
12448398,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,False,34.0,21.0,3.0,1.0,0.0,8.0,10.0,13.0,26.0,,,3.0,,,,,82.0,51.0,7.4,17.0,0.120135,0,,,,1.0,6.0,,,4.0,,3.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,
12448398,home,Heracles Almelo,Suf Podgoreanu,suf-podgoreanu,S. Podgoreanu,M,17,193,150,M,1010062,EUR,1011484800,M,29,29,False,22.0,16.0,2.0,,1.0,5.0,6.0,13.0,20.0,2.0,3.0,4.0,,,,,90.0,39.0,7.2,9.0,0.0172598,1,,,,2.0,6.0,,,4.0,,2.0,1.0,1.0,1.0,1.0,0.1534,,4.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,
12448398,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,False,13.0,7.0,2.0,1.0,0.0,2.0,4.0,6.0,12.0,1.0,5.0,2.0,,,,,82.0,24.0,7.2,9.0,0.185302,3,,,,,2.0,1.0,3.0,,1.0,2.0,2.0,,,2.0,0.1371,,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,
12448398,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,False,22.0,16.0,,,0.0,4.0,6.0,12.0,18.0,1.0,7.0,6.0,,,,,83.0,42.0,7.3,15.0,0.0404446,1,,,,,6.0,,1.0,,,1.0,1.0,,4.0,1.0,0.1011,,2.0,3.0,1.0,,1.0,,,,,,,3.0,1.0,,,,,,
