match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,captain,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
14109655,home,Kocaelispor,Aleksandar Jovanović,,,aleksandar-jovanovic,A. Jovanović,G,1,191.0,616,M,800971,EUR,723600000,G,1,1,False,21.0,13.0,13.0,5.0,0.0,8.0,11.0,5.0,10.0,2.0,11.0,1.0,2.0,90.0,34.0,6.3,8.0,0.00189203,0.0003,0,-0.4752,0.06,0.0,-0.08,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109655,home,Kocaelispor,Anfernee Dijksteel,,,anfernee-dijksteel,A. Dijksteel,D,2,183.0,242,M,869199,EUR,846374400,D,2,2,False,44.0,32.0,3.0,1.0,0.0,13.0,18.0,19.0,26.0,,2.0,,,85.0,60.0,6.4,19.0,0.0348032,,1,,-0.05,0.22,-0.26,,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0283,1.0,0.01,,,,,,,,,,,,,,,,,,
14109655,home,Kocaelispor,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189.0,1288,M,983510,EUR,1023321600,D,5,5,False,46.0,37.0,9.0,3.0,0.0,25.0,28.0,12.0,18.0,5.0,5.0,,,90.0,62.0,6.9,9.0,0.00622296,,0,,0.24,0.06,0.16,,,1.0,4.0,5.0,,,,,,2.0,,,1.0,,4.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,
14109655,home,Kocaelispor,Hrvoje Smolčić,,,hrvoje-smolcic,H. Smolčić,D,6,181.0,722,M,974582,EUR,966470400,D,6,6,False,47.0,40.0,7.0,5.0,0.0,25.0,30.0,15.0,17.0,5.0,1.0,,,90.0,65.0,6.8,9.0,0.00846072,,2,,0.13,0.02,-0.14,,1.0,4.0,6.0,6.0,,,,1.0,,2.0,4.0,0.0628,,-0.39,2.0,1.0,4.0,,,1.0,1.0,,,,,,,,,,,
14109655,home,Kocaelispor,Muharrem Cinan,,,muharrem-cinan,M. Cinan,D,3,179.0,32,M,957582,EUR,895017600,D,3,3,False,38.0,31.0,3.0,1.0,0.0,12.0,14.0,19.0,24.0,3.0,3.0,,,90.0,81.0,7.2,29.0,0.0885173,,0,,0.25,0.24,-0.17,,15.0,4.0,4.0,9.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,4.0,3.0,,,2.0,,,,,,,,,,
14109655,home,Kocaelispor,Show,,,show,Show,M,14,180.0,736,M,933115,EUR,920678400,M,14,14,False,48.0,40.0,4.0,2.0,0.0,21.0,21.0,19.0,27.0,,9.0,,,90.0,63.0,6.9,12.0,0.0732181,,2,,0.19,0.18,0.14,,2.0,,2.0,7.0,,1.0,1.0,,1.0,3.0,,0.0668,2.0,-0.21,1.0,,1.0,3.0,2.0,1.0,1.0,,1.0,0.0102,,,,,,,,
14109655,home,Kocaelispor,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182.0,538,M,1082953,EUR,1012867200,M,8,8,False,43.0,40.0,2.0,2.0,0.0,22.0,23.0,18.0,20.0,,4.0,,,85.0,62.0,7.3,7.0,0.0384858,,3,,0.28,0.07,-0.08,,2.0,,3.0,6.0,2.0,1.0,,,1.0,1.0,,0.0648,2.0,-0.42,,,2.0,5.0,2.0,,2.0,,1.0,0.0391,,,,,,,,
14109655,home,Kocaelispor,Rigoberto Rivas,,,rigoberto-rivas,R. Rivas,M,99,178.0,341,M,837742,EUR,901843200,M,99,99,False,22.0,17.0,,,0.0,4.0,5.0,13.0,17.0,,3.0,,,67.0,42.0,6.6,17.0,0.113559,,0,,0.12,-0.05,0.18,,7.0,1.0,8.0,3.0,,,,,2.0,1.0,4.0,,,,3.0,1.0,,1.0,1.0,2.0,,3.0,,,,,,,,,,
14109655,home,Kocaelispor,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180.0,460,M,255957,EUR,726710400,M,75,75,False,25.0,19.0,2.0,,0.0,2.0,2.0,17.0,23.0,,6.0,,,90.0,50.0,6.1,12.0,0.0151227,,4,,-0.15,0.04,-0.05,,,1.0,9.0,7.0,,1.0,1.0,,1.0,3.0,,0.1171,1.0,-0.25,5.0,,4.0,2.0,2.0,4.0,3.0,,1.0,0.1271,,,,,,,,
14109655,home,Kocaelispor,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180.0,486,M,876345,EUR,963273600,M,17,17,False,25.0,20.0,2.0,1.0,0.0,5.0,5.0,15.0,20.0,,3.0,,,78.0,40.0,6.4,12.0,0.0954819,,2,,-0.03,0.23,-0.11,,5.0,,6.0,4.0,1.0,4.0,3.0,,1.0,1.0,,0.0908,3.0,0.01,4.0,,,,,,,2.0,2.0,0.4106,1.0,,,,,,,
