match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_goalAssist,stat_accurateCross,stat_goals,stat_wasFouled,captain,stat_totalOffside,stat_bigChanceCreated,stat_lastManTackle
11352398,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,33.0,25.0,10.0,2.0,24.0,26.0,1.0,7.0,1.0,5.0,1.0,2.0,4.0,1.0,90.0,42.0,7.7,9.0,0.00021078,0,0.3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352398,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,58.0,52.0,9.0,8.0,26.0,30.0,26.0,28.0,,5.0,,,,,90.0,73.0,7.4,7.0,0.0230773,3,,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.046,0.0381,,,,,,,,,,,,,,,
11352398,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,43.0,36.0,7.0,4.0,28.0,30.0,8.0,13.0,3.0,1.0,,,,,90.0,51.0,7.4,7.0,0.00280704,0,,,2.0,,,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11352398,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,49.0,45.0,2.0,1.0,34.0,36.0,11.0,13.0,4.0,6.0,,,,,71.0,60.0,7.5,4.0,0.00240702,0,,1.0,4.0,,,,,,3.0,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,
11352398,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,43.0,41.0,2.0,2.0,18.0,18.0,23.0,26.0,4.0,5.0,,,,,87.0,67.0,6.9,8.0,0.0126851,0,,7.0,4.0,,1.0,,,,,1.0,2.0,1.0,3.0,,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,
11352398,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,False,30.0,25.0,3.0,1.0,15.0,16.0,10.0,14.0,,2.0,,,,,64.0,36.0,6.5,7.0,0.0127228,0,,3.0,3.0,1.0,2.0,,,,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
11352398,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,82.0,71.0,6.0,4.0,38.0,41.0,33.0,41.0,5.0,6.0,,,,,90.0,101.0,7.5,14.0,0.100513,0,,6.0,5.0,3.0,,,,,1.0,,3.0,2.0,,,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,
11352398,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,26.0,21.0,,,5.0,6.0,18.0,24.0,1.0,1.0,,,,,90.0,44.0,8.9,12.0,0.134396,2,,3.0,4.0,1.0,3.0,,2.0,,,,1.0,1.0,,0.2374,0.5911,,4.0,,,3.0,3.0,1.0,,2.0,2.0,2.0,,,,
11352398,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,69.0,60.0,4.0,3.0,22.0,22.0,38.0,49.0,1.0,10.0,,,,,90.0,81.0,7.4,14.0,0.0537888,2,,8.0,3.0,4.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,0.0849,0.1482,1.0,2.0,1.0,1.0,,3.0,1.0,1.0,,,,True,,,
11352398,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,30.0,21.0,3.0,,5.0,7.0,16.0,24.0,,3.0,,,,,90.0,44.0,7.1,14.0,0.0520975,2,,4.0,5.0,,5.0,2.0,,,,,,,,0.1887,,1.0,1.0,1.0,1.0,,2.0,3.0,,,,1.0,,,,
