match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_aerialWon,stat_dispossessed,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,captain,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded
12625035,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,CR7,750,EUR,476409600,F,7,7,False,41.0,31.0,5.0,3.0,0.0,3.0,3.0,,2.0,,,,,,90.0,51.0,7.8,14.0,2,28.0,38.0,,,4.0,,1.0,1.0,1.0,,,,4.0,2.0,,,1.0,,2.0,,1.0,,,,1.0,,2.0,,True,,,,,
12625035,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,,986400,EUR,937440000,D,12,12,True,20.0,18.0,,,0.0,3.0,4.0,,1.0,,,,,,23.0,29.0,6.9,2.0,0,15.0,16.0,,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12625035,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,,1014447,EUR,859766400,F,29,29,True,14.0,13.0,,,0.0,2.0,2.0,,,,,,,,23.0,17.0,6.1,3.0,1,11.0,12.0,,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12625035,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,,925947,EUR,857433600,M,19,19,True,24.0,22.0,,,0.0,9.0,11.0,,1.0,,,,,,22.0,31.0,6.7,3.0,1,13.0,13.0,,3.0,3.0,,,,,1.0,3.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,
12625035,home,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,,328829,EUR,694483200,D,4,4,True,11.0,11.0,,,0.0,3.0,3.0,,,,,,,,12.0,11.0,6.5,,0,8.0,8.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12625035,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,,1130539,EUR,989798400,M,23,23,True,7.0,6.0,,,0.0,1.0,1.0,,,,,,,,12.0,11.0,6.6,2.0,0,5.0,6.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,home,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169.0,71,M,,1385284,EUR,1007337600,D,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,,976548,EUR,674092800,G,1,1,False,20.0,9.0,13.0,2.0,0.0,8.0,9.0,1.0,10.0,1.0,5.0,5.0,,,90.0,34.0,7.3,11.0,0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12625035,away,Al Wehda,Saeed Almuwallad,,,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,,872205,EUR,668476800,D,2,2,False,24.0,16.0,4.0,3.0,0.0,6.0,7.0,4.0,3.0,,,,,,90.0,49.0,6.6,17.0,0,10.0,19.0,2.0,6.0,2.0,2.0,1.0,,,,2.0,2.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,2.0,,
12625035,away,Al Wehda,Alexandru Crețu,,,alexandru-cretu,A. Crețu,M,4,189.0,120,M,,229678,EUR,704073600,D,6,6,False,25.0,16.0,5.0,3.0,0.0,10.0,13.0,3.0,5.0,,,,,,90.0,37.0,6.7,11.0,0,6.0,12.0,,6.0,3.0,1.0,1.0,,,4.0,2.0,2.0,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,
12625035,away,Al Wehda,Jawad El Yamiq,,,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,,877103,EUR,699321600,D,5,5,False,24.0,17.0,3.0,,0.0,14.0,21.0,4.0,4.0,,,,,,68.0,34.0,6.5,8.0,0,3.0,3.0,,1.0,3.0,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,
12625035,away,Al Wehda,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,,1495868,EUR,1087430400,D,13,13,False,27.0,15.0,6.0,2.0,0.0,7.0,16.0,1.0,5.0,,,,,,90.0,48.0,6.0,16.0,0,8.0,11.0,,8.0,5.0,4.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,
12625035,away,Al Wehda,Waleed Bakshween,,,waleed-bakshween,W. Bakshween,M,,176.0,23,M,,911303,EUR,626832000,M,4,4,False,37.0,31.0,3.0,2.0,0.0,14.0,18.0,1.0,5.0,,,,,,86.0,46.0,6.4,7.0,0,17.0,19.0,,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,True,,,,,
12625035,away,Al Wehda,Mohamed Al Makahasi,,,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,,970835,EUR,791942400,M,35,35,False,52.0,49.0,2.0,1.0,0.0,27.0,27.0,2.0,5.0,,,,,,90.0,68.0,6.5,5.0,0,22.0,25.0,,6.0,4.0,1.0,3.0,2.0,,1.0,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,1.0
12625035,away,Al Wehda,Youssef Amyn,,,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,yaminio10,1106352,EUR,1061424000,M,11,11,False,21.0,16.0,1.0,1.0,0.0,5.0,6.0,,5.0,,,,,,90.0,35.0,7.3,7.0,2,11.0,15.0,,2.0,8.0,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Juninho Bacuna,,,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,,788971,EUR,870912000,M,10,10,False,16.0,13.0,2.0,2.0,0.0,4.0,4.0,,2.0,,,,,,69.0,28.0,6.6,11.0,1,9.0,13.0,1.0,5.0,4.0,1.0,1.0,,,,2.0,1.0,5.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12625035,away,Al Wehda,Craig Goodwin,,,craig-goodwin,C. Goodwin,M,11,183.0,692,M,,220113,EUR,692841600,M,23,23,False,18.0,11.0,3.0,,0.0,3.0,4.0,,1.0,,,,,,78.0,28.0,6.7,11.0,0,8.0,17.0,3.0,1.0,4.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183.0,2180,M,,29774,EUR,613958400,F,9,9,False,9.0,6.0,,,0.0,4.0,4.0,1.0,,,,,,,68.0,15.0,6.4,6.0,0,2.0,5.0,,5.0,1.0,,,,,,,,1.0,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,
12625035,away,Al Wehda,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,,990189,EUR,903052800,D,49,49,True,18.0,13.0,6.0,3.0,0.0,7.0,8.0,1.0,3.0,,,,,,22.0,19.0,6.6,5.0,0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173.0,80,M,,1085115,EUR,916617600,M,24,24,True,5.0,3.0,,,0.0,,2.0,,,,,,,,22.0,11.0,6.5,4.0,0,3.0,3.0,,3.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Yahya Naji,,,yahya-naji,Y. Naji,F,80,170.0,27,M,,984587,EUR,920332800,F,80,80,True,5.0,4.0,,,0.0,1.0,1.0,,,,,,,,21.0,7.0,6.6,2.0,0,3.0,4.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Mourad Khodari,,,murad-khadhari,M. Khodari,F,77,171.0,66,M,,1517639,EUR,1047427200,F,77,77,True,2.0,2.0,,,0.0,2.0,2.0,,2.0,,,,,,12.0,5.0,6.8,1.0,1,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12625035,away,Al Wehda,Abdulrahman Al-Shammari,,,abdulrahman-al-shammeri,A. Al-Shammari,G,44,170.0,14,M,,974152,EUR,963014400,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Saad Al Qahtani,Saad Al Qahtani,,saad-al-qahtani,S. A. Qahtani,D,55,174.0,4,M,,1940720,EUR,1103587200,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,,826242,EUR,817948800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Saad Bguir,Saad,Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,,563030,EUR,764294400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625035,away,Al Wehda,Hussain Ahmed Al Issa,,,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
