match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
14025217,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,46.0,41.0,14.0,9.0,0.0,36.0,38.0,5.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,52.0,7.0,5.0,0.00462752,0.3593,0,-0.7139,0.16,0.01,-0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025217,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,46.0,41.0,4.0,1.0,0.0,28.0,28.0,13.0,18.0,1.0,2.0,,,,,84.0,57.0,6.5,8.0,0.0305593,,1,,0.15,0.08,-0.17,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0146,0.0791,1.0,-0.08,,,,,,,,,,,,,,,,,,,
14025217,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,78.0,75.0,3.0,1.0,0.0,51.0,53.0,24.0,25.0,2.0,4.0,,,,,90.0,89.0,7.3,5.0,0.00757412,,1,,0.27,0.22,-0.17,,,,1.0,6.0,,1.0,,,,,0.044,0.2719,,0.22,,,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,
14025217,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,63.0,58.0,6.0,2.0,0.0,39.0,40.0,19.0,23.0,7.0,7.0,,,,,90.0,82.0,7.2,8.0,0.00570651,,1,,0.25,0.12,0.35,,,,2.0,4.0,,,3.0,3.0,,,0.0283,,,-0.21,,,1.0,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,
14025217,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,42.0,32.0,2.0,1.0,0.0,14.0,19.0,18.0,23.0,5.0,4.0,,,,,90.0,69.0,8.2,13.0,0.526877,,1,,0.86,-0.4,-0.13,,7.0,7.0,2.0,5.0,,1.0,2.0,2.0,1.0,1.0,0.1331,0.2186,5.0,0.01,,,2.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,
14025217,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,M,26,26,False,58.0,56.0,,,0.0,33.0,34.0,23.0,24.0,,2.0,,,,,89.0,68.0,6.6,5.0,0.0103121,,0,,0.19,0.11,-0.11,,,,4.0,3.0,,,,,1.0,,,,1.0,,,,,2.0,,,3.0,,,,1.0,1.0,,,,,,,
14025217,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,68.0,60.0,4.0,4.0,1.0,34.0,35.0,26.0,33.0,1.0,7.0,,,,,90.0,81.0,7.6,11.0,0.193473,,1,,0.12,0.14,0.2,,,,5.0,10.0,2.0,,1.0,,1.0,,0.0163,,2.0,-0.06,,,7.0,1.0,,,2.0,1.0,,1.0,,,1.0,,,,,,
14025217,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,18.0,14.0,1.0,1.0,0.0,7.0,8.0,7.0,10.0,,2.0,,,,,67.0,28.0,6.9,7.0,0.073735,,1,,0.06,0.07,0.17,,,,2.0,3.0,1.0,,1.0,,,,0.0547,,1.0,-0.26,,,,1.0,,,2.0,,1.0,,1.0,,,True,,,,,
14025217,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,25.0,23.0,1.0,1.0,1.0,11.0,12.0,12.0,13.0,1.0,5.0,,,,,90.0,39.0,7.1,6.0,0.0807264,,3,,0.25,0.3,-0.05,,,,6.0,5.0,1.0,2.0,2.0,1.0,2.0,,0.2518,0.4462,1.0,0.07,,,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,
14025217,home,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176,10886,M,donyellmalen,803039,EUR,916704000,F,17,17,False,15.0,11.0,1.0,,0.0,3.0,3.0,8.0,12.0,,2.0,,,,,84.0,32.0,8.8,12.0,0.0431313,,3,,0.17,0.38,-0.01,,,,6.0,4.0,3.0,2.0,1.0,1.0,,,0.3614,1.0317,2.0,0.85,,,,5.0,2.0,,1.0,,1.0,,1.0,,,,,,2.0,,
14025217,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,15.0,9.0,1.0,,0.0,6.0,6.0,3.0,9.0,1.0,,,,,,67.0,26.0,5.9,11.0,0.034113,,2,,-0.33,0.11,0.13,,,,5.0,4.0,2.0,,,,1.0,1.0,0.1401,,,-0.59,,,3.0,2.0,,,1.0,,1.0,,1.0,,1.0,,,,,,
14025217,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,7.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,,,,,22.0,15.0,6.6,6.0,0.065844,,0,,0.22,0.14,0.19,,,,5.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
14025217,home,Aston Villa,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,True,4.0,3.0,,,0.0,,,3.0,4.0,,2.0,,,,,23.0,13.0,6.5,4.0,0.407068,,0,,-0.69,0.02,-0.02,,2.0,,2.0,5.0,,,2.0,,,,,,,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,
14025217,home,Aston Villa,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,3,3,True,5.0,3.0,,,0.0,2.0,4.0,1.0,1.0,1.0,,,,,,19.0,7.0,6.6,2.0,0.00025752,,0,,-0.01,-0.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
