match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialWon,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,stat_totalCross,stat_lastManTackle,stat_fouls,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12436938,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,16.0,12.0,,,0.0,4.0,4.0,8.0,14.0,7.0,2.0,,,1.0,,,,,,90.0,30.0,8.0,11.0,0.00592889,4,,3.0,,,3.0,,,2.0,,,,2.0,,2.0,,1.0,,1.0,1.3593,,1.0,1.0,,1.0,,2.0,1.7877,2.0,,,,,
12436938,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,True,32.0,30.0,,,0.0,10.0,12.0,20.0,21.0,1.0,4.0,,,,2.0,,,,,45.0,41.0,6.8,7.0,0.0224458,0,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12436938,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,True,13.0,8.0,,,0.0,2.0,2.0,6.0,14.0,2.0,1.0,1.0,,1.0,1.0,,,,,26.0,22.0,6.6,9.0,0.00758222,2,,,,,,,,,,,,3.0,,,,2.0,,,0.0935,,1.0,,,,,,,,,,,,
12436938,home,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,True,5.0,5.0,,,0.0,2.0,2.0,3.0,8.0,1.0,1.0,,,,,,,,,9.0,14.0,7.1,6.0,0.00227674,1,,,,,,1.0,,,,,,5.0,,,,1.0,,,0.0788,,1.0,,,,,,,,1.0,,,,
12436938,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,7.0,,3.0,0.0006863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,home,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,home,Crystal Palace,Franco Umeh,,,franco-umeh,F. Umeh,F,15,185,243,M,,1149851,EUR,1106697600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Mads Hermansen,,,mads-hermansen,M. Hermansen,G,1,187,1770,M,,856640,EUR,963273600,G,30,30,False,28.0,8.0,27.0,7.0,0.0,3.0,6.0,5.0,22.0,,,,2.0,12.0,,2.0,2.0,,,90.0,43.0,6.9,20.0,0.00171116,0,-0.1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12436938,away,Leicester City,James Justin,,,james-justin,J. Justin,D,24,183,1165,M,,827681,EUR,888192000,D,2,2,False,22.0,14.0,2.0,,0.0,10.0,14.0,4.0,10.0,4.0,4.0,1.0,,1.0,3.0,,,,,90.0,46.0,6.7,14.0,0.00152139,1,,1.0,3.0,,1.0,1.0,,,1.0,,,2.0,,2.0,,,,,0.0491,,,,,1.0,,,,,,,,,
12436938,away,Leicester City,Wout Faes,,,wout-faes,W. Faes,D,25,185,1743,M,,361696,EUR,891561600,D,3,3,False,26.0,19.0,4.0,2.0,0.0,15.0,19.0,4.0,7.0,4.0,2.0,2.0,3.0,1.0,,,,,,90.0,40.0,7.0,8.0,0.00381928,0,,,,,,,,2.0,1.0,,,,,1.0,,,6.0,,,,1.0,,,,,,,,,,,,
12436938,away,Leicester City,Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,False,31.0,26.0,4.0,2.0,0.0,21.0,24.0,5.0,7.0,1.0,4.0,,4.0,3.0,3.0,,,,,90.0,47.0,7.3,5.0,0.00121957,1,,1.0,1.0,,,,,1.0,1.0,,,,,,,,2.0,,0.0197,,,,,,,1.0,0.2843,,,,,,
12436938,away,Leicester City,Victor Kristiansen,,,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,16,16,False,36.0,26.0,7.0,4.0,0.0,18.0,20.0,10.0,18.0,2.0,2.0,,3.0,2.0,2.0,,,,,90.0,63.0,6.7,16.0,0.0499511,0,,1.0,,,,,,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,
12436938,away,Leicester City,Harry Winks,,,harry-winks,H. Winks,M,8,178,1220,M,,545780,EUR,823219200,M,8,8,False,32.0,26.0,2.0,,0.0,14.0,16.0,12.0,18.0,3.0,3.0,,1.0,9.0,3.0,,,,,90.0,44.0,6.6,9.0,0.00462109,0,,2.0,1.0,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,22,22,False,36.0,27.0,3.0,1.0,0.0,13.0,14.0,14.0,22.0,8.0,7.0,,2.0,4.0,1.0,,,,,90.0,53.0,6.5,14.0,0.175142,0,,1.0,1.0,,,3.0,,2.0,,,2.0,,,2.0,,,,,,,3.0,3.0,1.0,,,,,,,,,,
12436938,away,Leicester City,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,M,18,18,False,13.0,11.0,2.0,,0.0,8.0,8.0,3.0,5.0,13.0,11.0,,1.0,7.0,2.0,,,,,83.0,47.0,6.6,13.0,0.00597072,2,,5.0,1.0,,5.0,4.0,,1.0,1.0,,,,,2.0,1.0,,,,0.0995,,4.0,6.0,4.0,1.0,,1.0,0.0303,,,,,,
12436938,away,Leicester City,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,,787885,EUR,850694400,M,6,6,False,28.0,20.0,1.0,1.0,2.0,8.0,10.0,12.0,18.0,12.0,7.0,1.0,,7.0,3.0,,,,,76.0,48.0,8.3,14.0,0.791473,0,,3.0,1.0,,2.0,2.0,,,1.0,,4.0,,,4.0,,,,,,,4.0,2.0,2.0,,3.0,,,,,,,,
12436938,away,Leicester City,Stephy Mavididi,,,stephy-mavididi,S. Mavididi,M,10,182,1545,M,,605338,EUR,896572800,M,10,10,False,16.0,12.0,,,0.0,5.0,6.0,7.0,11.0,5.0,2.0,,,2.0,1.0,,,,,72.0,34.0,7.0,10.0,0.0134442,3,,,,,1.0,,,,,,,1.0,,2.0,,1.0,,,0.4117,,3.0,2.0,1.0,1.0,,1.0,0.9003,1.0,,,,,
12436938,away,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178,23077,M,Vardy7,173827,EUR,537321600,F,9,9,False,17.0,11.0,,,0.0,5.0,5.0,6.0,12.0,3.0,6.0,,1.0,,,,,,,90.0,25.0,7.5,9.0,0.0455991,1,,2.0,,,2.0,,True,4.0,,,1.0,,,,,,,,0.6352,,1.0,2.0,2.0,,,1.0,0.9918,1.0,,,,,
12436938,away,Leicester City,Abdul Fatawu Issahaku,,,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,issahaku10,1103589,EUR,1078704000,F,7,7,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,7.0,4.0,,,1.0,1.0,,,,,18.0,10.0,6.6,4.0,0.00095851,1,,5.0,,,,,,2.0,,,,,,,,,,,0.0104,,1.0,2.0,1.0,1.0,,,,,,,,,
12436938,away,Leicester City,Hamza Choudhury,,,hamza-choudhury,H. Choudhury,M,17,178,84995,M,HChoudhury,833057,EUR,875664000,M,17,17,True,2.0,,1.0,,0.0,,1.0,,2.0,,,,1.0,,,,,,,14.0,5.0,6.4,3.0,,0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Conor Coady,,,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,4,4,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,1.0,,,2.0,,,,,,,13.0,8.0,5.8,2.0,3.2e-07,0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0
12436938,away,Leicester City,Danny Ward,,,danny-ward,D. Ward,G,21,191,698,M,,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Ricardo Pereira,,,ricardo-pereira,R. Pereira,D,21,175,985,M,,221200,EUR,749865600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,,887581,EUR,920073600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,bilalekns_34,1126569,EUR,1084147200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436938,away,Leicester City,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
