match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_dispossessed,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId
11369841,home,Oud-Heverlee Leuven,Maxence Prévot,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,False,29.0,11.0,25.0,7.0,5.0,9.0,6.0,20.0,1.0,2.0,9.0,1.0,3.0,2.0,3.0,90.0,42.0,6.9,18.0,0.0,0.0,0.00045314,0,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369841,home,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,34.0,23.0,4.0,2.0,19.0,24.0,4.0,10.0,3.0,4.0,8.0,,,,,81.0,44.0,6.8,11.0,0.0,0.0,0.00192595,0,,Joel Schingtienne,,3.0,4.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369841,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,23.0,15.0,8.0,3.0,14.0,19.0,1.0,4.0,5.0,8.0,5.0,,,,,90.0,40.0,6.9,9.0,0.0,0.0,0.00021761,0,,,,2.0,2.0,,,,10.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11369841,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,23.0,14.0,7.0,6.0,10.0,13.0,4.0,10.0,1.0,2.0,6.0,,,,,70.0,32.0,6.9,9.0,0.2912,0.0,0.00111055,1,,Federico,Ricca,4.0,4.0,,,,3.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11369841,home,Oud-Heverlee Leuven,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,M,52,52,False,11.0,9.0,,,4.0,4.0,5.0,10.0,,8.0,4.0,4.0,,,,90.0,42.0,7.5,12.0,0.0394,0.0,0.644708,1,,Richie Sagrado,,7.0,8.0,,2.0,1.0,2.0,1.0,,1.0,3.0,2.0,,4.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,
11369841,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,M,6,6,False,22.0,15.0,2.0,1.0,7.0,8.0,8.0,16.0,2.0,4.0,2.0,1.0,,,,90.0,39.0,6.7,11.0,0.2192,0.0,0.00416157,3,,,,1.0,3.0,2.0,1.0,1.0,4.0,2.0,,,1.0,,1.0,2.0,,1.0,,2.0,,,2.0,,,,,,,,
11369841,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,28.0,20.0,4.0,2.0,12.0,14.0,9.0,17.0,1.0,8.0,8.0,1.0,,,,90.0,57.0,7.8,14.0,0.0,0.0,0.294527,0,,,,1.0,4.0,,,,3.0,,,7.0,6.0,3.0,,3.0,,,,3.0,1.0,4.0,,True,1.0,1.0,3.0,,,,
11369841,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,M,20,20,False,19.0,19.0,1.0,1.0,8.0,8.0,11.0,11.0,3.0,5.0,6.0,,,,,90.0,39.0,6.6,5.0,0.0391,0.0,0.0119752,1,,,,3.0,8.0,,4.0,,2.0,,,3.0,2.0,2.0,,1.0,,,,,,,1.0,,,,1.0,,,,
11369841,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,F,13,13,False,16.0,9.0,2.0,1.0,6.0,8.0,3.0,9.0,2.0,2.0,5.0,,,,,64.0,22.0,6.5,11.0,0.0329,0.0,0.00104195,1,,,,2.0,4.0,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,1.0,1.0,,,,
11369841,home,Oud-Heverlee Leuven,Youssef Maziz,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,F,88,88,False,18.0,15.0,3.0,3.0,4.0,5.0,11.0,14.0,1.0,3.0,1.0,2.0,,,,64.0,29.0,6.6,10.0,0.0,0.0,0.0373496,0,,,,1.0,4.0,,1.0,,1.0,,,,,,,3.0,,,,1.0,,,,,,2.0,,,,,
