match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_hitWoodwork
12117279,home,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,,1106603,EUR,1074211200,D,4,4,True,26.0,20.0,6.0,2.0,0.0,9.0,10.0,11.0,18.0,1.0,4.0,,,22.0,37.0,6.8,10.0,0.0113052,1,,2.0,,,,,,1.0,1.0,1.0,,,1.0,,,Agustín Giay,,,,1.0,,0.0328,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Mauricio,mauricio,Mauricio,M,18,174,5655,M,,986233,EUR,993168000,M,18,18,True,12.0,10.0,3.0,2.0,0.0,2.0,2.0,8.0,11.0,,2.0,,,22.0,14.0,6.7,3.0,0.0165337,1,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,0.0973,,1.0,,,,,,,,,,,,,,
12117279,home,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,F,7,7,True,8.0,3.0,1.0,,0.0,,,3.0,10.0,2.0,,1.0,,19.0,15.0,6.7,9.0,0.00884653,0,,2.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,11.0,6.0,2.0,,0.0,2.0,2.0,4.0,9.0,1.0,1.0,,,12.0,12.0,6.7,5.0,0.00132398,1,,,,1.0,,,,,,,,,,,,,,,,,,0.0188,,,,,,1.0,,0.0162,,,,,,,,
12117279,home,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,10,10,True,,,,,0.0,,,,,,,,,12.0,,6.3,,,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199,1031,M,,1066689,EUR,1020297600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mateus Oliveira,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kaiky Naves,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vanderlan,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Michel Augusto,michel-augusto,M. Augusto,D,3,188,599,M,,1411154,EUR,1053388800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Rômulo,romulo,Rômulo,M,10,176,1438,M,,1105078,EUR,1002412800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Rômulo,,,,,,,,,,,,,,,,,,,,,,
12117279,home,Palmeiras,Vitor Figueiredo,vitor-figueiredo,V. Figueiredo,M,38,178,1844,M,,1942460,EUR,1141344000,M,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vitor Figueiredo,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,,839761,EUR,589507200,G,1,1,False,28.0,11.0,19.0,2.0,0.0,9.0,10.0,2.0,18.0,2.0,12.0,2.0,4.0,90.0,41.0,7.0,17.0,0.00109482,0,0.3564,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,
12117279,away,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,,789395,EUR,701568000,D,19,19,False,38.0,25.0,10.0,3.0,0.0,17.0,21.0,8.0,19.0,6.0,3.0,,,90.0,63.0,6.5,19.0,0.0027041,2,,2.0,,3.0,4.0,1.0,1.0,3.0,2.0,2.0,,1.0,2.0,2.0,,,,,,2.0,1.0,0.0998,2.0,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,,590324,EUR,830995200,D,13,13,False,31.0,30.0,3.0,2.0,0.0,26.0,27.0,4.0,4.0,1.0,4.0,,,90.0,43.0,6.8,1.0,0.0044008,0,,,3.0,1.0,3.0,,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Titi,titi,Titi,D,4,187,324,M,,243435,EUR,574128000,D,4,4,False,30.0,24.0,4.0,1.0,0.0,19.0,20.0,5.0,11.0,5.0,2.0,1.0,,90.0,43.0,6.0,8.0,0.00129691,0,,1.0,1.0,3.0,4.0,,,1.0,2.0,1.0,,,1.0,3.0,,,,True,,,,,1.0,,,,,,,,,,,,,,1.0,
12117279,away,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,,842682,EUR,833760000,M,16,16,False,33.0,30.0,2.0,1.0,0.0,18.0,20.0,12.0,13.0,5.0,4.0,,,81.0,43.0,6.8,4.0,0.0119195,0,,,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,,363688,EUR,707702400,M,22,22,False,26.0,21.0,4.0,1.0,0.0,10.0,11.0,11.0,15.0,2.0,3.0,2.0,,90.0,47.0,6.6,7.0,0.00976117,1,,,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,0.0161,1.0,,5.0,1.0,,,,,,,,,,,1.0,
12117279,away,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,,1104068,EUR,972000000,M,35,35,False,31.0,22.0,4.0,1.0,0.0,11.0,12.0,11.0,21.0,1.0,2.0,,,83.0,42.0,6.7,15.0,0.00965731,1,,2.0,,,7.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,0.0419,2.0,,,3.0,,1.0,1.0,0.0356,,,,,,,,
12117279,away,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,,794312,EUR,770688000,M,8,8,False,37.0,30.0,2.0,,0.0,18.0,20.0,14.0,21.0,8.0,6.0,2.0,,73.0,58.0,7.3,14.0,0.140965,1,,4.0,,,3.0,4.0,2.0,,4.0,2.0,,,2.0,,2.0,,,,,1.0,,0.016,,,1.0,1.0,1.0,,,,2.0,,,,,,,
12117279,away,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,,1116624,EUR,924307200,M,33,33,False,30.0,19.0,4.0,1.0,0.0,7.0,8.0,13.0,24.0,7.0,2.0,2.0,,90.0,59.0,6.7,17.0,0.0821061,1,,2.0,1.0,2.0,8.0,1.0,,5.0,3.0,1.0,,,4.0,4.0,2.0,Eros Mancuso,,,,,,0.0102,3.0,,2.0,,,1.0,,0.178,1.0,,,,,,,
12117279,away,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,,359024,EUR,691459200,F,9,9,False,15.0,12.0,,,0.0,7.0,8.0,5.0,7.0,1.0,4.0,,,81.0,22.0,6.5,7.0,0.00689144,2,,,4.0,1.0,7.0,,,,,,,,4.0,2.0,1.0,,,,,1.0,,0.0641,1.0,1.0,,,,,,,,,,,,,,
12117279,away,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,,1046501,EUR,841622400,F,21,21,False,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,3.0,2.0,,,73.0,17.0,7.0,7.0,0.00266687,2,,,,1.0,3.0,2.0,1.0,,1.0,1.0,,,2.0,,,Moisés,,,1.0,1.0,,0.5159,,,,2.0,,1.0,1.0,0.6069,,,,,,,,1.0
12117279,away,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,,824626,EUR,823132800,M,7,7,True,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,,1.0,,,17.0,8.0,6.4,5.0,0.0041151,1,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,0.0234,,1.0,,1.0,,,,,,,,,,,,
12117279,away,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,,1046796,EUR,957052800,M,10,10,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,17.0,5.0,6.5,2.0,0.00175795,0,,,,,1.0,,,,,,,,1.0,1.0,,Calebe,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,,551422,EUR,794880000,M,17,17,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,,,9.0,4.0,6.7,,0.00200729,0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12117279,away,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,,814723,EUR,824515200,F,79,79,True,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,1.0,1.0,,,9.0,11.0,6.5,3.0,0.00386564,0,,,2.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,,922556,EUR,857347200,M,28,28,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,16.0,4.0,6.5,1.0,0.00037074,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12117279,away,Fortaleza,Mauricio Kozlinski,mauricio-kozlinski,Mauricio Kozlinski,G,30,190,95,M,,879859,EUR,677203200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Jhonathan,jhonathan,Jhonathan,D,3,186,72,M,,1467761,EUR,931824000,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,,931574,EUR,887500800,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Tomás Cardona,tomas-cardona,T. Cardona,D,6,188,225,M,,849020,EUR,813283200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Kauan Rodrigues,kauan-rodrigues,K. Rodrigues,M,8,174,283,M,,1516708,EUR,1113609600,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kervin Andrade,,,,,,,,,,,,,,,,,,,,,,
12117279,away,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,,974698,EUR,947894400,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
