match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside
12437785,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,F,20,20,False,41.0,33.0,1.0,1.0,0.0,5.0,5.0,42.0,3.0,,83.0,65.0,7.3,21.0,0.170408,2,,29.0,,,3.0,5.0,,,1.0,1.0,,,,,2.0,,5.0,0.1794,0.2237,3.0,1.0,,,1.0,,,6.0,1.0,1.0,,2.0,bryan11gil,,,,,
12437785,home,Girona FC,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,11,11,True,8.0,7.0,,,0.0,1.0,1.0,8.0,,,19.0,11.0,7.5,2.0,0.0470165,1,,6.0,,,,1.0,,,1.0,,1.0,,,,,,,0.6413,0.6772,1.0,,,,,,,1.0,,1.0,,,,,,,,
12437785,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,1.0,1.0,,,0.0,,,1.0,,,18.0,4.0,6.6,,0.0513368,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437785,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,True,6.0,4.0,,,0.0,4.0,5.0,1.0,1.0,,9.0,7.0,6.5,3.0,1.685e-05,0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,YangelHerrera8,,,,,
12437785,home,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,1.0,1.0,,,0.0,1.0,1.0,1.0,,,9.0,4.0,6.5,1.0,1.746e-05,0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12437785,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,3.0,3.0,,1.0,0.0001278,0,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,Jhon Solis,,,1.0,,,,,,,,,,,,
12437785,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,home,Girona FC,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,home,Girona FC,Selvi Clúa,silvi-clua,S. Clúa,M,16,189,96,M,1513673,EUR,1106956800,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,home,Girona FC,Gabriel Misehouy,gabriel-misehouy,G. Misehouy,M,26,173,656,M,1142566,EUR,1121644800,M,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Karl Hein,karl-hein,K. Hein,G,13,193,4102,M,991591,EUR,1018656000,G,13,13,False,31.0,18.0,20.0,7.0,0.0,12.0,15.0,16.0,10.0,4.0,90.0,41.0,6.8,13.0,0.00319391,0,-0.6909,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,
12437785,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,970860,EUR,954720000,D,22,22,False,26.0,23.0,3.0,2.0,0.0,15.0,16.0,12.0,2.0,,90.0,52.0,6.5,11.0,0.00327345,0,,8.0,1.0,1.0,4.0,3.0,1.0,,,,,6.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,1.0,,2.0,,,,,,,,1.0,,
12437785,away,Real Valladolid,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195,5965,M,1606792,EUR,1144713600,D,35,35,False,36.0,28.0,7.0,4.0,0.0,23.0,28.0,8.0,4.0,,90.0,54.0,6.8,9.0,0.00472981,0,,5.0,,,1.0,3.0,,,,,,6.0,3.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,
12437785,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,943713,EUR,858297600,D,5,5,False,35.0,33.0,5.0,4.0,0.0,24.0,25.0,10.0,,,90.0,45.0,6.7,2.0,0.00315575,0,,9.0,1.0,,4.0,,3.0,,,,,6.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,3.0,
12437785,away,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,False,32.0,30.0,5.0,4.0,0.0,18.0,19.0,13.0,1.0,,90.0,40.0,6.5,5.0,0.0121743,0,,12.0,1.0,1.0,3.0,1.0,1.0,,,,,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,2.0,
12437785,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,1214359,EUR,1046822400,D,3,3,False,20.0,15.0,,,0.0,6.0,8.0,13.0,1.0,,90.0,39.0,6.3,11.0,0.00395776,0,,9.0,,,3.0,3.0,1.0,,,,,3.0,2.0,,3.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,
12437785,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,False,6.0,4.0,,,0.0,2.0,3.0,7.0,1.0,,61.0,21.0,6.7,9.0,0.00121836,0,,2.0,,1.0,3.0,4.0,,,,,,,1.0,,2.0,2.0,,,,,,,,2.0,1.0,,4.0,,,,1.0,,,,,1.0,
12437785,away,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189,498,M,921417,EUR,840153600,M,20,20,False,21.0,15.0,1.0,,0.0,8.0,11.0,10.0,4.0,,75.0,28.0,6.4,8.0,0.00237798,0,,7.0,,1.0,2.0,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,
12437785,away,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,12,12,False,34.0,31.0,1.0,,0.0,25.0,25.0,10.0,4.0,,90.0,55.0,6.8,5.0,0.00139861,1,,6.0,,,5.0,6.0,2.0,,1.0,,,1.0,1.0,,3.0,2.0,,0.0173,0.0386,1.0,,,,,2.0,,1.0,,,,3.0,,,,,1.0,
12437785,away,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,False,23.0,14.0,,,0.0,11.0,12.0,11.0,3.0,,88.0,37.0,6.9,15.0,0.00086285,0,,3.0,1.0,9.0,5.0,15.0,,,,,,,,,,,2.0,,,4.0,,,,3.0,,,,,3.0,,3.0,,,,,,1.0
12437785,away,Real Valladolid,Anuar,anuar,Anuar,M,23,172,810,M,601962,EUR,790128000,F,23,23,False,22.0,15.0,1.0,,0.0,10.0,15.0,8.0,7.0,,90.0,36.0,6.8,9.0,0.00103469,0,,5.0,2.0,,3.0,5.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,4.0,,,,,1.0,
12437785,away,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,21,21,True,8.0,7.0,,,0.0,4.0,4.0,4.0,1.0,,29.0,20.0,6.6,4.0,0.0267513,0,,3.0,,,3.0,4.0,,,,,,,,,1.0,1.0,1.0,,,4.0,1.0,,,,2.0,,,,2.0,,1.0,selim_amallah,,,,,
12437785,away,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169,1584,M,980383,EUR,1039046400,F,11,11,True,4.0,3.0,,,0.0,,,4.0,1.0,,15.0,4.0,6.5,1.0,0.00076515,0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Adrián Arnu,adrian-arnu,A. Arnu,F,49,185,297,M,1542697,EUR,1172966400,F,29,29,True,,,,,0.0,,,,,,2.0,2.0,,1.0,,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
12437785,away,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,843180,EUR,791856000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Víctor Meseguer,victor-meseguer,V. Meseguer,M,8,184,93,M,1010335,EUR,928886400,M,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Chuky,chuky,Chuky,M,20,176,232,M,1137584,EUR,1083196800,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437785,away,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
