match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,stat_errorLeadToAShot,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
12117323,home,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,1,1,False,16.0,13.0,6.0,3.0,0.0,12.0,12.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,90.0,24.0,6.7,3.0,0.00011668,0,-0.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117323,home,Atlético Goianiense,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,D,2,2,False,65.0,57.0,8.0,6.0,0.0,18.0,20.0,40.0,50.0,2.0,4.0,,,,,90.0,86.0,7.0,17.0,0.0900873,0,,5.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12117323,home,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,3,3,False,62.0,51.0,11.0,4.0,0.0,28.0,30.0,23.0,32.0,5.0,5.0,,,,,90.0,71.0,6.8,13.0,0.0129806,0,,,,3.0,2.0,4.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12117323,home,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,4,4,False,51.0,43.0,8.0,3.0,0.0,29.0,32.0,14.0,19.0,4.0,10.0,,,,,90.0,62.0,6.4,9.0,0.0100788,0,,,,,4.0,2.0,2.0,,,,2.0,1.0,,2.0,2.0,1.0,,Alix Vinicius,1.0,,,,,,,,,,,,,,,
12117323,home,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179,114,M,883908,EUR,876182400,D,6,6,False,36.0,27.0,5.0,1.0,0.0,10.0,12.0,17.0,25.0,3.0,5.0,,,,,90.0,60.0,7.1,15.0,0.0127089,1,,1.0,,2.0,3.0,8.0,,,3.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,0.0239,0.089,1.0,,,,,,,,,,
12117323,home,Atlético Goianiense,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,False,48.0,44.0,,,0.0,20.0,21.0,24.0,27.0,3.0,5.0,,,,,73.0,59.0,7.0,6.0,0.0200798,1,,,,,3.0,3.0,,,,,,1.0,,,3.0,3.0,3.0,Roni,,,,0.0053,,,1.0,1.0,,,,,,,,
12117323,home,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,8,8,False,40.0,34.0,2.0,,0.0,16.0,17.0,18.0,23.0,,4.0,,,,,90.0,50.0,6.6,7.0,0.0244809,1,,,,1.0,2.0,1.0,,,,,3.0,1.0,,1.0,,,1.0,,,,,0.0626,,,,,True,1.0,,,,,,
12117323,home,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178,624,M,874143,EUR,845424000,M,11,11,False,16.0,14.0,,,0.0,2.0,2.0,12.0,14.0,,2.0,,,,,83.0,28.0,6.7,6.0,0.0148351,2,,,,,5.0,3.0,1.0,,4.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,,,1.0,0.0302,0.0346,1.0,,,,1.0,,,,,,
12117323,home,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,7,7,False,52.0,47.0,3.0,2.0,0.0,14.0,15.0,33.0,40.0,,6.0,,,,,82.0,82.0,7.4,17.0,0.033814,0,,3.0,,2.0,7.0,12.0,,3.0,6.0,4.0,,4.0,4.0,,2.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,
12117323,home,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,M,10,10,False,29.0,22.0,1.0,,0.0,3.0,3.0,19.0,30.0,,2.0,,,,,73.0,44.0,7.0,15.0,0.0465428,3,,4.0,,,3.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,Alejo Cruz Techera,,,,0.0918,,2.0,2.0,,,1.0,,,,,,
