match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox
10407177,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1412,M,934385,EUR,1014681600,G,26,26,False,25.0,17.0,14.0,6.0,16.0,17.0,1.0,8.0,1.0,3.0,3.0,1.0,90.0,31.0,7.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407177,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,59.0,51.0,11.0,8.0,20.0,21.0,31.0,39.0,,5.0,,,90.0,84.0,7.4,13.0,1,,,daniel.chitiva,1.0,2.0,1.0,6.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,,,,,,,,,,
10407177,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,54.0,50.0,8.0,7.0,30.0,32.0,20.0,22.0,4.0,2.0,,,90.0,65.0,7.4,5.0,0,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
10407177,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,2,2,False,69.0,57.0,8.0,4.0,38.0,43.0,19.0,26.0,3.0,5.0,,,90.0,73.0,7.1,12.0,0,,,,,2.0,7.0,3.0,7.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
10407177,home,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,771,M,856129,EUR,905126400,D,5,5,False,64.0,51.0,11.0,3.0,23.0,30.0,28.0,34.0,1.0,8.0,,,90.0,88.0,7.4,15.0,1,,,,,2.0,1.0,4.0,7.0,1.0,3.0,2.0,,,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,
10407177,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,44.0,30.0,6.0,4.0,10.0,15.0,20.0,29.0,2.0,9.0,,,90.0,64.0,7.5,19.0,0,,,,,4.0,5.0,6.0,13.0,,2.0,2.0,,,1.0,3.0,2.0,3.0,1.0,4.0,3.0,,1.0,True,1.0,,,,,
10407177,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,50.0,44.0,7.0,3.0,21.0,21.0,23.0,29.0,3.0,9.0,,,90.0,63.0,6.6,10.0,4,,,,,3.0,,7.0,2.0,1.0,,,,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,
10407177,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2679,M,901285,EUR,886291200,M,28,28,False,33.0,28.0,1.0,1.0,3.0,3.0,25.0,32.0,,4.0,,,89.0,51.0,7.5,11.0,4,,,,2.0,,,2.0,6.0,,4.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,
10407177,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,39.0,29.0,4.0,3.0,10.0,14.0,19.0,25.0,,5.0,,,80.0,56.0,6.9,16.0,3,Bilal,El Khannouss,bilalekns_34,,1.0,1.0,8.0,6.0,2.0,2.0,1.0,,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,2.0,1.0,,,,
10407177,home,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,11,11,False,25.0,16.0,1.0,1.0,7.0,11.0,10.0,19.0,,,,,65.0,38.0,6.7,20.0,1,,,,5.0,1.0,,7.0,,,2.0,,,,,,,1.0,,2.0,,,,,4.0,1.0,1.0,1.0,,
10407177,home,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,False,9.0,7.0,,,2.0,3.0,5.0,6.0,,4.0,,,66.0,21.0,6.7,5.0,2,,,,,2.0,1.0,4.0,3.0,,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,1.0,
10407177,home,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,1.0,,,25.0,8.0,6.4,3.0,0,,,samagoal77,1.0,1.0,,4.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,
10407177,home,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,16.0,14.0,1.0,,6.0,7.0,10.0,14.0,,,,,24.0,29.0,6.5,8.0,1,,,,5.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,2.0,,,,1.0,,,,,2.0,,,
10407177,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,2.0,,,10.0,13.0,7.0,2.0,0,Alejandro Galarza,,,,1.0,1.0,1.0,4.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,
10407177,home,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,True,1.0,,,,,,,1.0,,,,,9.0,2.0,6.4,2.0,0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,
10407177,home,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407177,home,KRC Genk,Matisse Didden,matisse-didden,M. Didden,D,40,198,168,M,996992,EUR,1002499200,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407177,home,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3058,M,881844,EUR,887760000,D,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407177,away,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,252,M,997499,EUR,697075200,G,21,21,False,39.0,22.0,31.0,14.0,10.0,12.0,12.0,27.0,2.0,7.0,4.0,2.0,90.0,50.0,7.9,18.0,0,,,,,,2.0,,3.0,,,,,,,,,,,,2.0,,,,,,,,,4.0
10407177,away,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,39,M,794418,EUR,789782400,D,22,22,False,36.0,27.0,6.0,3.0,18.0,19.0,9.0,17.0,2.0,5.0,,,90.0,48.0,7.5,9.0,0,,,,,1.0,2.0,4.0,7.0,3.0,,,,,1.0,5.0,3.0,,,,,,1.0,,,,,,,
10407177,away,Sint-Truidense VV,Toni Leistner,toni-leistner,T. Leistner,D,37,190,101,M,137053,EUR,651024000,D,37,37,False,44.0,36.0,8.0,5.0,27.0,29.0,9.0,15.0,2.0,8.0,,,90.0,57.0,6.7,12.0,0,,,,,1.0,4.0,2.0,7.0,,,,,,,,,3.0,1.0,,3.0,,2.0,True,1.0,,,,,
