match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wonContest,stat_wasFouled,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,player_sofascoreId
11453113,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,23.0,14.0,11.0,2.0,0.0,14.0,17.0,6.0,1.0,7.0,1.0,5.0,6.0,90.0,35.0,8.1,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453113,home,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,False,43.0,37.0,5.0,3.0,0.0,19.0,21.0,23.0,4.0,5.0,,,,90.0,61.0,6.9,11.0,0,19.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11453113,home,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600,D,27,27,False,33.0,30.0,3.0,,0.0,23.0,24.0,9.0,2.0,5.0,,,,90.0,44.0,7.0,7.0,0,7.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11453113,home,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,26.0,24.0,3.0,2.0,0.0,19.0,20.0,6.0,4.0,7.0,,,,90.0,35.0,6.9,2.0,1,5.0,,,5.0,,7.0,3.0,1.0,,,3.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,
11453113,home,Al Tai,Safwan Aljohani,safwan-aljohani,S. Aljohani,D,80,,20,M,1476792,EUR,1056758400,D,80,80,False,37.0,29.0,7.0,2.0,0.0,13.0,14.0,25.0,3.0,5.0,,,,90.0,59.0,7.2,14.0,0,16.0,2.0,,,,3.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,
11453113,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,44.0,31.0,3.0,1.0,0.0,10.0,15.0,30.0,1.0,8.0,,,,90.0,59.0,7.1,17.0,2,21.0,1.0,,1.0,3.0,3.0,6.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,,2.0,2.0,1.0,,True,1.0,,,,,,,,
11453113,home,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,49.0,47.0,5.0,5.0,0.0,14.0,14.0,36.0,,8.0,,,,90.0,66.0,7.3,7.0,4,33.0,1.0,,2.0,1.0,9.0,5.0,3.0,2.0,1.0,,,2.0,,,,,2.0,4.0,1.0,3.0,,1.0,,,,,,,,
11453113,home,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,M,11,11,False,17.0,12.0,3.0,1.0,0.0,5.0,7.0,24.0,,5.0,,,,90.0,49.0,6.7,27.0,1,8.0,14.0,1.0,,,8.0,4.0,3.0,4.0,1.0,,,,1.0,,,,2.0,1.0,1.0,3.0,,2.0,,,,,,,,
11453113,home,Al Tai,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400,M,70,70,False,18.0,16.0,1.0,,0.0,4.0,4.0,14.0,,4.0,,,,90.0,38.0,7.2,9.0,1,12.0,,,4.0,,9.0,4.0,1.0,2.0,1.0,,,1.0,2.0,,,1.0,4.0,1.0,2.0,2.0,,3.0,,,,,,,,
11453113,home,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,M,10,10,False,16.0,11.0,,,0.0,3.0,4.0,18.0,,3.0,,,,90.0,37.0,7.1,15.0,2,8.0,6.0,,2.0,1.0,5.0,8.0,1.0,3.0,,2.0,,,,,,,1.0,,3.0,2.0,,2.0,1.0,1.0,3.0,,,,,
