match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_wonContest,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_dispossessed,stat_wasFouled,stat_bigChanceMissed,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goals,stat_hitWoodwork
13981496,home,Sassuolo,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,F,20,20,False,16.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,12.0,,4.0,,,,,81.0,41.0,7.3,15.0,0.0257866,,1,,0.09,0.28,0.21,,3.0,,1.0,4.0,9.0,,,4.0,4.0,3.0,0.0674,,-0.2,,,,,1.0,,7.0,,,1.0,4.0,,,,,,1.0,0.3894,,,
13981496,home,Sassuolo,Fali Candé,fali-cande,F. Candé,D,5,184.0,402,M,892430,EUR,885600000,D,5,5,True,20.0,15.0,3.0,,0.0,14.0,15.0,1.0,5.0,6.0,3.0,,,,,51.0,29.0,6.9,6.0,0.00061262,,0,,-0.02,0.0,0.29,,,2.0,,3.0,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,
13981496,home,Sassuolo,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183.0,1108,M,989371,EUR,1033689600,M,40,40,True,10.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,,1.0,,,,,30.0,15.0,6.7,1.0,0.00659965,,0,,0.1,0.03,-0.03,,,,,4.0,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
13981496,home,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187.0,875,M,1155625,EUR,1068854400,M,7,7,True,10.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,8.0,2.0,2.0,,,,,30.0,25.0,6.8,8.0,0.0148647,,0,,0.13,0.03,-0.07,,2.0,,,6.0,5.0,5.0,,1.0,1.0,2.0,,,,,,,4.0,1.0,,,,,1.0,,,,,,,,,2.0,,
13981496,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177.0,2531,M,932643,EUR,912729600,F,45,45,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,9.0,3.0,6.5,1.0,0.00025525,,0,,0.03,,0.13,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,9,9,True,,,,,0.0,,,,,,,,,,,9.0,2.0,6.4,,,,1,,,,0.0,,,1.0,,1.0,,,1.0,,,,0.0321,,-0.33,,,walo_98,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Lorenzo Nyarko,lorenzo-nyarko,L. Nyarko,G,22,,17,M,1868065,EUR,1192838400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Lorenzo Nyarko,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Stefano Turati,stefano-turati,S. Turati,G,13,188.0,559,M,893752,EUR,999648000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Gioele Zacchi,gioele-zacchi,G. Zacchi,G,16,183.0,105,M,1012165,EUR,1057795200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Cas Odenthal,cas-odenthal,C. Odenthal,D,26,190.0,146,M,991677,EUR,969926400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,25,188.0,2728,M,989894,EUR,927158400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Yeferson Paz,yeferson-paz,Y. Paz,D,7,176.0,312,M,1000252,EUR,1023926400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Edoardo Iannoni,edoardo-iannoni,E. Iannoni,M,44,185.0,147,M,1013239,EUR,986947200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185.0,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Luca Lipani,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Nicholas Pierini,pierini-nicholas,N. Pierini,F,77,176.0,186,M,829581,EUR,902361600,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,home,Sassuolo,Luca Moro,luca-moro,L. Moro,F,24,189.0,353,M,949780,EUR,980380800,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189.0,4489,M,793986,EUR,935712000,G,99,99,False,29.0,20.0,20.0,11.0,0.0,11.0,13.0,9.0,16.0,,6.0,1.0,,1.0,,90.0,36.0,7.3,9.0,0.00222338,0.1533,0,0.3894,0.12,-0.04,0.22,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180.0,2880,M,893008,EUR,856137600,D,19,19,False,37.0,29.0,7.0,2.0,0.0,12.0,14.0,17.0,23.0,2.0,1.0,,,,,90.0,55.0,6.7,12.0,0.00759401,,2,,0.03,0.03,0.15,,1.0,2.0,1.0,3.0,2.0,1.0,,,,,0.2917,,-0.48,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,0.0526,,,
13981496,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190.0,4038,M,611210,EUR,829699200,D,23,23,False,59.0,48.0,11.0,4.0,0.0,31.0,33.0,17.0,26.0,2.0,2.0,,,,,90.0,71.0,7.5,13.0,0.0377447,,0,,0.25,0.15,0.61,,1.0,5.0,4.0,8.0,6.0,,,2.0,,3.0,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,
13981496,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190.0,9220,M,848287,EUR,935107200,D,5,5,False,67.0,63.0,5.0,4.0,0.0,45.0,48.0,18.0,19.0,5.0,6.0,,,,,90.0,74.0,7.2,5.0,0.00801575,,0,,0.19,0.04,0.23,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,evanndicka,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Wesley,wesley-franca,Wesley,D,43,178.0,26776,M,1134200,EUR,1062806400,M,43,43,False,42.0,32.0,2.0,1.0,0.0,8.0,13.0,24.0,29.0,4.0,7.0,,,,,87.0,83.0,7.1,18.0,0.17723,,3,,0.28,0.17,-0.04,,1.0,4.0,2.0,15.0,14.0,5.0,1.0,6.0,5.0,1.0,0.3063,2.0,-0.61,,,WesleyFranca03,1.0,1.0,,1.0,,1.0,2.0,5.0,1.0,,1.0,1.0,,1.0,0.1284,4.0,,
13981496,away,Roma,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,1128530,EUR,994032000,M,8,8,False,41.0,37.0,1.0,1.0,0.0,19.0,22.0,18.0,19.0,,4.0,,,,,90.0,49.0,6.8,5.0,0.0071418,,1,,0.16,0.09,0.17,,,,,3.0,3.0,1.0,,3.0,1.0,2.0,0.022,,-0.07,Neil,El Aynaoui,,,,,,,,,,,,,,,1.0,0.0209,,,
13981496,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186.0,2731,M,186855,EUR,794188800,M,4,4,False,36.0,24.0,4.0,1.0,0.0,8.0,10.0,16.0,26.0,,5.0,,,,,66.0,50.0,6.6,19.0,0.0195235,,3,,0.14,0.14,-0.01,,,4.0,4.0,8.0,6.0,,,1.0,1.0,2.0,0.2201,,-0.54,,,,,,,4.0,True,1.0,2.0,1.0,1.0,,,,,2.0,0.2592,,,
13981496,away,Roma,Manu Koné,manu-kone,M. Koné,M,17,186.0,6943,M,974087,EUR,990057600,M,17,17,False,48.0,46.0,4.0,3.0,0.0,27.0,28.0,19.0,20.0,4.0,2.0,,,,,90.0,61.0,7.1,4.0,0.0342829,,0,,0.21,0.03,0.22,,,1.0,,4.0,4.0,2.0,,,,1.0,,3.0,,,,,1.0,,,1.0,,,,3.0,,1.0,,,,,,1.0,,
13981496,away,Roma,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178.0,16200,M,786259,EUR,831859200,M,12,12,False,14.0,11.0,,,0.0,6.0,6.0,5.0,8.0,,1.0,,,,,45.0,20.0,6.7,5.0,0.00430831,,1,,-0.11,0.01,0.16,,2.0,,,,2.0,,,1.0,1.0,,0.0396,,-0.07,,,TK21,,,,,,1.0,,1.0,,,,,,,,,,
13981496,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177.0,117714,M,256219,EUR,753321600,F,21,21,False,28.0,22.0,2.0,1.0,0.0,3.0,3.0,19.0,25.0,,2.0,,,,,66.0,41.0,6.9,14.0,0.19632,,2,,0.24,0.08,-0.01,,3.0,,,3.0,1.0,,,,,2.0,0.2277,3.0,0.32,,,LaJoya,,,,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,0.6477,,1.0,
13981496,away,Roma,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7677,M,808590,EUR,871084800,F,31,31,False,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,,2.0,,,,,50.0,18.0,6.6,7.0,0.00148839,,0,,-0.18,0.4,-0.05,,2.0,1.0,1.0,4.0,2.0,1.0,,,,1.0,,,,,,leonbailey,,,,2.0,,,,1.0,,,,,,,,1.0,,
13981496,away,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184.0,2630,M,353130,EUR,803433600,D,22,22,True,34.0,28.0,3.0,1.0,0.0,11.0,15.0,17.0,19.0,5.0,4.0,,,,,45.0,44.0,6.6,8.0,0.0130656,,0,,0.14,0.05,-0.05,,,,4.0,3.0,4.0,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
13981496,away,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189.0,13962,M,798820,EUR,866851200,F,9,9,True,8.0,6.0,,,0.0,,,6.0,8.0,1.0,,,,,,40.0,13.0,6.5,5.0,0.138755,,0,,0.15,0.01,0.16,,,,3.0,2.0,3.0,,,,,1.0,,3.0,,,,tema_dovbyk,,,,2.0,,,1.0,,,,,2.0,1.0,,,,,
13981496,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186.0,5687,M,555540,EUR,835142400,M,7,7,True,17.0,13.0,,,0.0,3.0,4.0,10.0,13.0,,,,,,,24.0,27.0,6.6,9.0,0.0404899,,3,,-0.26,0.29,-0.01,,3.0,,1.0,1.0,3.0,2.0,,,,,0.6452,,-0.51,,,lorepelle7,1.0,,,1.0,,1.0,,1.0,1.0,,,,,2.0,0.3701,,,1.0
13981496,away,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182.0,12526,M,1082406,EUR,1050364800,F,18,18,True,11.0,10.0,2.0,2.0,0.0,3.0,4.0,7.0,7.0,,5.0,,,,,24.0,22.0,7.0,7.0,0.0672699,,0,,0.24,0.02,0.17,,2.0,,,3.0,4.0,3.0,,,,,,,,,,matiassoule11,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,
13981496,away,Roma,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182.0,2446,M,982778,EUR,1042848000,D,2,2,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,,,,9.0,4.0,6.6,2.0,0.00148021,,0,,-0.06,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195.0,2465,M,925285,EUR,894931200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194.0,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189.0,1128,M,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Jan Ziółkowski,jan-ziolkowski,J. Ziółkowski,D,24,194.0,3957,M,1499991,EUR,1117929600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jan Ziólkowski,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184.0,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170.0,2264,M,1012172,EUR,1048377600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180.0,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188.0,8346,M,999231,EUR,1098144000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,EvanFerguson9,,,,,,,,,,,,,,,,,,
13981496,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178.0,5712,M,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,stewel92,,,,,,,,,,,,,,,,,,
