match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_totalClearance,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_aerialLost,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
14109610,home,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194.0,251,M,1195772,EUR,1111276800,G,1,1,False,35.0,23.0,20.0,8.0,1.0,15.0,16.0,8.0,19.0,1.0,5.0,2.0,90.0,37.0,7.0,12.0,0.00467454,-0.001,1.0,0.0,0.0281,0.17,0.03,0.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109610,home,Konyaspor,Yhoan Andzouana,,,yhoan-andzouana,Y. Andzouana,D,23,179.0,261,M,605548,EUR,850435200,D,23,23,False,20.0,17.0,1.0,,0.0,7.0,9.0,10.0,11.0,,4.0,,90.0,42.0,8.3,7.0,0.038503,,,1.0,,-0.06,0.35,0.2,,1.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.2575,0.3227,0.51,,,,,,,,,,,,,,
14109610,home,Konyaspor,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184.0,357,M,227196,EUR,845078400,D,20,20,False,52.0,44.0,14.0,6.0,0.0,34.0,36.0,10.0,16.0,,4.0,,90.0,57.0,7.5,8.0,0.00829452,,,0.0,,0.32,0.1,0.3,,,,2.0,4.0,,,,,,1.0,1.0,2.0,,,,1.0,2.0,2.0,,,,,,,,,,,
14109610,home,Konyaspor,Adil Demirbağ,,,adil-demirbag,A. Demirbağ,D,4,182.0,168,M,787949,EUR,881712000,D,4,4,False,50.0,45.0,6.0,3.0,1.0,22.0,23.0,23.0,27.0,,4.0,,90.0,62.0,7.5,5.0,0.0192703,,1.0,0.0,,0.09,0.12,0.29,,,,4.0,7.0,,1.0,1.0,,,4.0,3.0,1.0,,,,1.0,4.0,4.0,1.0,,,,,,,,,,
14109610,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179.0,255,M,224112,EUR,638928000,D,12,12,False,27.0,22.0,4.0,1.0,0.0,10.0,10.0,12.0,17.0,,3.0,,90.0,43.0,6.8,10.0,0.155906,,1.0,0.0,,0.37,0.18,-0.05,,3.0,2.0,3.0,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,2.0,,,,,,,
14109610,home,Konyaspor,Marko Jevtović,,,marko-jevtovic,M. Jevtović,M,16,194.0,134,M,310068,EUR,743472000,M,16,16,False,51.0,48.0,5.0,4.0,0.0,28.0,29.0,20.0,22.0,,3.0,,87.0,63.0,7.3,4.0,0.0173184,,1.0,1.0,,0.21,0.06,0.39,,,,1.0,3.0,,,,,,,,1.0,0.1238,,-0.14,2.0,3.0,1.0,2.0,,3.0,,1.0,,,,,,
14109610,home,Konyaspor,Alassane Ndao,,,ndao-alassane,A. Ndao,M,,176.0,335,M,1016033,EUR,851040000,M,18,18,False,37.0,31.0,4.0,3.0,1.0,11.0,12.0,20.0,25.0,3.0,5.0,,79.0,54.0,10.0,12.0,1.17576,,5.0,3.0,,1.0,0.57,0.16,,3.0,3.0,7.0,1.0,,2.0,,1.0,1.0,1.0,,,0.1981,0.4093,0.46,,,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,
14109610,home,Konyaspor,Melih İbrahimoğlu,,,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175.0,133,M,998462,EUR,963792000,M,77,77,False,26.0,24.0,2.0,1.0,0.0,15.0,15.0,9.0,11.0,,3.0,,90.0,45.0,7.6,3.0,0.006348,,,1.0,,0.01,0.06,0.13,,,,4.0,12.0,3.0,2.0,2.0,1.0,,6.0,2.0,4.0,0.0154,0.0171,-0.03,,1.0,1.0,2.0,,,1.0,,,,,,,
14109610,home,Konyaspor,Danijel Aleksić,,,danijel-aleksic,D. Aleksić,M,9,182.0,136,M,45377,EUR,672969600,M,9,9,False,28.0,25.0,2.0,1.0,0.0,7.0,7.0,18.0,21.0,,3.0,,72.0,42.0,7.2,10.0,0.0212833,,1.0,2.0,,-0.05,0.09,-0.03,,1.0,1.0,5.0,4.0,1.0,,,1.0,1.0,2.0,1.0,,0.562,0.9851,0.39,2.0,,1.0,,2.0,,4.0,,1.0,1.0,,,,
14109610,home,Konyaspor,Enis Bardhi,,,enis-bardhi,E. Bardhi,M,10,172.0,1009,M,355024,EUR,804643200,M,10,10,False,31.0,28.0,3.0,3.0,0.0,12.0,14.0,16.0,17.0,,6.0,,78.0,42.0,7.2,8.0,0.0949229,,,0.0,,0.39,0.34,0.15,,,,5.0,4.0,,4.0,2.0,,,2.0,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,
