match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,stat_hitWoodwork,stat_fouls,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,stat_penaltyWon,stat_errorLeadToAShot,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_keeperSaveValue,player_lastName,stat_penaltyConceded,stat_clearanceOffLine
14566653,home,Barcelona,Joan García,joan-garcia,J. García,G,13,193.0,112714,M,930267,EUR,988934400,G,13,13,False,27.0,25.0,5.0,3.0,0.0,25.0,25.0,2.0,3.0,6.0,1.0,4.0,4.0,90.0,33.0,6.4,2.0,9.645e-05,23.796,5.25518,0.0,5.6183649756847,1.0,-5.355,-5.355,0,-0.6244,0.04,0.0,-0.04,-0.6,3.63,1.46,0.13,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180.0,146374,M,827212,EUR,910828800,D,23,23,False,114.0,109.0,2.0,1.0,0.0,54.0,55.0,59.0,2.0,5.0,,,,90.0,129.0,6.3,8.0,0.0482049,32.076,10.69944,14.0,236.58053160357,30.0,161.49,23.1,0,,0.28,0.11,-0.62,,3.03,5.23,1.45,0.71,0.29,JKoundé,55.0,1.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,23.27588314114,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184.0,156066,M,1402913,EUR,1169424000,D,5,5,False,130.0,123.0,6.0,,0.0,85.0,88.0,42.0,3.0,7.0,,,,90.0,139.0,6.9,7.0,0.0630739,31.536,10.33538,7.0,316.1810345945,44.0,153.09,23.1,2,,0.25,0.2,-0.13,,2.86,5.66,1.21,0.43,0.17,PauCubarsí,38.0,4.0,1.0,5.0,,,,,1.0,1.0,1.0,,,47.120054642625,2.0,1.0,Pau Cubarsí,1.0,1.0,1.0,0.0539,0.0947,-0.24,,,,,,,,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186.0,43965,M,1094827,EUR,1014681600,D,18,18,False,85.0,77.0,2.0,2.0,0.0,51.0,51.0,34.0,2.0,2.0,,,,72.0,97.0,6.7,9.0,0.0108159,29.736,7.90321,6.0,175.6560292466,23.0,123.9,10.71,1,,0.05,0.13,-0.19,,2.29,4.17,1.01,0.32,0.11,gerardmaartin,26.0,2.0,2.0,4.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,Gerard,,,,0.0313,,-0.16,1.0,,,,,,,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175.0,127788,M,997035,EUR,1066435200,D,3,3,False,71.0,64.0,1.0,,0.0,31.0,34.0,37.0,1.0,1.0,,,,90.0,85.0,7.1,10.0,0.131948,31.032,11.0059,17.0,137.27137263578,18.0,18.585,9.45,0,,0.32,0.26,-0.04,,2.99,4.76,1.87,1.02,0.37,AlejandroBalde,33.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,29.671311814126,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182.0,56781,M,876214,EUR,978998400,M,24,24,False,45.0,37.0,1.0,,0.0,16.0,20.0,25.0,,3.0,,,,45.0,54.0,6.5,8.0,0.0517517,29.592,5.6535,3.0,57.36324508111,7.0,4.935,6.09,2,,0.15,0.07,-0.03,,1.37,3.36,0.7,0.18,0.06,ericgm3,21.0,1.0,3.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.1331,0.4253,-0.35,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179.0,190588,M,789071,EUR,894499200,M,20,20,False,51.0,44.0,2.0,2.0,0.0,9.0,10.0,41.0,1.0,4.0,,,,72.0,67.0,7.1,12.0,0.248564,30.564,8.0829,5.0,115.0530350495,14.0,32.76,14.7,2,,0.39,0.23,-0.04,,2.21,4.17,1.23,0.38,0.09,DaniOlmo,35.0,,5.0,4.0,,1.0,2.0,1.0,,2.0,1.0,,1.0,15.5155179095,1.0,4.0,,,,,0.0448,,-0.24,2.0,,,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180.0,1710018,M,1402912,EUR,1184284800,M,10,10,False,66.0,56.0,2.0,1.0,1.0,16.0,16.0,50.0,,7.0,,,,90.0,95.0,10.0,19.0,1.13755,33.012,9.16483,12.0,242.13499121317,30.0,144.165,16.17,7,,0.89,0.59,-0.05,,3.62,3.72,1.07,0.5,0.26,Lamiyamal,40.0,,4.0,8.0,,1.0,9.0,6.0,,,,,2.0,93.433898824777,7.0,3.0,,,1.0,3.0,0.3627,0.7023,0.61,3.0,,,,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14566653,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176.0,178798,M,1153270,EUR,1052611200,M,16,16,False,44.0,40.0,2.0,2.0,1.0,11.0,11.0,33.0,,4.0,,,,79.0,58.0,5.8,12.0,0.0413556,29.808,9.0917,7.0,111.70686870654,15.0,7.875,12.6,2,,0.0,-0.15,-0.27,,2.5,4.75,1.21,0.49,0.14,FermínLópez,29.0,,13.0,2.0,4.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,,2.0,Fermín López,2.0,1.0,1.0,0.1685,0.1603,-0.4,,,,6.0,1.0,,3.0,,,,,,,,,,,,,,,,
14566653,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176.0,891210,M,831005,EUR,850521600,M,11,11,False,37.0,32.0,2.0,,0.0,8.0,10.0,27.0,,3.0,,,,90.0,52.0,7.1,11.0,0.113655,31.86,10.22881,19.0,73.312736454931,13.0,10.71,12.81,2,,0.11,-0.56,-0.1,,3.59,4.01,1.44,0.76,0.43,Raphinha,24.0,,2.0,4.0,1.0,,3.0,2.0,,2.0,2.0,,,3.025335683854,1.0,3.0,,,,1.0,0.8398,0.8423,0.3,1.0,,,,5.0,3.0,2.0,,1.0,,True,,,,,,,,,,,,
