match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_fouls,captain,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_penaltyConceded,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_ownGoals,stat_penaltyWon,stat_totalOffside,stat_hitWoodwork
10385559,home,Fulham,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,781,M,227900,EUR,798249600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,home,Fulham,Tyrese Francois,tyrese-francois,T. Francois,M,35,167,88,M,941757,EUR,963705600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,home,Fulham,Luke Harris,luke-harris,L. Harris,M,28,177,240,M,1134729,EUR,1112486400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,home,Fulham,Terry Ablade,terry-ablade,T. Ablade,F,,181,69,M,1006144,EUR,1002844800,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,home,Fulham,Jay Stansfield,jay-stansfield,J. Stansfield,F,28,187,999,M,1013987,EUR,1038096000,F,65,65,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,39.0,34.0,7.0,2.0,32.0,32.0,2.0,7.0,,6.0,,1.0,,2.0,,,90.0,47.0,6.1,5.0,0.0,0.0,0.0001362,,0,-1.6664,,,,,,,,,,RS1,,,,,,,,,,,,,,,,,,,,1.0,,,,
10385559,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,28.0,24.0,3.0,2.0,11.0,13.0,13.0,17.0,1.0,3.0,,,,,,,64.0,44.0,6.3,8.0,0.0,0.0,0.0127,,0,,2.0,,3.0,2.0,1.0,1.0,1.0,,,,,1.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,95.0,84.0,18.0,11.0,60.0,64.0,24.0,31.0,2.0,9.0,,,,,,,90.0,105.0,6.6,13.0,0.0,0.0,0.0134481,,0,,,2.0,6.0,5.0,,1.0,3.0,2.0,,,,3.0,True,,,,2.0,3.0,,,,,,,,,,,,,1.0,,,
10385559,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,False,104.0,87.0,10.0,6.0,54.0,59.0,33.0,45.0,3.0,6.0,,,,,,,90.0,113.0,6.7,18.0,0.0127,0.0,0.0141004,,1,,,6.0,2.0,7.0,,,1.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,
10385559,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,False,43.0,34.0,7.0,3.0,10.0,12.0,25.0,36.0,,5.0,,,,,,,90.0,69.0,6.4,22.0,0.0853,0.0,0.114329,,1,,5.0,1.0,10.0,6.0,7.0,1.0,1.0,1.0,,,2.0,,,3.0,,,1.0,2.0,4.0,1.0,,,,,1.0,,,,,,,,,
10385559,away,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,36.0,31.0,3.0,1.0,14.0,16.0,17.0,20.0,,6.0,,,,,,,79.0,45.0,6.3,8.0,0.0,0.0,0.0487757,1.0,0,,,,8.0,2.0,1.0,1.0,2.0,1.0,,MoisesCaicedo55,1.0,3.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,40.0,34.0,,,15.0,17.0,19.0,23.0,2.0,17.0,,,,,,,90.0,61.0,7.1,13.0,0.7884,0.9927,0.0254519,,1,,,2.0,8.0,8.0,1.0,3.0,4.0,2.0,1.0,Macca10,5.0,1.0,,2.0,,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,
10385559,away,Brighton & Hove Albion,Enock Mwepu,enock-mwepu,E. Mwepu,M,8,184,968,,881132,EUR,883612800,M,8,8,False,21.0,16.0,2.0,1.0,9.0,10.0,7.0,12.0,1.0,1.0,,,,,,,63.0,37.0,6.2,13.0,0.0,0.0,0.00383776,,0,,1.0,,6.0,4.0,3.0,,3.0,1.0,1.0,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,M,30,30,False,37.0,32.0,3.0,2.0,16.0,19.0,16.0,19.0,1.0,4.0,,,,,,,63.0,56.0,7.0,12.0,0.0,0.0,0.00898781,,0,,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,pervisestupinan,,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,,1.0,,
10385559,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,F,13,13,False,33.0,24.0,5.0,2.0,7.0,7.0,17.0,29.0,1.0,1.0,,,,,,,90.0,52.0,6.9,15.0,0.0748,0.0705,0.0197612,,1,,3.0,,3.0,4.0,,1.0,2.0,1.0,2.0,pascalgross65,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,2.0,
10385559,away,Brighton & Hove Albion,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,135666,EUR,786499200,F,11,11,False,23.0,20.0,4.0,3.0,4.0,4.0,17.0,21.0,,3.0,,,,,,,90.0,39.0,7.0,10.0,0.0913,0.1136,0.0946751,1.0,1,,2.0,,4.0,4.0,1.0,,1.0,,2.0,leandrotrossard,2.0,,,,,,4.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,
10385559,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,True,16.0,14.0,,,2.0,2.0,12.0,14.0,,2.0,,,,,,,27.0,23.0,6.7,4.0,0.0,0.0,0.0847267,1.0,0,,,,3.0,2.0,1.0,,2.0,1.0,,KaoruM,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,,,27.0,8.0,6.5,1.0,0.2506,0.0,0.00375418,1.0,1,,,,3.0,,,,,,,,,1.0,,,,,1.0,2.0,,,1.0,,,,,,1.0,1.0,,,,,,
10385559,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,12.0,6.0,,,1.0,2.0,6.0,13.0,,2.0,,,,,,,26.0,33.0,6.8,13.0,0.0,0.0,0.0525016,1.0,0,,3.0,1.0,5.0,6.0,7.0,2.0,1.0,1.0,1.0,TariqLamptey,,,,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,
10385559,away,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7434,M,794298,EUR,837734400,F,21,21,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,11.0,4.0,6.3,,0.1584,0.0,0.00032721,,1,,,,1.0,1.0,,,1.0,1.0,,denizundav,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0
10385559,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,LColwill,,,,,,,,,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385559,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,julioenciso.33,,,,,,,,,,,,,,,,,,,,,,,,
