match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,stat_interceptionWon,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAGoal
10385549,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,40.0,36.0,6.0,2.0,35.0,37.0,1.0,3.0,3.0,3.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,52.0,7.7,4.0,0.0,0.0,0.00069511,0,0.3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,54.0,46.0,8.0,4.0,20.0,22.0,26.0,35.0,,,6.0,1.0,,,,,,,90.0,76.0,6.8,14.0,0.0,0.0,0.0339909,0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,68.0,61.0,3.0,,47.0,50.0,14.0,18.0,,3.0,2.0,3.0,,,,,,,90.0,73.0,6.8,7.0,0.0,0.0,0.00298277,0,,,2.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,89.0,78.0,9.0,6.0,63.0,68.0,15.0,21.0,4.0,6.0,1.0,5.0,,,,,,,90.0,96.0,7.3,12.0,0.0,0.0,0.0173707,0,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,False,46.0,38.0,1.0,,30.0,34.0,10.0,16.0,,8.0,2.0,4.0,,,,,,,90.0,78.0,7.2,16.0,0.0,0.0,0.218209,0,,4.0,6.0,1.0,2.0,,,1.0,1.0,,2.0,1.0,5.0,3.0,4.0,2.0,1.0,2.0,,,,,,,,,,,
10385549,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,20.0,17.0,1.0,,5.0,5.0,12.0,15.0,,5.0,1.0,4.0,,,,,,,90.0,44.0,6.7,11.0,0.0,0.0,0.142468,0,,,11.0,2.0,2.0,,,2.0,3.0,1.0,,3.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,
10385549,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,28.0,25.0,2.0,2.0,12.0,12.0,13.0,18.0,1.0,7.0,,5.0,,,,,,,90.0,41.0,6.9,7.0,0.0,0.0,0.00810557,0,,2.0,4.0,1.0,1.0,,,,3.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,,,,True,,,,,,,
10385549,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,43.0,37.0,1.0,,23.0,26.0,14.0,17.0,1.0,7.0,2.0,4.0,,,,,,,90.0,57.0,7.1,11.0,0.0,0.0,0.0230686,0,,,4.0,,4.0,,,2.0,1.0,,,1.0,,,5.0,5.0,1.0,,,,1.0,,,,,,,,
10385549,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,29.0,19.0,5.0,2.0,11.0,15.0,8.0,14.0,,4.0,1.0,7.0,,,,,,,75.0,41.0,6.5,12.0,0.2473,0.0,0.0066096,1,,,7.0,3.0,1.0,,,3.0,2.0,,,,3.0,2.0,,,,,,,1.0,,1.0,,,,,,
10385549,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,False,4.0,3.0,,,,,3.0,4.0,1.0,1.0,,,,,,,,,28.0,6.0,6.5,3.0,0.0,0.0,0.541715,0,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10385549,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,13.0,11.0,,,,,11.0,14.0,1.0,3.0,3.0,1.0,,,,,,,90.0,34.0,7.5,11.0,0.6468,1.0617,0.0598379,4,,1.0,6.0,1.0,4.0,,,,,,,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,2.0,2.0,1.0,,,,
10385549,home,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,F,9,9,True,11.0,10.0,,,3.0,3.0,7.0,8.0,,2.0,,1.0,,,,,,,62.0,23.0,7.1,5.0,0.4031,0.9135,0.004453,3,,,4.0,1.0,3.0,,,2.0,2.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,
10385549,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,15.0,3.0,6.5,,0.0,0.0,0.00016978,0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Sebastian Revan,revan-sebastian,S. Revan,M,23,181,99,M,,1014459,EUR,1058140800,D,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,away,Nottingham Forest,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,28.0,20.0,18.0,10.0,15.0,18.0,5.0,10.0,,,1.0,4.0,1.0,1.0,1.0,,,,90.0,33.0,6.3,8.0,0.0,0.0,0.00030803,0,-0.0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385549,away,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,15.0,10.0,,,6.0,7.0,4.0,8.0,3.0,5.0,1.0,2.0,,,,,,,65.0,28.0,6.7,7.0,0.0,0.0,0.00081524,0,,,3.0,,,,,2.0,,,,,,,2.0,1.0,1.0,1.0,,,,True,,,,,,,
10385549,away,Nottingham Forest,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,38,38,False,22.0,19.0,,,17.0,18.0,2.0,5.0,2.0,8.0,5.0,3.0,,,,,,,90.0,42.0,6.6,8.0,0.0,0.0,0.00049758,0,,1.0,4.0,1.0,,,,,1.0,,,,4.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,
10385549,away,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,False,22.0,16.0,3.0,,15.0,17.0,1.0,5.0,,1.0,1.0,5.0,,,,,,,86.0,38.0,6.7,11.0,0.0,0.0,0.0085785,0,,,3.0,,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,
10385549,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,M,7,7,False,21.0,11.0,4.0,,5.0,10.0,6.0,16.0,2.0,6.0,,7.0,,,,,,,90.0,51.0,6.2,21.0,0.0,0.0,0.0027067,0,,5.0,6.0,2.0,,,,1.0,1.0,,,,3.0,,3.0,3.0,,1.0,,,,,,,,,1.0,,
