match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_goalAssist,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
11352602,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,home,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,away,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,1,1,False,19.0,9.0,16.0,6.0,3.0,5.0,6.0,14.0,8.0,1.0,2.0,90.0,29.0,6.7,10.0,0.0,0.0,0.0016325,0,-0.5495,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,
11352602,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,False,20.0,12.0,5.0,,7.0,9.0,5.0,12.0,5.0,,,90.0,41.0,6.0,10.0,0.4496,0.0,0.00197815,1,,1.0,,2.0,5.0,4.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,2.0,True,,,,1.0,,,,,,,1.0,
11352602,away,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,34.0,22.0,8.0,3.0,13.0,17.0,9.0,17.0,9.0,,,90.0,44.0,6.7,12.0,0.0,0.0,0.191477,0,,,,,,2.0,,,,6.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
11352602,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,23.0,19.0,4.0,2.0,14.0,15.0,5.0,8.0,5.0,,,90.0,38.0,6.4,4.0,0.0,0.0,0.00165402,0,,,,1.0,2.0,3.0,,,,6.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0
11352602,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,D,3,3,False,34.0,26.0,4.0,1.0,12.0,15.0,14.0,22.0,11.0,,,90.0,55.0,6.6,11.0,0.0,0.0,0.0101947,0,,3.0,,1.0,2.0,2.0,1.0,1.0,,4.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11352602,away,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,M,9,9,False,2.0,2.0,,,,,2.0,2.0,2.0,,,25.0,9.0,6.5,2.0,0.0,0.0,0.00040255,0,,,,1.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11352602,away,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,False,34.0,31.0,1.0,1.0,15.0,15.0,16.0,20.0,8.0,,,89.0,52.0,8.0,6.0,0.0,0.0,0.259804,0,,1.0,,,1.0,7.0,,3.0,,1.0,4.0,4.0,2.0,1.0,,,,,,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,
11352602,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,38.0,33.0,2.0,,15.0,16.0,18.0,23.0,10.0,,,90.0,62.0,7.2,8.0,0.0,0.0,0.00820139,0,,1.0,,2.0,8.0,8.0,2.0,3.0,,3.0,1.0,5.0,2.0,2.0,,,,4.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,
11352602,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,False,23.0,15.0,4.0,1.0,5.0,7.0,10.0,16.0,7.0,,,90.0,39.0,6.7,13.0,0.0,0.0,0.0168295,0,,,,,2.0,4.0,,1.0,,3.0,,3.0,2.0,,,,,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,
11352602,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,F,10,10,False,34.0,30.0,1.0,1.0,8.0,8.0,23.0,29.0,4.0,,,90.0,68.0,7.0,17.0,0.4121,0.5784,0.247964,4,,3.0,1.0,,11.0,12.0,1.0,11.0,1.0,,,1.0,1.0,2.0,,,1.0,,,4.0,3.0,,7.0,2.0,,3.0,,,1.0,,1.0,,,,,,,,
11352602,away,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,,795228,EUR,884908800,F,22,22,False,24.0,14.0,,,2.0,4.0,12.0,22.0,7.0,,,89.0,48.0,7.4,18.0,0.311,0.0895,0.0263154,1,,2.0,,3.0,9.0,7.0,1.0,3.0,,1.0,1.0,4.0,2.0,,,,2.0,,,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11352602,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,True,11.0,7.0,,,3.0,3.0,4.0,9.0,1.0,,,65.0,26.0,6.5,15.0,0.0,0.0,0.0786136,0,,1.0,,1.0,9.0,1.0,,3.0,,1.0,,1.0,1.0,1.0,,,,,1.0,4.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,
11352602,away,Crystal Palace,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1018,M,,1101362,EUR,1033776000,M,49,49,True,1.0,1.0,,,1.0,1.0,,,,,,1.0,4.0,,1.0,0.0,0.0,1.01e-05,0,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11352602,away,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,,997104,EUR,1017360000,M,29,29,True,6.0,5.0,,,1.0,1.0,4.0,7.0,,,,14.0,10.0,6.5,3.0,0.0,0.0,0.00154128,0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11352602,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,away,Crystal Palace,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,away,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352602,away,Crystal Palace,Malcolm Ebiowei,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,,1176104,EUR,1062633600,F,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
