match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_totalOffside
12625036,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,ivantoney,290927,EUR,826934400,F,99,99,False,22.0,15.0,,,1.0,8.0,10.0,9.0,14.0,1.0,6.0,1.0,7.0,,,90.0,43.0,9.4,10.0,9,2.0,2.0,5.0,,3.0,2.0,2.0,1.0,,,,3.0,,3.0,2.0,,,4.0,4.0,,,1.0,2.0,3.0,,,,
12625036,home,Al-Ahli,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,,1434209,EUR,1051315200,F,39,39,True,9.0,6.0,,,0.0,2.0,2.0,7.0,13.0,,3.0,,2.0,,,45.0,26.0,7.1,10.0,2,6.0,3.0,6.0,2.0,1.0,4.0,1.0,1.0,,2.0,1.0,,,3.0,,,,1.0,1.0,,,,,,,,,
12625036,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000,D,6,6,True,1.0,1.0,,,0.0,,,1.0,2.0,,2.0,,,,,17.0,9.0,6.8,1.0,0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12625036,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,F,10,10,True,13.0,9.0,,,0.0,2.0,2.0,7.0,11.0,,3.0,,4.0,,,17.0,20.0,8.2,4.0,1,,,1.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,
12625036,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,16.0,14.0,1.0,1.0,0.0,4.0,5.0,10.0,11.0,1.0,1.0,,,,,17.0,18.0,6.6,2.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12625036,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,True,5.0,4.0,,,0.0,,,5.0,8.0,1.0,2.0,,1.0,,,20.0,11.0,7.4,4.0,0,3.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,
12625036,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,away,Damac FC,Florin Niță,,,florin-nita,F. Niță,G,,185.0,1579,M,,83551,EUR,552268800,G,1,1,False,31.0,21.0,17.0,8.0,0.0,18.0,23.0,3.0,8.0,,1.0,,8.0,6.0,6.0,90.0,45.0,7.4,11.0,0,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,
12625036,away,Damac FC,Alhwsawi Sanousi Mohammed,Alhwsawi Sanousi Mohammed,,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,,1085415,EUR,902707200,D,12,12,False,20.0,15.0,1.0,1.0,0.0,9.0,11.0,6.0,10.0,1.0,6.0,,1.0,,,90.0,50.0,6.0,11.0,0,1.0,,7.0,,,4.0,2.0,,1.0,3.0,1.0,1.0,1.0,,4.0,,2.0,,,,,,,,,,,
12625036,away,Damac FC,Farouk Chafaï,,,farouk-chafai,F. Chafaï,D,5,182.0,329,M,,880083,EUR,646099200,D,15,15,False,27.0,23.0,5.0,3.0,0.0,15.0,17.0,8.0,10.0,1.0,5.0,5.0,4.0,,,90.0,39.0,6.5,4.0,2,,,2.0,1.0,,,,,,4.0,2.0,,1.0,,,,,1.0,1.0,,True,,1.0,,,,1.0,1.0
12625036,away,Damac FC,Abdelkader Bedrane,,,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,,906407,EUR,702172800,D,3,3,False,43.0,35.0,11.0,5.0,0.0,26.0,28.0,9.0,16.0,2.0,2.0,6.0,4.0,,,90.0,57.0,6.1,11.0,0,1.0,,3.0,,,1.0,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,1.0
12625036,away,Damac FC,Dhari Al-Enezi,Dhari Al-Enezi,,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,,1214301,EUR,957571200,D,20,20,False,26.0,24.0,3.0,3.0,0.0,10.0,11.0,14.0,17.0,,6.0,1.0,3.0,,,76.0,55.0,7.0,11.0,0,2.0,,7.0,2.0,,7.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,,1.0,2.0,,,,,,,,,,,
12625036,away,Damac FC,Ayman Fallatah,,,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,,1517641,EUR,1065052800,M,95,95,False,21.0,15.0,2.0,1.0,0.0,10.0,12.0,5.0,9.0,,8.0,1.0,9.0,,,89.0,43.0,7.4,10.0,3,,,7.0,1.0,1.0,7.0,4.0,,,4.0,3.0,,2.0,,,,,1.0,2.0,,,,1.0,,,,,
12625036,away,Damac FC,Nicolae Stanciu,,,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,,108673,EUR,736732800,M,32,32,False,54.0,47.0,12.0,8.0,1.0,22.0,22.0,26.0,35.0,,7.0,1.0,7.0,,,90.0,72.0,7.7,12.0,3,3.0,1.0,4.0,1.0,,2.0,1.0,,,2.0,2.0,4.0,2.0,4.0,,,,2.0,,1.0,,1.0,,,,,,
12625036,away,Damac FC,Ramzi Sawlan,,,sawlan-ramzi,R. Sawlan,D,15,,23,M,,965309,EUR,892857600,M,51,51,False,12.0,8.0,1.0,,0.0,2.0,2.0,7.0,11.0,,2.0,,2.0,,,77.0,25.0,6.4,9.0,0,1.0,1.0,3.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,
12625036,away,Damac FC,François Kamano,,,francois-kamano,F. Kamano,M,45,182.0,1456,M,,580800,EUR,830995200,M,11,11,False,14.0,8.0,,,0.0,3.0,3.0,5.0,11.0,,5.0,,4.0,,,76.0,30.0,6.7,12.0,4,,,2.0,,,1.0,,,,3.0,2.0,2.0,1.0,,,,4.0,1.0,,,,3.0,,,,,,
12625036,away,Damac FC,Georges-Kévin N'Koudou,,,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,,342909,EUR,792633600,M,10,10,False,52.0,35.0,9.0,5.0,0.0,15.0,17.0,20.0,36.0,,11.0,,6.0,,,90.0,79.0,6.6,28.0,2,1.0,,9.0,,5.0,7.0,5.0,,,2.0,1.0,4.0,1.0,1.0,1.0,,2.0,,,,,2.0,,,,,,
12625036,away,Damac FC,Habib Diallo,,,habib-diallo,H. Diallo,F,30,186.0,7474,M,habibdiallo28,802159,EUR,803433600,F,80,80,False,13.0,8.0,,,0.0,4.0,4.0,4.0,10.0,,2.0,,,,,90.0,27.0,6.1,12.0,4,1.0,,6.0,,1.0,2.0,,,,1.0,,1.0,,,3.0,,3.0,2.0,1.0,,,1.0,,1.0,,,,1.0
12625036,away,Damac FC,Abdulrahman Al-Obaid,,,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,,818705,EUR,736128000,D,13,13,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,2.0,,,,14.0,10.0,5.9,3.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12625036,away,Damac FC,Hazzaa Al-Ghamdi,Hazzaa Ahmed Al-Ghamdi,,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,,1095802,EUR,979171200,F,90,90,True,7.0,4.0,,,0.0,,,4.0,7.0,,1.0,,2.0,,,14.0,9.0,6.5,4.0,0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12625036,away,Damac FC,Meshari Fahad Al-Nemer,,,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,,1474690,EUR,1060041600,F,94,94,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,,13.0,7.0,6.4,2.0,0,,,2.0,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,
12625036,away,Damac FC,Mohammed Alkhaibari,Mohammed Alkhaibari,,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,,1048753,EUR,1019088000,D,87,87,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,1.0,,,,20.0,8.0,6.7,,0,,,1.0,,,,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,
12625036,away,Damac FC,Abdulbasit Hawsawi,,,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,away,Damac FC,Noor Al-Rashidi,Noor Al-Rashidi,,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,,1065328,EUR,794966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,away,Damac FC,Faisal Al-Sibyani,,,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,,1217924,EUR,1057536000,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,away,Damac FC,Ahmed Harisi,Ahmed Harisi,,ahmed-harisi,A. Harisi,M,18,170.0,9,M,,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625036,away,Damac FC,Tariq Mohammed,,,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,,871619,EUR,810345600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
