match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,captain,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot
14566613,home,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189,9121,M,,1156616,EUR,1119916800,F,94,94,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,,,,,23.0,14.0,6.2,3.0,0.00342167,27.288,3.19957,2.0,,2,,-0.11,-0.5,0.0,,0.84,1.53,0.55,0.23,0.05,1.0,1.0,3.0,,,,1.0,,,,,2.0,,,,1.0,2.0,3.0,0.2461,,-0.71,,,,,,,,,,,,,,
14566613,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3793,M,,19352,EUR,628560000,D,36,36,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,,,,,,14.0,14.0,6.7,2.0,0.0123095,28.008,2.21954,2.0,,0,,-0.15,0.09,0.0,,0.59,1.0,0.42,0.15,0.05,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566613,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2848,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5703,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7421,M,,929199,EUR,915667200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,home,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,,977679,EUR,1008288000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5645,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,home,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187,4046,M,,1048889,EUR,1053129600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,micki_taryan,37151,EUR,601344000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Jindřich Staněk,jindrich-stanek,J. Staněk,G,36,192,178,M,,280601,EUR,830563200,G,36,36,False,50.0,39.0,21.0,12.0,0.0,34.0,42.0,5.0,8.0,1.0,5.0,,2.0,1.0,90.0,57.0,5.8,11.0,0.00288648,21.312,5.92775,0.0,0.1934,0,0.0981,0.01,0.01,-0.71,-0.34,3.68,1.95,0.26,0.04,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,
14566613,away,SK Slavia Praha,Tomáš Vlček,tomas-vlcek,T. Vlček,D,27,181,106,M,,907174,EUR,983318400,D,27,27,False,55.0,49.0,3.0,1.0,0.0,38.0,41.0,11.0,14.0,3.0,2.0,,,,90.0,66.0,5.8,7.0,0.0876516,29.16,10.53155,7.0,,0,,-0.01,0.07,-0.45,,2.74,5.41,1.66,0.56,0.16,,5.0,1.0,,,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,
14566613,away,SK Slavia Praha,David Zima,zima-david,D. Zima,D,4,190,299,M,,963084,EUR,973641600,D,4,4,False,49.0,44.0,8.0,6.0,0.0,34.0,37.0,10.0,12.0,3.0,4.0,,,,90.0,68.0,6.5,8.0,0.00300233,28.512,10.78646,7.0,,0,,0.07,0.09,-0.38,,2.63,5.68,1.73,0.58,0.16,,4.0,5.0,,,2.0,1.0,3.0,2.0,3.0,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Štěpán Chaloupek,stepan-chaloupek,S. Chaloupek,D,2,190,185,M,,1144329,EUR,1047081600,D,2,2,False,51.0,45.0,10.0,5.0,0.0,32.0,34.0,13.0,17.0,10.0,3.0,,,,90.0,70.0,7.2,6.0,0.00324813,29.736,10.58236,10.0,,0,,0.07,0.04,-0.05,,2.83,5.23,1.63,0.66,0.24,,3.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
14566613,away,SK Slavia Praha,David Douděra,david-doudera,D. Doudera,M,21,183,170,M,,891442,EUR,896572800,M,21,21,False,24.0,20.0,6.0,5.0,0.0,12.0,15.0,8.0,9.0,,4.0,,,,49.0,31.0,6.7,5.0,0.00377836,28.872,5.68186,6.0,,0,,0.06,0.04,-0.07,,1.46,2.75,0.91,0.41,0.15,,1.0,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
14566613,away,SK Slavia Praha,Christos Zafeiris,christos-zafeiris,C. Zafeiris,M,20,172,2144,M,,1026524,EUR,1045958400,M,10,10,False,44.0,37.0,8.0,5.0,0.0,18.0,19.0,19.0,25.0,1.0,3.0,,,,90.0,55.0,6.4,12.0,0.0247684,29.376,11.89441,11.0,,0,,0.2,0.05,-0.19,,2.6,5.9,2.36,0.8,0.23,,10.0,4.0,,,,4.0,4.0,,2.0,1.0,2.0,,,,,,4.0,,,,,,,,,1.0,,1.0,,,,,,
14566613,away,SK Slavia Praha,Oscar Dorley,oscar-dorley,O. Dorley,M,19,172,1543,M,,845721,EUR,900806400,M,19,19,False,42.0,38.0,,,0.0,23.0,27.0,15.0,15.0,2.0,7.0,,,,90.0,58.0,6.6,8.0,0.0100322,28.656,11.41965,9.0,,1,,-0.06,0.16,-0.21,,2.59,6.24,1.78,0.64,0.17,1.0,1.0,6.0,,,1.0,,,1.0,3.0,2.0,2.0,,,,,1.0,3.0,0.0713,,-0.11,,,,,,1.0,,,,,,,,1.0
14566613,away,SK Slavia Praha,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1040,M,,897334,EUR,926899200,M,8,8,False,15.0,11.0,2.0,,0.0,1.0,3.0,10.0,12.0,1.0,2.0,,,,83.0,26.0,5.8,7.0,0.0160816,31.752,9.09783,18.0,,0,,0.02,0.0,-0.2,,2.68,4.02,1.26,0.75,0.39,,8.0,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,
14566613,away,SK Slavia Praha,Lukáš Provod,lukas-provod,L. Provod,F,17,189,537,M,,846122,EUR,846028800,F,17,17,False,27.0,20.0,1.0,1.0,0.0,9.0,12.0,11.0,15.0,,3.0,,,,71.0,43.0,6.4,15.0,0.0168374,30.276,8.4373,13.0,,1,,-0.19,0.2,-0.02,,2.05,4.16,1.35,0.6,0.27,,5.0,3.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,3.0,0.029,1.0,-0.25,,,,,,,1.0,,True,,,,,
14566613,away,SK Slavia Praha,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,,825731,EUR,928108800,F,23,23,False,12.0,8.0,1.0,,0.0,4.0,5.0,4.0,7.0,,1.0,,,,45.0,14.0,6.3,5.0,0.00144303,28.908,7.22175,9.0,,0,,-0.09,-0.06,-0.02,,1.14,3.57,1.67,0.66,0.18,,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Vasil Kušej,vasil-kusej,V. Kušej,F,9,168,276,M,,876947,EUR,959126400,F,9,9,False,8.0,7.0,,,0.0,4.0,5.0,3.0,3.0,,,,,,45.0,14.0,6.5,5.0,0.0009096,28.836,6.08985,9.0,,0,,0.01,0.02,0.0,,1.33,2.9,1.08,0.6,0.18,,1.0,1.0,,,,1.0,1.0,,,,1.0,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Tomáš Chorý,tomas-chory,T. Chorý,F,25,199,1042,M,,188307,EUR,791078400,F,25,25,True,11.0,7.0,,,0.0,3.0,3.0,4.0,8.0,,3.0,,,,45.0,11.0,6.5,4.0,0.00294405,28.368,5.1806,5.0,,0,,0.01,0.03,-0.04,,1.47,2.56,0.72,0.32,0.11,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
14566613,away,SK Slavia Praha,Ivan Schranz,ivan-schranz,I. Schranz,F,26,185,532,M,,123179,EUR,747878400,F,26,26,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,2.0,1.0,,,,45.0,17.0,6.7,3.0,0.00401907,28.008,6.12445,7.0,,0,,0.0,0.01,0.27,,1.33,2.84,1.28,0.54,0.13,1.0,3.0,2.0,,,,2.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,
14566613,away,SK Slavia Praha,Youssoupha Mbodji,youssoupha-mbodji,Y. Mbodji,D,12,190,2196,M,,2186126,EUR,1073606400,D,12,12,True,8.0,5.0,1.0,,0.0,1.0,1.0,4.0,7.0,,1.0,,,,41.0,14.0,6.3,5.0,0.00105051,30.06,5.23217,9.0,,0,,-0.06,-0.09,-0.13,,1.38,2.38,0.89,0.39,0.19,1.0,2.0,2.0,,,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,,958901,EUR,969926400,M,7,7,True,12.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,7.0,,2.0,,,,19.0,18.0,6.9,3.0,0.00224325,25.416,3.18098,1.0,,1,,-0.01,0.09,0.18,,0.59,1.66,0.69,0.22,0.02,,,3.0,,,,,,,1.0,,2.0,1.0,,,,,1.0,0.0103,,-0.1,,,1.0,,0.0546,,,,,,,,,
14566613,away,SK Slavia Praha,Mojmír Chytil,mojmir-chytil,M. Chytil,F,13,187,510,M,,826049,EUR,925344000,F,13,13,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,11.0,6.0,6.3,4.0,0.00124306,29.988,1.45116,2.0,,0,,0.01,-0.18,-0.01,,0.27,0.75,0.25,0.12,0.06,,2.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Jakub Markovič,jakub-markovic,J. Markovič,G,35,187,112,M,,907172,EUR,994982400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Adam Rezek,adam-rezek,A. Rezek,G,40,188,14,M,,1405456,EUR,1132531200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Rezek,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Jan Bořil,jan-boril,J. Bořil,D,18,175,130,M,,92745,EUR,663552000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Youssoupha Sanyang,sanyang-youssoupha,Y. Sanyang,M,11,175,835,M,,1923332,EUR,1125446400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,David Moses,moses-david,D. Moses,M,16,171,529,M,,1435367,EUR,1074556800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Daniel Toula,toula-daniel,D. Toula,M,30,183,14,M,,1133106,EUR,1108771200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel,Toula,,,,,,,,,,,,
14566613,away,SK Slavia Praha,Erik Prekop,erik-prekop,E. Prekop,F,31,185,153,M,,843208,EUR,876268800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
