match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_wonTackle,stat_challengeLost,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14083162,home,Real Oviedo,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188.0,1011,M,368922,EUR,812160000,G,13,13,False,31.0,26.0,9.0,4.0,0.0,23.0,25.0,3.0,6.0,1.0,11.0,2.0,5.0,90.0,44.0,8.7,5.0,0.00119706,115.64310672937,13.0,84.63,13.335,0.9717,0,0.8639,0.06,0.01,0.29,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083162,home,Real Oviedo,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180.0,317,M,844752,EUR,790905600,D,22,22,False,39.0,33.0,4.0,1.0,0.0,19.0,20.0,14.0,19.0,3.0,3.0,,,90.0,63.0,7.4,9.0,0.107144,112.90436033854,16.0,55.86,15.645,,1,,0.19,0.06,0.42,,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4595,0.3657,1.0,-0.73,,,,,,,,,,,,,,,,,,
14083162,home,Real Oviedo,David Costas,david-costas,D. Costas,D,4,183.0,276,M,345333,EUR,796176000,D,4,4,False,57.0,52.0,10.0,8.0,0.0,46.0,47.0,6.0,10.0,1.0,3.0,,,90.0,66.0,7.4,5.0,0.00243947,174.28897567901,22.0,75.495,17.43,,0,,0.07,0.09,0.28,,,,4.0,5.0,,,,,,1.0,3.0,2.0,,,,,,4.0,3.0,1.0,,,,,,,,,,,,,,,
14083162,home,Real Oviedo,David Carmo,david-carmo,D. Carmo,D,16,196.0,2256,M,892235,EUR,932342400,D,16,16,False,62.0,50.0,15.0,8.0,0.0,32.0,32.0,18.0,30.0,13.0,5.0,,,90.0,81.0,7.6,12.0,0.0407563,180.84253031833,23.0,126.315,22.365,,0,,0.22,0.07,0.25,,,,4.0,8.0,,,,,,,1.0,,1.0,,,2.0,,2.0,7.0,,1.0,2.0,,,,,,,,,,,,,
14083162,home,Real Oviedo,Abdel Rahim,abdel-rahim-alhassane,A. R. Alhassane,D,3,184.0,3785,M,1120504,EUR,1009843200,D,3,3,False,36.0,32.0,1.0,,0.0,17.0,18.0,15.0,18.0,1.0,5.0,,,90.0,64.0,7.1,16.0,0.0301158,196.62993848281,17.0,137.55,33.39,,0,,-0.04,0.15,0.24,,10.0,2.0,,3.0,,,,,,,4.0,1.0,,,,2.0,,,2.0,1.0,,,,,4.0,1.0,,,,,,,,,
14083162,home,Real Oviedo,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188.0,1679,M,190405,EUR,797904000,M,20,20,False,35.0,31.0,2.0,1.0,0.0,25.0,27.0,6.0,8.0,1.0,4.0,,,82.0,47.0,6.6,10.0,0.0161481,114.53563521728,13.0,49.77,18.48,,2,,0.04,0.04,0.19,,2.0,,4.0,3.0,,,,1.0,,,,1.0,,0.1251,0.4125,,-0.53,2.0,2.0,1.0,,1.0,,,3.0,,1.0,1.0,,,,,,,
14083162,home,Real Oviedo,Santiago Colombatto,santiago-colombatto,S. Colombatto,M,11,180.0,597,M,822379,EUR,853459200,M,11,11,False,63.0,58.0,4.0,2.0,0.0,31.0,32.0,27.0,31.0,3.0,4.0,,,89.0,72.0,6.8,6.0,0.0571267,141.00828717724,23.0,62.055,11.655,,2,,0.24,0.06,0.18,,1.0,1.0,5.0,1.0,,,,1.0,,,,,1.0,0.0438,0.0136,,-0.1,1.0,,,1.0,3.0,,,1.0,,,1.0,,,,,,,
14083162,home,Real Oviedo,Federico Viñas,federico-vinas,F. Viñas,F,9,180.0,1135,M,976104,EUR,899164800,M,9,9,False,26.0,21.0,1.0,,0.0,6.0,8.0,15.0,18.0,,4.0,,,90.0,47.0,7.8,11.0,0.764101,105.17639012923,13.0,39.48,21.945,,1,,0.7,0.13,-0.01,,,,10.0,13.0,1.0,1.0,,,,,1.0,7.0,2.0,0.019,,3.0,-0.02,4.0,3.0,5.0,2.0,3.0,,,5.0,,1.0,1.0,2.0,,,,,,
14083162,home,Real Oviedo,Santi Cazorla,santi-cazorla,S. Cazorla,M,8,168.0,10500,M,17651,EUR,471744000,M,8,8,False,50.0,47.0,6.0,6.0,0.0,17.0,18.0,30.0,32.0,1.0,3.0,,,89.0,76.0,6.7,19.0,0.0610884,235.2772044406,26.0,86.205,20.16,,3,,-0.03,0.26,0.13,,11.0,1.0,1.0,1.0,,,,,,,,1.0,,0.0706,,1.0,-0.26,,,1.0,,2.0,,,5.0,,,2.0,,True,1.0,,,,
14083162,home,Real Oviedo,Ilyas Chaira,ilyas-chaira,I. Chaira,M,7,179.0,2481,M,1008037,EUR,981072000,M,7,7,False,25.0,23.0,1.0,1.0,0.0,11.0,12.0,12.0,13.0,,2.0,,,66.0,35.0,6.5,5.0,0.00738907,101.08756264396,12.0,36.225,29.085,,4,,0.02,0.09,0.16,,1.0,,5.0,2.0,,,1.0,,,,,,2.0,0.3274,,,-0.31,2.0,,,,3.0,,,,,,1.0,,,3.0,,,,
