match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_clearanceOffLine,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_hitWoodwork
11067334,home,Coritiba,Islam Slimani,,,islam-slimani,I. Slimani,F,188,7438,M,238708,EUR,582595200,F,9,9,False,25.0,25.0,1.0,1.0,8.0,8.0,18.0,18.0,1.0,4.0,6.0,8.0,1.0,2.0,,2.0,,,,,90.0,41.0,7.7,4.0,0.3267,0.0804,0.288442,5,,19,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,,2.0,1.0,3.0,,,,2.0,1.0,,,islamslimani09,1.0,1.0,1.0,,,
11067334,home,Coritiba,Marcelino Moreno,,,marcelino-moreno,M. Moreno,M,175,936,M,848472,EUR,804038400,M,10,10,True,28.0,21.0,4.0,,7.0,7.0,20.0,29.0,,,3.0,8.0,,4.0,,2.0,,,,,53.0,52.0,8.0,15.0,0.0,0.0,0.548263,0,,10,8.0,6.0,7.0,5.0,1.0,,2.0,,9.0,,,1.0,,,,,,,,,,,,,,,
11067334,home,Coritiba,Fransérgio,,,fransergio,Fransérgio,M,187,104,M,84847,EUR,656208000,M,15,15,True,30.0,23.0,3.0,,14.0,15.0,9.0,15.0,2.0,1.0,2.0,2.0,,4.0,,1.0,,,,,45.0,34.0,6.4,8.0,0.0,0.0,0.00670218,0,,20,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11067334,home,Coritiba,Diogo Oliveira,,,diogo-oliveira,Diogo Oliveira,F,194,211,M,1018176,EUR,849657600,F,18,18,True,9.0,9.0,2.0,2.0,4.0,4.0,6.0,7.0,2.0,2.0,5.0,4.0,,2.0,,,,,,,31.0,18.0,7.0,2.0,0.0755,0.036,0.0251343,2,,9,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,
11067334,home,Coritiba,Natanael,,,natanael,Natanael,D,172,1029,M,1046805,EUR,1010188800,D,16,16,True,15.0,15.0,1.0,1.0,6.0,6.0,9.0,11.0,,,2.0,,,3.0,,,,,,,25.0,21.0,6.3,3.0,0.0,0.0,0.00416759,0,,2,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
11067334,home,Coritiba,Andrey,,,andrey,Andrey,M,176,251,M,822513,EUR,887500800,M,7,7,True,16.0,13.0,,,4.0,4.0,9.0,12.0,,1.0,,1.0,,1.0,,,,,,,24.0,24.0,7.3,3.0,0.1484,0.4122,0.00392089,1,,5,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,
11067334,home,Coritiba,Marcão,Marcão,,marcao,Marcão,G,192,16,M,1084326,EUR,956102400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,home,Coritiba,Pedro Morisco,Pedro Morisco,,pedro-morisco,Pedro Morisco,G,191,1643,M,1507616,EUR,1073692800,G,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,home,Coritiba,Victor Luis,,,victor-luis,V. Luis,D,180,1056,M,252781,EUR,740793600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,home,Coritiba,Henrique,,,henrique,Henrique,D,185,55,,37288,EUR,529632000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,home,Coritiba,Willian Farias,,,willian-farias,W. Farias,M,176,330,M,243239,EUR,613094400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,home,Coritiba,Lucas Barbosa,Lucas Barbosa,,lucas-barbosa,L. Barbosa,M,193,762,M,1067641,EUR,982800000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,home,Coritiba,Maurício Garcez,,,mauricio-garcez,Maurício Garcez,M,183,350,M,1050353,EUR,858470400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,189,1142,M,358524,EUR,829353600,G,22,22,False,32.0,21.0,21.0,11.0,12.0,13.0,9.0,19.0,,1.0,,1.0,2.0,11.0,,,4.0,4.0,,,90.0,46.0,7.0,11.0,0.0,0.0,0.00248407,0,-0.6776,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11067334,away,Bahia,Gilberto,,,gilberto,Gilberto,D,181,1500,M,261687,EUR,731462400,D,2,2,False,46.0,39.0,6.0,4.0,22.0,25.0,18.0,22.0,1.0,1.0,5.0,6.0,3.0,5.0,,3.0,,,,,90.0,71.0,6.7,12.0,0.0,0.0,0.170142,0,,2,1.0,1.0,,,3.0,2.0,2.0,1.0,,,3.0,1.0,,,2.0,,,,,,,,,,,,
11067334,away,Bahia,Kanu,,,kanu,Kanu,D,186,926,M,871705,EUR,857692800,D,4,4,False,27.0,23.0,5.0,4.0,18.0,20.0,5.0,7.0,2.0,,5.0,1.0,5.0,2.0,,,,,,,90.0,38.0,6.5,4.0,0.0,0.0,0.00232491,0,,4,,,,,,,1.0,2.0,1.0,True,1.0,,,,2.0,,,,,,,,,,,,
11067334,away,Bahia,Raul Gustavo,,,raul-gustavo,Raul Gustavo,D,188,521,M,1047422,EUR,924912000,D,34,34,False,51.0,38.0,9.0,4.0,23.0,31.0,15.0,20.0,5.0,1.0,6.0,2.0,2.0,5.0,,1.0,,,,,90.0,57.0,6.3,14.0,0.1396,0.0,0.00668986,1,,34,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0
11067334,away,Bahia,Camilo Cándido,,,camilo-candido,C. Cándido,D,174,364,M,924073,EUR,802051200,D,38,38,False,27.0,20.0,3.0,3.0,11.0,15.0,10.0,19.0,1.0,,4.0,7.0,,3.0,,2.0,,,,,90.0,64.0,7.3,20.0,0.0901,0.0814,0.434516,2,,13,7.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,
11067334,away,Bahia,Yago Felipe,,,yago-felipe,Y. Felipe,M,174,406,M,552164,EUR,791769600,M,20,20,False,31.0,27.0,3.0,2.0,14.0,16.0,13.0,15.0,,,2.0,5.0,,7.0,,,,,,,82.0,43.0,7.3,4.0,0.0339,0.0532,0.0677108,2,,41,,,1.0,1.0,1.0,,3.0,,1.0,,2.0,,1.0,,,,,1.0,,,,,1.0,,,,
11067334,away,Bahia,Rezende,,,rezende,Rezende,D,186,736,M,868030,EUR,789004800,M,5,5,False,36.0,25.0,5.0,3.0,15.0,19.0,10.0,17.0,,4.0,4.0,9.0,2.0,8.0,,,,,,,85.0,46.0,7.0,11.0,0.0,0.0,0.00983413,0,,5,,,,,4.0,3.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,,,
11067334,away,Bahia,Ademir,,,ademir,Ademir,F,172,1700,M,922546,EUR,792892800,M,7,7,False,15.0,13.0,2.0,2.0,3.0,3.0,11.0,16.0,2.0,,4.0,3.0,,3.0,,1.0,,,,,64.0,26.0,7.5,6.0,0.8797,0.9399,0.0652133,2,,7,4.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,,
11067334,away,Bahia,Thaciano,,,thaciano,Thaciano,M,182,1796,M,872039,EUR,800236800,M,16,16,False,22.0,18.0,,,6.0,7.0,13.0,16.0,1.0,1.0,4.0,3.0,,2.0,,1.0,,,,,82.0,34.0,7.2,7.0,1.0717,0.7571,0.0342821,4,,16,1.0,1.0,2.0,2.0,,,,1.0,2.0,,,2.0,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,
11067334,away,Bahia,Rafael Ratão,,,rafael-ratao,R. Ratão,F,182,3402,M,352838,EUR,817689600,M,11,11,False,18.0,14.0,1.0,,8.0,10.0,6.0,8.0,1.0,1.0,9.0,4.0,1.0,4.0,,1.0,,,,,64.0,28.0,6.7,7.0,0.7767,0.9738,0.179084,1,,18,,,1.0,1.0,,,2.0,4.0,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,
11067334,away,Bahia,Everaldo,,,everaldo,Everaldo,F,181,2414,M,386212,EUR,678672000,F,9,9,False,24.0,14.0,1.0,1.0,5.0,6.0,9.0,18.0,2.0,7.0,3.0,8.0,,,,3.0,,,,,90.0,35.0,6.4,14.0,0.6027,0.1055,0.189742,4,,9,,,,,,,1.0,,,,,1.0,1.0,,,,,2.0,,2.0,,,,1.0,,,
11067334,away,Bahia,Vítor Jacaré,,,vitor-jacare,Vítor Jacaré,M,178,394,M,1019652,EUR,940723200,F,29,29,True,9.0,8.0,2.0,2.0,4.0,4.0,4.0,5.0,,,3.0,1.0,,3.0,,1.0,,,,,26.0,12.0,6.9,3.0,0.0,0.0,0.172139,0,,99,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,1.0,,,,
11067334,away,Bahia,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,169,2141,M,1106140,EUR,986083200,F,10,10,True,6.0,5.0,2.0,1.0,3.0,4.0,2.0,2.0,,,,,,3.0,,3.0,,,,,26.0,10.0,7.1,4.0,0.7488,0.0484,0.00270924,1,,20,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
11067334,away,Bahia,Lucas Mugni,,,lucas-mugni,L. Mugni,M,184,605,M,249881,EUR,695174400,M,19,19,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,,,1.0,,,2.0,,,,,,,8.0,6.0,6.3,1.0,0.0,0.0,0.00053187,0,,10,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,173,1112,M,959620,EUR,924048000,M,26,26,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,8.0,7.0,6.6,1.0,0.0201,0.0,0.00041793,1,,26,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11067334,away,Bahia,Léo Cittadini,,,leo-cittadini,L. Cittadini,M,178,378,M,332171,EUR,762307200,M,18,18,True,4.0,4.0,,,4.0,4.0,,,,,,2.0,,1.0,,,,,,,11.0,7.0,6.7,,0.0,0.0,4.781e-05,0,,20,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Adriel,Adriel,,adriel,Adriel,G,195,392,M,1106840,EUR,979430400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Gabriel Xavier,Gabriel Xavier,,gabriel-xavier,G. Xavier,D,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Cicinho,,,cicinho,Cicinho,D,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Marcos Victor,Marcos Victor,,marcos-victor,M. Victor,D,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Luciano Juba,,,luciano-juba,L. Juba,D,176,3659,M,1017264,EUR,935884800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Matheus Bahia,,,matheus-bahia,M. Bahia,D,181,700,M,1047204,EUR,934329600,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067334,away,Bahia,Vinicius Mingotti,,,vinicius-mingotti,Vinicius Mingotti,F,185,107,M,989407,EUR,947203200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
