match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_goodHighClaim,player_sofascoreId,stat_goals
14053630,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189.0,296,M,939460,EUR,925430400,G,99,99,False,19.0,13.0,16.0,10.0,0.0,7.0,11.0,6.0,8.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,90.0,29.0,7.1,6.0,0.00131138,0.3145,0,0.2915,0.02,-0.02,-0.07,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173.0,39,M,912651,EUR,899251200,D,2,2,False,16.0,13.0,3.0,1.0,0.0,2.0,3.0,11.0,13.0,1.0,1.0,,,,,,67.0,37.0,6.5,13.0,0.27091,,0,,0.28,0.01,-0.15,,10.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Cherrion Valerius,Cherrion,Valerius,valerius-cherrion,C. Valerius,D,25,192.0,131,M,1515525,EUR,1127347200,D,25,25,False,41.0,35.0,3.0,2.0,0.0,18.0,21.0,17.0,20.0,2.0,6.0,,,,,,90.0,56.0,6.8,8.0,0.157686,,1,,0.35,0.03,-0.16,,2.0,1.0,,4.0,4.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0778,-0.16,,,,,,,,,,,,,
14053630,home,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185.0,100,M,226762,EUR,737683200,D,20,20,False,23.0,20.0,3.0,2.0,0.0,12.0,13.0,8.0,10.0,1.0,5.0,,,,,,50.0,29.0,6.5,3.0,0.00636932,,1,,0.13,0.02,-0.15,,,,1.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0296,-0.16,,,,,,,,,,,,,
14053630,home,NAC Breda,Rio Hillen,Rio,Hillen,rio-hillen,R. Hillen,D,22,187.0,90,M,1012927,EUR,1046822400,D,22,22,False,42.0,33.0,3.0,2.0,0.0,14.0,20.0,19.0,22.0,3.0,9.0,,,,,,90.0,60.0,6.9,11.0,0.0551336,,0,,0.1,0.1,-0.19,,,,4.0,7.0,10.0,1.0,1.0,,4.0,1.0,,2.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185.0,120,M,858242,EUR,929923200,D,4,4,False,19.0,14.0,,,0.0,3.0,7.0,11.0,12.0,1.0,1.0,,,,,,90.0,55.0,6.7,17.0,0.0926106,,2,,0.18,0.09,-0.27,,8.0,,1.0,6.0,4.0,,,2.0,,2.0,1.0,,1.0,1.0,1.0,3.0,0.1469,-0.5,True,2.0,1.0,1.0,1.0,,,,,,,,
14053630,home,NAC Breda,Mohamed Nassoh,Mohamed Nassoh,,mohamed-nassoh,M. Nassoh,M,10,186.0,724,M,1088895,EUR,1043539200,M,10,10,False,48.0,35.0,3.0,1.0,0.0,10.0,13.0,25.0,35.0,,10.0,,,,,,90.0,70.0,6.6,21.0,0.0730278,,4,,0.02,0.5,-0.1,,3.0,,,4.0,4.0,1.0,2.0,,1.0,,1.0,,1.0,,3.0,,0.3041,-0.33,,2.0,,,1.0,2.0,1.0,0.2736,,,,,
14053630,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178.0,164,M,1096511,EUR,974592000,M,16,16,False,33.0,27.0,,,0.0,8.0,11.0,19.0,22.0,1.0,4.0,,,,,,80.0,44.0,6.8,9.0,0.0521541,,0,,0.03,0.08,0.25,,,,,3.0,4.0,3.0,,,,,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,
14053630,home,NAC Breda,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179.0,840,M,927440,EUR,947376000,M,14,14,False,31.0,26.0,,,0.0,11.0,13.0,15.0,18.0,1.0,4.0,,,,,,90.0,52.0,6.8,11.0,0.150087,,0,,0.15,0.08,-0.01,,,,,8.0,8.0,2.0,1.0,1.0,1.0,,,2.0,6.0,3.0,1.0,2.0,,,,4.0,1.0,,,,,,,,,,
14053630,home,NAC Breda,Charles-Andreas Brym,Charles-Andreas,Brym,charles-andreas-brym,C. Brym,F,7,180.0,203,M,990814,EUR,902534400,F,7,7,False,29.0,25.0,,,0.0,5.0,5.0,20.0,24.0,,1.0,,,,,,80.0,44.0,6.6,8.0,0.176639,,5,,0.22,0.22,-0.01,,,,1.0,9.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,,1.0,,2.0,3.0,0.5048,-0.56,,2.0,1.0,,,1.0,,0.3139,1.0,1.0,,,
14053630,home,NAC Breda,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190.0,703,M,943595,EUR,949795200,F,17,17,False,15.0,9.0,,,0.0,5.0,5.0,4.0,10.0,,2.0,,,,,,67.0,22.0,6.4,10.0,0.00923604,,1,,-0.07,-0.15,-0.01,,,,2.0,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,0.0803,-0.29,,1.0,,,,,,,,,,,
14053630,home,NAC Breda,Daan Van Reeuwijk,Daan,Van Reeuwijk,daan-van-reeuwijk,D. V. Reeuwijk,D,18,188.0,42,M,1892604,EUR,1178668800,D,18,18,True,19.0,11.0,3.0,,0.0,8.0,11.0,3.0,8.0,1.0,1.0,,,,,,40.0,23.0,6.4,9.0,0.00343233,,2,,-0.14,0.02,-0.01,,,,2.0,3.0,2.0,,1.0,,3.0,,1.0,,,,,,0.1281,0.03,,,,,1.0,,,,,,,,
14053630,home,NAC Breda,Juho Talvitie,Juho Talvitie,,juho-talvitie,J. Talvitie,M,32,183.0,251,M,1149147,EUR,1111708800,F,32,32,True,4.0,1.0,,,0.0,,1.0,1.0,3.0,,1.0,,,,,,23.0,11.0,6.5,7.0,0.00057277,,0,,-0.1,0.01,-0.03,,1.0,,,,2.0,,3.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,
14053630,home,NAC Breda,Moussa Soumano,Moussa Soumano,,soumano-moussa,M. Soumano,F,9,185.0,185,M,1461935,EUR,1120953600,F,9,9,True,5.0,3.0,,,0.0,,2.0,3.0,3.0,,,,,,,,23.0,10.0,6.5,4.0,0.00598371,,0,,-0.08,0.04,-0.01,,,,1.0,3.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,
14053630,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187.0,91,M,336811,EUR,811123200,M,8,8,True,11.0,6.0,1.0,,0.0,1.0,1.0,5.0,10.0,,2.0,,,,,,10.0,16.0,7.1,8.0,0.205359,,0,,0.38,0.04,-0.06,,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14053630,home,NAC Breda,Pepijn Reulen,Pepijn,Reulen,pepijn-reulen,P. Reulen,F,26,,53,M,2197943,EUR,1212278400,F,26,26,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,10.0,3.0,6.4,1.0,0.00473786,,0,,-0.02,,0.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176.0,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190.0,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Jemuel Erat,Jemuel,Erat,jemuel-erat,J. Erat,D,27,,11,M,2197942,EUR,1188691200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188.0,165,M,138837,EUR,761184000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186.0,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177.0,105,M,1083398,EUR,1074988800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053630,home,NAC Breda,Brahim Ghalidi,Brahim Ghalidi,,brahim-ghalidi,B. Ghalidi,F,55,174.0,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
