match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches
11406837,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,False,20.0,15.0,1.0,1.0,5.0,7.0,13.0,3.0,,,76.0,35.0,7.7,9.0,0.0173049,4,,,,10.0,,1.0,2.0,3.0,6.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.282,,,1.0,,1.0,,2.0,1.0,3.0,,,,2.0,,
11406837,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,12.0,10.0,,,2.0,3.0,10.0,1.0,,,14.0,17.0,6.6,5.0,0.0107796,0,,,,8.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11406837,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,True,4.0,3.0,,,2.0,2.0,2.0,,,,14.0,6.0,6.5,2.0,0.00109994,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11406837,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,True,7.0,5.0,,,2.0,3.0,4.0,,,,8.0,14.0,6.7,2.0,0.00125855,0,,,,3.0,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,
11406837,home,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,True,9.0,8.0,,,3.0,3.0,7.0,,,,11.0,12.0,6.5,3.0,0.00327384,0,,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11406837,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,1.0,1.0,,,1.0,1.0,,,,,2.0,2.0,,,4.082e-05,0,,Kenan Yıldız,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11406837,home,Juventus,Simone Scaglia,simone-scaglia,S. Scaglia,G,42,196,427,M,,1114116,EUR,1089590400,G,49,49,True,,,,,,,,,,,,,,,,0,,Simone,Scaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,home,Juventus,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,home,Juventus,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184,700,M,,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,0,,Joseph Nonge Boende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,29,29,False,34.0,27.0,16.0,9.0,19.0,21.0,13.0,5.0,,3.0,90.0,42.0,6.8,7.0,0.00269652,0,-1.0791,,,8.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,1.0
11406837,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,58.0,52.0,6.0,4.0,28.0,30.0,29.0,2.0,,,90.0,69.0,7.3,7.0,0.167116,0,,,,24.0,1.0,1.0,2.0,2.0,4.0,,,,,5.0,1.0,1.0,,,1.0,,True,,,1.0,1.0,,,,1.0,,1.0,,,,
11406837,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,,1157713,EUR,916185600,D,4,4,False,52.0,50.0,3.0,3.0,39.0,39.0,13.0,10.0,,,90.0,64.0,6.7,4.0,0.00613816,0,,,,11.0,,2.0,,6.0,2.0,2.0,1.0,,,2.0,3.0,,,,2.0,,,,,1.0,,1.0,,,1.0,,,,,,
11406837,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,44.0,37.0,6.0,3.0,21.0,26.0,18.0,5.0,,,67.0,53.0,6.5,11.0,0.0345544,0,,,,16.0,,,1.0,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,
11406837,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,M,77,77,False,25.0,23.0,1.0,1.0,7.0,8.0,20.0,5.0,,,67.0,37.0,6.7,6.0,0.0113811,0,,,,16.0,3.0,,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,
11406837,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,55.0,46.0,6.0,2.0,22.0,29.0,26.0,5.0,,,90.0,75.0,6.8,12.0,0.0261194,1,,,,24.0,,,,5.0,4.0,1.0,,,1.0,4.0,1.0,3.0,2.0,2.0,3.0,0.0343,,,,1.0,,,,,1.0,1.0,,,,,
11406837,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,8,8,False,70.0,65.0,2.0,2.0,30.0,31.0,40.0,4.0,,,90.0,79.0,7.4,7.0,0.124446,0,,,,35.0,1.0,,1.0,3.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,,,1.0,1.0,,,,
11406837,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,M,22,22,False,43.0,36.0,5.0,1.0,19.0,25.0,19.0,6.0,,,88.0,52.0,6.7,8.0,0.00744041,0,,,,17.0,1.0,,2.0,1.0,4.0,,,,,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,
11406837,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,F,17,17,False,36.0,27.0,1.0,1.0,6.0,7.0,32.0,5.0,,,88.0,57.0,7.0,18.0,0.0829196,0,,,,22.0,3.0,1.0,,6.0,6.0,3.0,2.0,,,,,2.0,1.0,3.0,,,,1.0,,1.0,2.0,3.0,,,2.0,1.0,,,,,
11406837,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,F,7,7,False,30.0,23.0,5.0,2.0,7.0,9.0,25.0,3.0,,,90.0,51.0,8.0,22.0,0.0726745,2,,,,16.0,4.0,3.0,1.0,8.0,2.0,3.0,,,,1.0,,,,6.0,,0.1966,,,,,,2.0,2.0,2.0,1.0,,,,,,
11406837,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,scamacca,807301,EUR,915148800,F,90,90,False,14.0,8.0,1.0,,4.0,4.0,10.0,2.0,,,57.0,31.0,6.9,13.0,0.0130633,2,,,,4.0,,1.0,,7.0,5.0,,,,,,,2.0,1.0,2.0,,0.1519,,,1.0,1.0,1.0,5.0,1.0,,3.0,1.0,,,,,
11406837,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,True,11.0,11.0,,,7.0,7.0,4.0,3.0,,,33.0,25.0,6.6,6.0,0.00079195,2,,,,4.0,,1.0,1.0,7.0,5.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,0.0945,,,2.0,,,5.0,,,1.0,1.0,,,,,
11406837,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,True,14.0,12.0,3.0,1.0,5.0,6.0,8.0,,,,23.0,17.0,6.4,3.0,0.00456173,0,,,,7.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,D,33,33,True,10.0,8.0,,,5.0,5.0,5.0,1.0,,,23.0,15.0,6.5,3.0,0.00243937,0,,,,3.0,,,3.0,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
11406837,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,,856638,EUR,961459200,D,20,20,True,1.0,1.0,,,,,1.0,1.0,,,2.0,1.0,,,0.00147526,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,Miranchuk,324353,EUR,813888000,M,59,59,True,,,,,,,,,,,2.0,1.0,,1.0,,0,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Paolo Vismara,vismara-paolo,P. Vismara,G,95,195,81,M,,1068684,EUR,1048809600,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,,79680,EUR,631497600,D,6,6,True,,,,,,,,,,,,,,,,0,,José,Luis Palomino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,,142148,EUR,740534400,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406837,away,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,el_bilal_9,982615,EUR,1002067200,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
