match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_ownGoals,stat_lastManTackle,stat_errorLeadToAGoal,stat_bigChanceMissed
14025162,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,32.0,16.0,19.0,3.0,0.0,13.0,13.0,3.0,19.0,2.0,8.0,1.0,2.0,2.0,1.0,90.0,40.0,6.8,16.0,0.00066084,95.663574175346,12.0,49.665,11.865,0.1738,0,0.4438,0.07,0.02,0.19,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025162,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,False,28.0,22.0,3.0,2.0,1.0,11.0,12.0,11.0,16.0,3.0,3.0,,,,,90.0,46.0,7.0,12.0,0.0681003,3.6554157082335,1.0,2.1,2.1,,0,,0.26,0.01,-0.05,,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025162,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,27.0,21.0,7.0,2.0,0.0,16.0,16.0,5.0,11.0,13.0,2.0,,,,,90.0,46.0,7.7,8.0,0.00590429,96.95509016952,10.0,48.825,17.745,,0,,0.14,0.07,0.39,,,2.0,5.0,4.0,5.0,2.0,2.0,2.0,,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025162,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,False,26.0,23.0,3.0,1.0,0.0,13.0,13.0,10.0,13.0,11.0,3.0,,,,,90.0,44.0,7.4,4.0,0.00464058,47.138727345854,7.0,37.695,13.44,,0,,-0.11,0.13,0.45,,,4.0,6.0,4.0,8.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025162,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,16,16,False,35.0,28.0,4.0,1.0,0.0,14.0,15.0,14.0,20.0,5.0,5.0,,,,,90.0,67.0,7.2,19.0,0.098498,84.634656594247,11.0,32.97,25.935,,1,,0.31,0.08,0.31,,4.0,1.0,1.0,5.0,6.0,1.0,2.0,1.0,,,,,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0649,-0.01,,,,,,,,,,,,,,
14025162,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,33.0,30.0,1.0,1.0,0.0,12.0,14.0,18.0,19.0,1.0,1.0,,,,,90.0,57.0,7.0,12.0,0.0162222,82.654819722122,7.0,47.985,32.34,,2,,0.08,0.06,-0.09,,6.0,1.0,,5.0,5.0,2.0,1.0,,,,,,,3.0,2.0,1.0,,2.0,2.0,1.0,1.0,0.1613,-0.12,1.0,1.0,0.0471,,,,,,,,,,,
14025162,home,Everton,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,False,29.0,24.0,4.0,2.0,0.0,8.0,9.0,16.0,20.0,5.0,5.0,,,,,90.0,58.0,8.3,12.0,0.040875,94.830874206666,14.0,28.14,13.125,,3,,0.2,0.26,0.18,,3.0,1.0,2.0,6.0,10.0,1.0,2.0,3.0,,,,,1.0,4.0,3.0,4.0,,1.0,,,,0.1675,0.51,2.0,2.0,0.1157,1.0,1.0,1.0,,,,,,,,
14025162,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,25.0,21.0,1.0,,1.0,10.0,10.0,11.0,15.0,1.0,9.0,,,,,90.0,41.0,7.2,10.0,0.162055,136.08768206061,12.0,71.715,42.315,,2,,0.35,0.35,0.0,,,,,7.0,4.0,,2.0,1.0,1.0,,,,,2.0,2.0,1.0,,2.0,3.0,1.0,1.0,0.1776,-0.2,2.0,1.0,0.793,,,,1.0,,,,,,,
14025162,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,False,23.0,20.0,2.0,2.0,0.0,11.0,12.0,9.0,11.0,1.0,5.0,,,,,73.0,36.0,6.5,11.0,0.0295657,57.977885282186,7.0,28.035,20.265,,0,,0.07,0.11,-0.01,,,3.0,1.0,10.0,4.0,,4.0,4.0,1.0,,,,,1.0,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,
14025162,home,Everton,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,18,18,False,27.0,18.0,3.0,1.0,0.0,6.0,8.0,12.0,19.0,,4.0,,,,,86.0,49.0,7.0,23.0,0.251656,172.09999401555,15.0,101.325,22.68,,0,,0.34,0.39,0.21,,1.0,,,8.0,3.0,2.0,5.0,,3.0,,,,,1.0,1.0,2.0,,1.0,2.0,,,,,5.0,,,,,,,,,,,,,
