match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_totalCross,stat_bigChanceMissed,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,stat_dispossessed,stat_penaltyWon,captain,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot,stat_hitWoodwork
11407447,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,32.0,29.0,8.0,5.0,27.0,27.0,2.0,5.0,4.0,1.0,3.0,90.0,37.0,7.4,3.0,0.00032211,0,0.2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407447,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,False,59.0,50.0,9.0,4.0,35.0,37.0,15.0,22.0,5.0,,,90.0,82.0,7.6,13.0,0.00732536,1,,,,1.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0183,,,,,,,,,,,,,,,,,,,
11407447,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,47.0,44.0,3.0,2.0,29.0,31.0,15.0,16.0,5.0,,,90.0,60.0,8.1,3.0,0.03217,3,,,,2.0,3.0,12.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,0.2418,6.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
11407447,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,51.0,45.0,9.0,6.0,30.0,32.0,15.0,20.0,4.0,,,90.0,60.0,7.3,7.0,0.0191743,0,,,,1.0,1.0,4.0,,1.0,1.0,,3.0,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
11407447,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,22.0,20.0,1.0,1.0,14.0,16.0,6.0,6.0,2.0,,,61.0,37.0,6.8,5.0,0.00290604,2,,,,,1.0,5.0,,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,,0.3263,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11407447,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,60.0,48.0,7.0,4.0,26.0,31.0,23.0,31.0,7.0,,,90.0,72.0,7.2,13.0,0.123415,3,,,,,2.0,4.0,1.0,3.0,3.0,2.0,3.0,,,,,,,2.0,0.391,1.0,,,1.0,2.0,1.0,1.0,1.0,0.1114,,,,,,,,,,
11407447,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,60.0,57.0,6.0,6.0,31.0,32.0,27.0,33.0,9.0,,,81.0,75.0,8.2,7.0,0.191106,2,,,,,1.0,6.0,1.0,,,1.0,1.0,,,4.0,3.0,,2.0,,0.8099,,,,2.0,5.0,,1.0,1.0,0.9809,1.0,,,,,,,,,
11407447,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,32.0,29.0,1.0,1.0,7.0,8.0,22.0,24.0,5.0,,,69.0,44.0,7.6,4.0,0.0809898,0,,,,,,4.0,,,,,2.0,1.0,1.0,3.0,2.0,1.0,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,
11407447,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,27.0,22.0,3.0,2.0,11.0,13.0,14.0,22.0,2.0,,,81.0,55.0,8.3,13.0,0.421908,1,,,,,3.0,3.0,2.0,1.0,,,3.0,,1.0,2.0,1.0,1.0,1.0,,0.0086,,2.0,,3.0,8.0,,3.0,1.0,0.096,1.0,,,,,,,,,
11407447,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,19.0,13.0,,,4.0,6.0,9.0,13.0,6.0,,,70.0,37.0,7.2,12.0,0.0661881,2,,,,1.0,5.0,6.0,1.0,5.0,4.0,1.0,,,,,,4.0,2.0,1.0,0.828,,,,,,1.0,,1.0,0.1264,,,1.0,1.0,,,,,,
