match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_fouls,captain,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12117085,home,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,11,11,False,23.0,21.0,1.0,1.0,0.0,5.0,6.0,21.0,,2.0,,,,69.0,40.0,7.2,10.0,0.0619843,4,,,,16.0,4.0,,3.0,4.0,,5.0,,1.0,1.0,1.0,2.0,0.2214,1.0,,,,,3.0,,1.0,,3.0,,,,,1.0,,,,,
12117085,home,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,21,21,True,20.0,17.0,1.0,1.0,0.0,6.0,7.0,15.0,2.0,1.0,,,,32.0,31.0,7.1,6.0,0.216138,0,,,,12.0,2.0,1.0,4.0,3.0,2.0,,,,2.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,
12117085,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,15.0,13.0,1.0,1.0,0.0,8.0,8.0,7.0,,1.0,,,,22.0,17.0,6.7,3.0,0.00265706,0,,,,5.0,,,,2.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12117085,home,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,5.0,2.0,,,0.0,,1.0,4.0,,2.0,,,,21.0,14.0,6.6,6.0,0.0011143,1,,Robert,,2.0,,1.0,4.0,2.0,,3.0,,,,,,0.0914,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12117085,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,True,14.0,13.0,2.0,2.0,0.0,9.0,9.0,5.0,,1.0,,,,13.0,17.0,6.7,2.0,0.0022211,0,,,,4.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12117085,home,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173,691,M,1836052,EUR,1077062400,M,22,22,True,4.0,4.0,,,0.0,3.0,3.0,2.0,,1.0,,,,13.0,10.0,7.4,1.0,7.693e-05,4,,,,1.0,1.0,,,1.0,,,1.0,2.0,1.0,1.0,,0.8782,,,,,,,,,,1.0,1.0,0.8577,,,,,1.0,,,
12117085,home,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,home,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,home,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,home,Cruzeiro,João Pedro Jotta,joao-pedro,J. Pedro,M,19,178,288,M,1517440,EUR,1044144000,F,55,55,True,,,,,,,,,,,,,,,,,,,0,,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,home,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,home,Cruzeiro,Arthur Viana,arthur-rodrigues-viana,Arthur Viana,F,20,180,178,M,1633843,EUR,1081728000,F,68,68,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,23.0,19.0,10.0,6.0,0.0,16.0,16.0,7.0,1.0,3.0,2.0,5.0,1.0,90.0,32.0,7.6,4.0,0.00385082,0,-0.165,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,
12117085,away,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,False,24.0,20.0,6.0,4.0,0.0,13.0,15.0,10.0,2.0,3.0,,,,45.0,37.0,6.7,7.0,0.00527481,0,,,,7.0,1.0,1.0,3.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117085,away,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,456,M,963990,EUR,983318400,D,4,4,False,58.0,51.0,3.0,1.0,0.0,37.0,39.0,19.0,3.0,5.0,,,,90.0,69.0,7.2,7.0,0.0225247,2,,,,14.0,,,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,,0.0608,1.0,2.0,2.0,,,,1.0,,,,,0.0449,,,,,,,,
12117085,away,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,62.0,57.0,12.0,9.0,0.0,42.0,45.0,17.0,3.0,3.0,,,,90.0,73.0,7.3,5.0,0.0100654,2,,,,15.0,,,2.0,5.0,,,1.0,,1.0,1.0,,0.0564,,3.0,1.0,1.0,,,2.0,2.0,True,1.0,,,,,,,,,,
12117085,away,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,57.0,50.0,3.0,2.0,0.0,31.0,33.0,28.0,3.0,2.0,,,,90.0,89.0,7.5,13.0,0.0671768,1,,Lucas Esquivel,,21.0,4.0,,3.0,9.0,1.0,5.0,,,5.0,4.0,1.0,0.0122,1.0,1.0,2.0,,,3.0,1.0,,,1.0,,,,,,2.0,,,,
12117085,away,Athletico,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,29.0,24.0,3.0,2.0,0.0,12.0,12.0,17.0,1.0,2.0,,,,63.0,40.0,6.9,8.0,0.00483709,1,,,,12.0,,,3.0,4.0,2.0,,1.0,,1.0,1.0,2.0,0.0656,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
12117085,away,Athletico,Fernandinho,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,False,54.0,46.0,11.0,6.0,0.0,23.0,23.0,32.0,1.0,8.0,,,,90.0,65.0,6.9,12.0,0.0679635,0,,,,23.0,1.0,,3.0,3.0,,,,,2.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,
12117085,away,Athletico,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,11,11,False,17.0,14.0,1.0,,0.0,10.0,11.0,13.0,,1.0,,,,63.0,38.0,6.4,16.0,0.0230715,1,,,,6.0,7.0,4.0,11.0,4.0,2.0,2.0,1.0,,,,3.0,0.0362,1.0,1.0,,2.0,4.0,1.0,,,,,,,,,,2.0,,,,
12117085,away,Athletico,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,36.0,32.0,1.0,1.0,0.0,12.0,12.0,31.0,1.0,4.0,,,,90.0,57.0,7.4,11.0,0.152541,1,,,,23.0,7.0,2.0,5.0,6.0,1.0,5.0,,1.0,2.0,2.0,1.0,0.0309,3.0,,,1.0,,3.0,1.0,,,,,,,,,3.0,,,,
12117085,away,Athletico,Julimar,julimar,Julimar,F,20,188,376,M,1167536,EUR,980380800,M,20,20,False,27.0,23.0,,,0.0,9.0,10.0,21.0,1.0,3.0,,,,79.0,53.0,6.9,15.0,0.0108827,2,,,,14.0,4.0,1.0,7.0,8.0,,8.0,1.0,,2.0,1.0,,0.0871,,1.0,,,3.0,5.0,2.0,,,1.0,,,,,,,,,,
12117085,away,Athletico,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,9,9,False,8.0,4.0,,,0.0,3.0,3.0,5.0,3.0,1.0,,,,72.0,23.0,6.5,8.0,0.00506474,0,,,,1.0,,2.0,7.0,4.0,,2.0,,,2.0,,1.0,,1.0,2.0,,,1.0,,2.0,2.0,,,,,,,,,,,,
12117085,away,Athletico,Madson,madson,Madson,D,22,182,227,M,243439,EUR,695260800,D,22,22,True,22.0,17.0,1.0,,0.0,8.0,10.0,16.0,,1.0,,,,45.0,34.0,6.5,10.0,0.126445,0,,,,11.0,4.0,,2.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,
12117085,away,Athletico,Zé Vitor,ze-vitor,Z. Vitor,M,8,194,77,M,1188028,EUR,957225600,M,30,30,True,7.0,6.0,,,0.0,1.0,1.0,6.0,,1.0,,,,27.0,15.0,6.4,5.0,0.00495027,2,,Zé Vitor,,5.0,,2.0,4.0,2.0,,2.0,,1.0,1.0,,2.0,0.108,,,,1.0,,,,,,1.0,,,,,,,,,,
12117085,away,Athletico,João Cruz,joao-cruz,J. Cruz,M,8,172,469,M,1485226,EUR,1147392000,M,57,57,True,12.0,9.0,1.0,1.0,0.0,3.0,4.0,12.0,,1.0,,,,27.0,18.0,6.6,8.0,0.0276331,0,,,,6.0,4.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Pablo,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,True,9.0,6.0,,,0.0,4.0,6.0,3.0,,5.0,,,,18.0,11.0,6.5,3.0,0.00173079,2,,,,2.0,,,,,,,1.0,,,,,0.2145,,,,,,,,,,1.0,,,,,,,,,,1.0
12117085,away,Athletico,Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,,,,,,11.0,7.0,6.7,1.0,0.0573304,0,,,,3.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,
12117085,away,Athletico,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,Mycael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Lucas Di Yorio,lucas-di-yorio,L. D. Yorio,F,9,190,908,M,838303,EUR,848620800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117085,away,Athletico,Kayke Ayrton,kayke-ayrton,K. Ayrton,F,77,177,150,M,2436883,EUR,1209168000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
