match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369376,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,34.0,29.0,10.0,5.0,29.0,30.0,4.0,2.0,7.0,1.0,1.0,90.0,43.0,6.5,5.0,9.873e-05,0,-0.8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369376,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,70.0,63.0,4.0,2.0,49.0,52.0,18.0,3.0,10.0,,,90.0,79.0,7.1,7.0,0.0029315,0,,,,14.0,3.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369376,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,79.0,73.0,1.0,1.0,46.0,48.0,31.0,5.0,4.0,,,90.0,93.0,7.4,6.0,0.00537139,0,,,,27.0,3.0,7.0,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369376,home,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,80.0,74.0,7.0,5.0,46.0,48.0,33.0,1.0,6.0,,,81.0,90.0,6.9,8.0,0.017795,1,,,,28.0,2.0,3.0,,,,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,0.1819,,,,,,,,,,,,,,,,,,
11369376,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,M,16,16,False,63.0,49.0,6.0,3.0,25.0,30.0,35.0,4.0,6.0,,,81.0,88.0,7.6,17.0,0.0355272,2,,,,25.0,,4.0,,2.0,2.0,,2.0,2.0,,,,,,,0.1636,1.0,1.0,1.0,1.0,2.0,1.0,0.1142,1.0,,,,,,,,,,
11369376,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,79.0,74.0,4.0,3.0,34.0,36.0,45.0,,8.0,,,67.0,90.0,7.0,11.0,0.0373064,0,,,,40.0,,2.0,,,,,1.0,2.0,,2.0,,,,1.0,,,,,,2.0,,,,2.0,1.0,,,,,,,,
11369376,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,137.0,127.0,8.0,4.0,63.0,66.0,72.0,,8.0,,,90.0,149.0,7.8,13.0,0.117779,0,,,,64.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,2.0,,,2.0,,,True,1.0,,,,,,
11369376,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,False,34.0,30.0,,,14.0,16.0,19.0,1.0,2.0,,,58.0,53.0,7.0,10.0,0.102076,1,,,,17.0,1.0,4.0,,2.0,2.0,,1.0,1.0,1.0,5.0,1.0,,1.0,2.0,0.1867,1.0,,,,5.0,,,1.0,1.0,,,,,,,,,
11369376,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,25,25,False,34.0,32.0,,,13.0,14.0,24.0,1.0,6.0,,,90.0,60.0,7.9,11.0,0.485773,3,,,,20.0,,4.0,,2.0,1.0,,1.0,4.0,1.0,5.0,1.0,,,,0.2323,1.0,1.0,3.0,,3.0,1.0,0.9152,1.0,4.0,1.0,,,1.0,,,,,
11369376,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,54.0,48.0,4.0,2.0,16.0,16.0,42.0,2.0,3.0,,,90.0,67.0,7.0,10.0,0.679291,1,,,,34.0,,2.0,,,,,1.0,4.0,,3.0,2.0,,,1.0,0.0943,2.0,,1.0,,1.0,2.0,0.2494,2.0,1.0,1.0,,,,1.0,,,,
