match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_totalOffside,stat_goals,stat_outfielderBlock,stat_challengeLost
11369833,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,38.0,16.0,27.0,6.0,12.0,14.0,4.0,24.0,1.0,7.0,1.0,2.0,3.0,1.0,90.0,46.0,6.7,23.0,0.0,0.0,0.00676421,0,0.0193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369833,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,False,44.0,38.0,3.0,3.0,17.0,17.0,22.0,28.0,7.0,8.0,,,,,90.0,77.0,8.0,13.0,0.0523,0.0,0.518727,2,,,,daniel.chitiva,1.0,1.0,1.0,3.0,1.0,7.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,3.0,,,,,,,,
11369833,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,55.0,48.0,4.0,2.0,27.0,30.0,21.0,25.0,3.0,4.0,,,,,90.0,67.0,6.7,9.0,0.0,0.0,0.00901173,0,,,,,,,,,1.0,2.0,4.0,1.0,3.0,2.0,,,,1.0,,,1.0,,,,,,,,,,
11369833,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,False,46.0,42.0,9.0,7.0,23.0,25.0,19.0,21.0,5.0,3.0,,,,,85.0,58.0,7.1,4.0,0.0277,0.0,0.00821351,1,,,,,,,,1.0,,1.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,
11369833,home,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,772,M,856129,EUR,905126400,D,5,5,False,39.0,34.0,3.0,1.0,15.0,17.0,19.0,24.0,2.0,6.0,,,,,90.0,59.0,6.7,12.0,0.052,0.0,0.0552547,1,,,,,,2.0,,2.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,4.0,,,,,,,,,,,
11369833,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,23.0,17.0,2.0,,8.0,10.0,9.0,13.0,2.0,4.0,,,,,90.0,35.0,6.7,7.0,0.4282,0.3143,0.106931,3,,,,,,,,1.0,3.0,3.0,6.0,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,True,1.0,1.0,,,,,
11369833,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,480,M,1086924,EUR,1015200000,M,25,25,False,43.0,36.0,7.0,6.0,13.0,17.0,23.0,26.0,3.0,8.0,,,,,90.0,61.0,7.3,10.0,0.0,0.0,0.0405935,0,,Alejandro Galarza,,,,,,,1.0,3.0,8.0,,4.0,2.0,,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,
11369833,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,34,34,False,41.0,32.0,5.0,2.0,10.0,12.0,24.0,39.0,,2.0,,,,,76.0,60.0,7.5,18.0,0.0151,0.0,0.368042,1,,Bilal,El Khannouss,bilalekns_34,,10.0,2.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,3.0,,,,1.0,,,,
11369833,home,KRC Genk,Christopher Baah,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,90,90,False,6.0,6.0,,,1.0,1.0,5.0,6.0,,,,,,,15.0,9.0,3.0,2.0,0.0137,0.0168,0.0257815,1,,Christopher Baah,,,,1.0,,,,2.0,,,,,,,,,,1.0,,2.0,1.0,,,1.0,,,,,
11369833,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,F,28,28,False,14.0,10.0,,,5.0,5.0,7.0,14.0,1.0,4.0,,,,,81.0,35.0,6.9,14.0,0.1002,0.2999,0.0956745,2,,,,,,5.0,2.0,2.0,1.0,6.0,5.0,1.0,4.0,1.0,,,1.0,,1.0,3.0,2.0,,2.0,,,1.0,1.0,1.0,,,
