match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_totalCross,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches,player_sofascoreId,stat_goalAssist,stat_goals,stat_lastManTackle
10411595,home,Sampdoria,Simone Trimboli,simone-trimboli,S. Trimboli,M,21,176,47,M,965016,EUR,1019174400,M,70,70,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,30.0,7.0,28.0,5.0,2.0,4.0,5.0,26.0,2.0,12.0,2.0,2.0,1.0,1.0,90.0,38.0,7.5,24.0,0.0,0.0,0.00129478,3.8210062810731,1.0,-0.315,-0.315,0,0.3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
10411595,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,23.0,9.0,9.0,1.0,2.0,5.0,8.0,21.0,5.0,5.0,,,,,90.0,45.0,7.0,20.0,0.013,0.0,0.0258558,32.42471186886,7.0,25.095,5.25,1,,,,3.0,3.0,4.0,6.0,,,,,,3.0,,,,,1.0,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,,
10411595,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,30.0,21.0,6.0,3.0,14.0,18.0,7.0,12.0,2.0,5.0,,,,,72.0,37.0,6.8,9.0,0.0,0.0,0.00275338,46.305448538054,5.0,15.33,9.135,0,,,,2.0,1.0,4.0,1.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,
10411595,away,Lecce,Samuel Umtiti,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,93,93,False,27.0,20.0,2.0,,14.0,20.0,6.0,7.0,4.0,8.0,,,,,90.0,39.0,6.8,9.0,0.0,0.0,0.0021563,28.487086833019,4.0,3.15,4.2,0,,,,6.0,6.0,11.0,8.0,,,,1.0,1.0,1.0,,,2.0,,5.0,,,,,,,,,,,,,,,,samumtiti,,,
10411595,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,28.0,16.0,9.0,1.0,7.0,13.0,9.0,16.0,4.0,5.0,,,,,90.0,54.0,7.0,18.0,0.0,0.0,0.00411903,33.884805886158,5.0,10.605,11.55,0,,,,,,1.0,6.0,2.0,2.0,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10411595,away,Lecce,Alexis Blin,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,21.0,13.0,,,6.0,8.0,7.0,13.0,,1.0,,,,,71.0,27.0,6.5,10.0,0.0,0.0,0.00333675,74.942403850589,5.0,37.485,51.135,0,,,,7.0,4.0,10.0,6.0,,,,1.0,1.0,1.0,52.965447614459,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
10411595,away,Lecce,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,34.0,23.0,6.0,1.0,12.0,16.0,11.0,18.0,3.0,12.0,,,,,90.0,54.0,7.4,11.0,0.0,0.0,0.00590854,28.678722536607,6.0,-10.185,3.465,0,,Morten,Hjulmand,2.0,2.0,5.0,4.0,,,1.0,1.0,,1.0,,,9.0,1.0,2.0,,True,1.0,,,,,,,,,,,,,,,,
10411595,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,26.0,18.0,2.0,1.0,10.0,14.0,8.0,14.0,1.0,6.0,,,,,90.0,46.0,6.8,12.0,0.0201,0.0,0.106629,32.540939837947,8.0,-3.045,6.3,1,,,,9.0,5.0,14.0,11.0,1.0,1.0,,3.0,2.0,2.0,,,1.0,2.0,3.0,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,
10411595,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,18.0,9.0,2.0,2.0,2.0,3.0,7.0,17.0,,1.0,,,,,71.0,33.0,7.0,16.0,0.0455,0.0,0.134539,56.256211271613,7.0,15.12,12.705,1,,,,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,2.0,17.506400658045,1.0,1.0,,,2.0,,,,,1.0,,1.0,2.0,,,,,,,,,,
10411595,away,Lecce,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,False,13.0,8.0,,,2.0,2.0,6.0,12.0,,1.0,,,,,83.0,32.0,7.7,15.0,0.3614,0.4075,0.0264331,51.35445318484,6.0,34.02,11.025,4,,,,11.0,3.0,17.0,4.0,2.0,,,1.0,5.0,,25.3171026709,2.0,,1.0,3.0,1.0,,,2.0,,2.0,,1.0,1.0,,1.0,3.0,1.0,,,,1.0,1.0,
10411595,away,Lecce,Federico Di Francesco,federico-di-francesco,F. D. Francesco,M,94,171,208,M,320979,EUR,771552000,F,11,11,False,21.0,12.0,2.0,1.0,5.0,7.0,7.0,14.0,1.0,7.0,,,,,77.0,37.0,6.5,14.0,0.0507,0.0,0.0137638,58.44528561459,8.0,-5.985,8.925,1,,,,2.0,1.0,6.0,4.0,2.0,,,2.0,2.0,1.0,13.604684818106,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,
10411595,away,Lecce,Kristoffer Askildsen,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,7,7,True,16.0,9.0,5.0,3.0,4.0,6.0,5.0,10.0,1.0,3.0,,,,,19.0,21.0,6.8,7.0,0.0305,0.0452,0.00755484,31.473092857856,5.0,28.245,14.805,1,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10411595,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,9.0,8.0,,,3.0,3.0,5.0,6.0,,2.0,,,,,19.0,16.0,7.4,3.0,0.03,0.3373,0.00817906,39.444475748432,5.0,25.725,18.585,1,,,,,1.0,2.0,4.0,1.0,,,1.0,,2.0,24.966157457677,2.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,lameckbanda.10,,1.0,
10411595,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,True,6.0,5.0,1.0,,3.0,4.0,2.0,3.0,1.0,5.0,,,,,18.0,18.0,6.9,4.0,0.0,0.0,0.00786019,30.757875450099,3.0,20.685,22.365,0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,22.440234423909,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0
10411595,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,F,28,28,True,5.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,,,,,13.0,8.0,6.7,1.0,0.0212,0.0,0.00094947,7.8979390349635,1.0,7.665,7.665,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10411595,away,Lecce,Assan Ceesay,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,11.0,2.0,6.5,1.0,0.0,0.0,0.00017582,,,,,0,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411595,away,Lecce,Marco Bleve,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Alessandro Tuia,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Mert Çetin,mert-cetin,M. Çetin,D,4,189,159,M,858148,EUR,852076800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Mats Lemmens,mats-lemmens,M. Lemmens,D,83,184,74,M,1137727,EUR,1015718400,D,83,83,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Þórir Jóhann Helgason,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182,367,M,796658,EUR,892080000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Pablo Rodríguez,pablo-rodriguez,P. Rodríguez,M,99,178,304,M,1014682,EUR,996883200,F,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411595,away,Lecce,Marcin Listkowski,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
