match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_penaltyConceded,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_goals,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss
10385382,home,Nottingham Forest,Jesse Lingard,,,jesse-lingard,J. Lingard,F,10,174,12067,M,JLingz,205508,EUR,724377600,F,11,11,False,18.0,11.0,3.0,,6.0,6.0,12.0,,3.0,,,,81.0,25.0,6.7,8.0,0.1434,0.0,0.0214876,1,5.0,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
10385382,home,Nottingham Forest,Jack Colback,Jack,Colback,jack-colback,J. Colback,M,,176,96,M,,40686,EUR,625190400,M,8,8,True,3.0,1.0,2.0,,1.0,3.0,,1.0,1.0,,,,19.0,7.0,6.6,2.0,0.0,0.0,8.23e-06,0,,,,2.0,2.0,,,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
10385382,home,Nottingham Forest,Sam Surridge,,,sam-surridge,S. Surridge,F,9,191,1588,M,,817567,EUR,901584000,F,16,16,True,1.0,,,,,1.0,,,,,,,9.0,4.0,6.8,1.0,0.069,0.0,0.0,1,,,,2.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
10385382,home,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,True,,,,,,,,1.0,,,,,11.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385382,home,Nottingham Forest,Lewis O'Brien,,,lewis-obrien,L. O'Brien,M,27,173,306,M,,920936,EUR,908323200,M,14,14,True,,,,,,,,,,,,,11.0,,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,home,Nottingham Forest,Wayne Hennessey,,,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,home,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,home,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,5,185,134,M,,42707,EUR,672019200,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,home,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,home,Nottingham Forest,Dale Taylor,,,dale-taylor,D. Taylor,F,18,185,140,M,,1123688,EUR,1071187200,F,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Vicente Guaita,,,vicente-guaita,V. Guaita,G,13,190,509,M,,32023,EUR,537235200,G,13,13,False,22.0,20.0,4.0,2.0,18.0,19.0,3.0,2.0,5.0,,3.0,3.0,90.0,31.0,6.8,2.0,0.0,0.0,0.00028622,0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0405,,,,
10385382,away,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,False,45.0,41.0,1.0,,21.0,22.0,23.0,1.0,3.0,,,,78.0,58.0,6.5,5.0,0.0,0.0,0.00453545,0,20.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,133.0,113.0,19.0,4.0,75.0,75.0,59.0,5.0,8.0,,,,90.0,143.0,6.5,22.0,0.0,0.0,0.0608908,0,38.0,1.0,2.0,3.0,3.0,1.0,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,125.0,115.0,9.0,6.0,70.0,74.0,51.0,1.0,5.0,,,,90.0,135.0,7.2,10.0,0.0,0.0,0.0235085,0,45.0,,2.0,1.0,3.0,,,,4.0,1.0,,,True,,,,1.0,,,,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,D,3,3,False,22.0,15.0,2.0,,6.0,9.0,16.0,3.0,4.0,,,,60.0,38.0,6.4,11.0,0.0,0.0,0.0256433,0,9.0,3.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10385382,away,Crystal Palace,Michael Olise,,,michael-olise,M. Olise,M,17,185,76795,M,MOlise,978838,EUR,1008115200,M,7,7,False,47.0,37.0,3.0,1.0,11.0,12.0,41.0,,5.0,,,,90.0,63.0,6.6,21.0,0.0,0.0,0.113994,0,27.0,6.0,1.0,6.0,5.0,2.0,3.0,2.0,,1.0,1.0,1.0,,1.0,,,2.0,,,,3.0,,,1.0,,,,,,,,,,,
10385382,away,Crystal Palace,Cheick Doucouré,,,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,False,54.0,50.0,3.0,2.0,29.0,29.0,25.0,1.0,5.0,,,,85.0,60.0,7.1,4.0,0.0,0.0,0.0220502,0,21.0,,1.0,,4.0,,,,1.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,False,66.0,52.0,2.0,1.0,23.0,27.0,41.0,,4.0,,,,90.0,86.0,6.4,21.0,0.1687,0.0,0.0280301,2,29.0,2.0,,9.0,3.0,1.0,2.0,,2.0,1.0,2.0,,,2.0,2.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,F,9,9,False,19.0,16.0,1.0,1.0,6.0,6.0,15.0,,4.0,,,,59.0,31.0,6.8,7.0,0.0452,0.0,0.0293501,1,11.0,2.0,1.0,2.0,5.0,,2.0,1.0,,3.0,,,,,1.0,,1.0,,,3.0,2.0,,,1.0,,,,,,,,,,,
10385382,away,Crystal Palace,Wilfried Zaha,,,wilfried-zaha,W. Zaha,M,10,180,18787,M,wilfriedzaha,111850,EUR,721353600,F,11,11,False,20.0,19.0,1.0,1.0,5.0,5.0,16.0,,1.0,,,,90.0,40.0,6.3,14.0,0.8591,0.0,0.236485,3,14.0,1.0,,7.0,3.0,5.0,1.0,,,,3.0,2.0,,,2.0,,1.0,,1.0,,5.0,,,,,,,,,,,1.0,1.0,1.0,1.0
10385382,away,Crystal Palace,Eberechi Eze,,,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,F,10,10,False,30.0,25.0,1.0,,8.0,8.0,24.0,,4.0,,,,78.0,46.0,6.5,12.0,0.0401,0.0,0.0147582,1,18.0,2.0,,8.0,5.0,5.0,,,,2.0,3.0,,,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
10385382,away,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,True,4.0,2.0,,,,1.0,3.0,,,,,,31.0,4.0,6.5,2.0,0.0,0.0,0.00093091,0,2.0,,2.0,3.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,28.0,28.0,,,10.0,10.0,18.0,,,,,,30.0,31.0,6.6,1.0,0.0,0.0,0.00899837,0,18.0,,2.0,1.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Malcolm Ebiowei,,,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,,1176104,EUR,1062633600,M,23,23,True,2.0,2.0,,,1.0,1.0,3.0,,,,,,12.0,11.0,6.3,6.0,0.0,0.0,0.00146405,0,1.0,2.0,,1.0,2.0,,2.0,1.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,True,15.0,15.0,2.0,2.0,3.0,3.0,12.0,,2.0,,,,12.0,16.0,6.6,1.0,0.0,0.0,0.015305,0,12.0,,,2.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,11,187,6612,M,,795228,EUR,884908800,F,22,22,True,1.0,1.0,,,,,1.0,,,,,,12.0,4.0,6.7,1.0,0.1176,0.0,0.00024756,1,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Sam Johnstone,,,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,James Tomkins,,,james-tomkins,J. Tomkins,D,,192,104,M,,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Luka Milivojević,,,luka-milivojevic,L. Milivojević,M,19,183,512,M,,50294,EUR,670982400,M,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385382,away,Crystal Palace,Jaïro Riedewald,,,jairo-riedewald,J. Riedewald,M,44,186,1219,M,,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
