match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalOffside,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_goalAssist,stat_hitWoodwork
10385531,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,31.0,7.0,30.0,6.0,2.0,3.0,5.0,28.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,1.0,1.0,90.0,40.0,7.4,24.0,0.0,0.0,0.00093763,0,0.7895,,,,,,,,,,,,,,,,,,,,,,,,,,
10385531,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,22.0,15.0,3.0,1.0,10.0,13.0,5.0,9.0,1.0,5.0,4.0,3.0,,,,,,86.0,42.0,7.1,9.0,0.008,0.0,0.00283353,1,,2.0,6.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,
10385531,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,23.0,16.0,3.0,1.0,10.0,12.0,6.0,11.0,2.0,6.0,8.0,3.0,,,,,,90.0,39.0,7.1,7.0,0.0,0.0,0.0529593,0,,,2.0,1.0,,,,2.0,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10385531,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,22.0,18.0,5.0,2.0,12.0,13.0,6.0,9.0,,1.0,7.0,4.0,,,,,,90.0,40.0,7.1,5.0,0.0,0.0,0.00430991,0,,1.0,4.0,1.0,,,3.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
10385531,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,False,17.0,15.0,2.0,1.0,9.0,10.0,7.0,9.0,,6.0,3.0,3.0,,,,,,90.0,43.0,6.8,9.0,0.0,0.0,0.0042954,0,,,5.0,3.0,,,,1.0,5.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,
10385531,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,23.0,19.0,2.0,2.0,10.0,13.0,9.0,11.0,2.0,7.0,2.0,7.0,,,,,,90.0,40.0,6.9,8.0,0.0,0.0,0.174913,0,,3.0,6.0,,,,,2.0,3.0,3.0,,1.0,,,1.0,1.0,,2.0,2.0,2.0,,,,,,,
10385531,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,23.0,15.0,3.0,1.0,7.0,8.0,8.0,18.0,1.0,2.0,1.0,7.0,,,,,,86.0,37.0,6.7,12.0,0.0995,0.8224,0.0177671,3,,2.0,3.0,1.0,,1.0,1.0,,,,,,,,1.0,3.0,,1.0,,1.0,1.0,1.0,,,,,
10385531,home,Manchester United,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,25,25,False,22.0,19.0,1.0,,9.0,9.0,10.0,13.0,,3.0,,5.0,,,,,,71.0,32.0,7.6,7.0,0.335,0.7861,0.250814,1,,,1.0,,,,,,1.0,1.0,,,1.0,,3.0,,,3.0,,2.0,,1.0,1.0,,,,
10385531,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,39.0,25.0,2.0,1.0,8.0,12.0,17.0,27.0,1.0,6.0,5.0,5.0,,,,,,90.0,65.0,7.2,19.0,0.3505,0.35,0.44253,1,,3.0,9.0,2.0,1.0,,,3.0,3.0,2.0,2.0,2.0,2.0,,2.0,,,,3.0,,,1.0,,True,1.0,,
10385531,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,M,36,36,False,11.0,9.0,,,5.0,6.0,4.0,5.0,1.0,3.0,,2.0,,,,,,45.0,19.0,6.8,7.0,0.151,0.0,0.0680506,1,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,3.0,,,2.0,,,1.0,,,,1.0,1.0,1.0
10385531,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,False,13.0,5.0,4.0,1.0,2.0,3.0,3.0,11.0,2.0,6.0,,6.0,,,,,,86.0,32.0,7.5,16.0,0.8375,1.1778,0.0103873,5,,4.0,7.0,,,2.0,,,,,1.0,,,,3.0,1.0,,5.0,1.0,3.0,1.0,2.0,1.0,,,,
10385531,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,11.0,9.0,,,3.0,3.0,6.0,8.0,,4.0,,1.0,,,,,,45.0,20.0,7.5,5.0,0.0,0.0,0.185874,0,,1.0,2.0,,1.0,,,,,,1.0,,2.0,1.0,2.0,,,4.0,,3.0,,,,,,1.0,
10385531,home,Manchester United,Fred,,,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,True,10.0,5.0,1.0,,3.0,6.0,2.0,4.0,,3.0,,6.0,,,,,,19.0,13.0,6.8,5.0,0.0,0.0,0.00050312,0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,
10385531,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,True,1.0,,1.0,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,10.0,6.0,6.5,2.0,0.0,0.0,3.54e-06,0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
10385531,home,Manchester United,Donny van de Beek,,,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,donnyvdbeek,361790,EUR,861321600,M,34,34,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,10.0,3.0,6.4,,0.0,0.0,0.00030426,0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10385531,home,Manchester United,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2286215,M,CR7,750,EUR,476409600,F,7,7,True,3.0,1.0,,,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,,10.0,7.0,6.6,3.0,0.0121,0.0,1.69e-06,1,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
10385531,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385531,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385531,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385531,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385531,away,Liverpool,Alisson,,,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,36.0,32.0,9.0,5.0,29.0,31.0,3.0,5.0,,,1.0,12.0,2.0,3.0,,1.0,1.0,90.0,49.0,6.6,4.0,0.0,0.0,0.00236609,0,1.1363,,,,,,,,,,,,,,,,,,,,,,,,,,
10385531,away,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,58.0,46.0,8.0,5.0,20.0,22.0,30.0,47.0,,4.0,,10.0,,,,,,90.0,92.0,7.1,23.0,0.02,0.0,0.187017,1,,,3.0,1.0,,,,,3.0,2.0,,2.0,2.0,,,11.0,4.0,1.0,,1.0,1.0,,,,,,
10385531,away,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,101.0,88.0,12.0,7.0,57.0,62.0,31.0,39.0,4.0,5.0,2.0,11.0,,,,,,90.0,108.0,6.8,13.0,0.0,0.0,0.0217325,0,,3.0,4.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
